,Date,Time,Crm_Desc,Crm_Cd,Lat,Lon
428224,2012-09-15,1105,THREATENING PHONE CALLS/LETTERS,928,34.25,-118.6017
428573,2012-09-15,2115,"THEFT, PERSON",350,33.9651,-118.2827
429372,2012-09-15,1700,BURGLARY,310,33.988,-118.4333
429909,2012-09-15,1200,THEFT OF IDENTITY,354,34.0057,-118.2715
430388,2012-09-15,2020,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0686,-118.4699
430998,2012-09-15,2300,VEHICLE - STOLEN,510,34.0253,-118.4121
431477,2012-09-15,752,THEFT OF IDENTITY,354,34.0009,-118.359
432020,2012-09-15,1340,VEHICLE - STOLEN,510,33.8383,-118.3092
432212,2012-09-15,1350,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.2598,-118.3281
432246,2012-09-15,1800,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0,-118.3236
432702,2012-09-15,1215,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0461,-118.2476
433150,2012-09-15,830,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.0584,-118.2005
433383,2012-09-15,2200,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.2121,-118.4629
433487,2012-09-15,1945,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0007,-118.2842
433572,2012-09-15,800,THEFT OF IDENTITY,354,34.0634,-118.1862
434074,2012-09-15,1415,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.9869,-118.4021
434457,2012-09-15,1600,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9561,-118.4397
435449,2012-09-15,1930,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2247,-118.4655
435819,2012-09-15,2200,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2611,-118.4947
435951,2012-09-15,1600,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2808,-118.4532
436095,2012-09-15,1200,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.102,-118.234
436516,2012-09-15,1200,ROBBERY,210,34.2011,-118.5928
436829,2012-09-15,15,BATTERY - SIMPLE ASSAULT,624,33.9999,-118.2565
437023,2012-09-15,300,BURGLARY FROM VEHICLE,330,34.1455,-118.3856
437794,2012-09-15,100,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1649,-118.3632
438435,2012-09-15,1100,ROBBERY,210,33.9621,-118.2871
439108,2012-09-15,730,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.016,-118.3473
439122,2012-09-15,1650,VEHICLE - STOLEN,510,34.1187,-118.2617
439314,2012-09-15,1700,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2392,-118.4576
439354,2012-09-15,1210,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9946,-118.4798
439552,2012-09-15,2150,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2561,-118.3201
439624,2012-09-15,1730,THEFT PLAIN - PETTY ($950 & UNDER),440,33.7777,-118.2505
440334,2012-09-15,1430,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0146,-118.3152
440386,2012-09-15,1340,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0227,-118.3351
440839,2012-09-15,1100,BURGLARY,310,34.1938,-118.5955
440905,2012-09-15,1200,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2297,-118.4676
441057,2012-09-15,500,BATTERY WITH SEXUAL CONTACT,860,34.1922,-118.4924
441078,2012-09-15,1645,BURGLARY FROM VEHICLE,330,34.0461,-118.2801
441227,2012-09-15,1200,VEHICLE - STOLEN,510,34.0376,-118.3598
441347,2012-09-15,1300,BATTERY - SIMPLE ASSAULT,624,34.0408,-118.2428
441740,2012-09-15,1915,BATTERY - SIMPLE ASSAULT,624,34.0819,-118.225
441869,2012-09-15,2200,BURGLARY FROM VEHICLE,330,34.2633,-118.3226
442017,2012-09-15,1130,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),812,34.0798,-118.288
442134,2012-09-15,900,VIOLATION OF RESTRAINING ORDER,901,34.0485,-118.445
442154,2012-09-15,30,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0143,-118.2447
442204,2012-09-15,1800,VEHICLE - STOLEN,510,34.009,-118.3182
442280,2012-09-15,1230,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.3209,-118.4096
442430,2012-09-15,900,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",668,33.9455,-118.3768
442794,2012-09-15,930,VIOLATION OF COURT ORDER,900,34.083,-118.2841
442969,2012-09-15,1200,THEFT OF IDENTITY,354,34.0572,-118.4979
443383,2012-09-15,1545,BATTERY - SIMPLE ASSAULT,624,34.2546,-118.4161
444762,2012-09-15,1140,ROBBERY,210,34.0671,-118.2713
444861,2012-09-15,2130,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.931,-118.2817
446519,2012-09-15,1600,BURGLARY FROM VEHICLE,330,34.0941,-118.1856
446831,2012-09-15,2325,ROBBERY,210,34.2355,-118.4654
447415,2012-09-15,615,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0467,-118.2485
447575,2012-09-15,1945,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1829,-118.6044
447924,2012-09-15,330,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.1053,-118.3321
448378,2012-09-15,2345,BATTERY - SIMPLE ASSAULT,624,34.086999999999996,-118.1973
448448,2012-09-15,135,ROBBERY,210,34.2011,-118.5443
448994,2012-09-15,2200,BURGLARY FROM VEHICLE,330,34.194,-118.429
449310,2012-09-15,1300,THEFT OF IDENTITY,354,34.0525,-118.4432
449539,2012-09-15,745,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.1314,-118.1931
449824,2012-09-15,1500,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",810,34.0399,-118.3201
449879,2012-09-15,15,BATTERY - SIMPLE ASSAULT,624,33.9654,-118.2739
449972,2012-09-15,1800,VEHICLE - STOLEN,510,33.9915,-118.3067
450354,2012-09-15,1915,BATTERY - SIMPLE ASSAULT,624,34.0726,-118.2201
450378,2012-09-15,1210,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1016,-118.3387
450641,2012-09-15,1215,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.2781,-118.5356
450819,2012-09-15,2140,BURGLARY FROM VEHICLE,330,34.1538,-118.4742
451288,2012-09-15,1400,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2957,-118.4505
451594,2012-09-15,630,VEHICLE - STOLEN,510,34.0663,-118.2789
452079,2012-09-15,110,SHOTS FIRED AT INHABITED DWELLING,251,33.7936,-118.2437
452318,2012-09-15,1055,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0055,-118.2915
452875,2012-09-15,145,BATTERY - SIMPLE ASSAULT,624,34.2572,-118.6017
452885,2012-09-15,1,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.2048,-118.5197
452990,2012-09-15,130,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,33.9746,-118.2981
453051,2012-09-15,1745,BATTERY - SIMPLE ASSAULT,624,34.021,-118.2977
453304,2012-09-15,45,ROBBERY,210,34.1548,-118.45200000000001
453685,2012-09-15,1120,VIOLATION OF RESTRAINING ORDER,901,33.778,-118.2727
454067,2012-09-15,2300,BURGLARY FROM VEHICLE,330,34.0228,-118.3002
454230,2012-09-15,1300,BATTERY - SIMPLE ASSAULT,624,33.9393,-118.2739
454261,2012-09-15,1600,BURGLARY FROM VEHICLE,330,34.0291,-118.31200000000001
454305,2012-09-15,2230,BURGLARY FROM VEHICLE,330,34.1046,-118.3461
454519,2012-09-15,1100,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0399,-118.3116
455119,2012-09-15,2100,BURGLARY,310,34.1486,-118.3987
455151,2012-09-15,1400,BURGLARY,310,34.2012,-118.4462
455193,2012-09-15,1700,BURGLARY FROM VEHICLE,330,34.2231,-118.4721
456021,2012-09-15,1700,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",810,34.2648,-118.5088
456176,2012-09-15,1515,BURGLARY FROM VEHICLE,330,34.2084,-118.5535
456368,2012-09-15,2100,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0563,-118.4676
456385,2012-09-15,2200,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,33.9958,-118.4103
456467,2012-09-15,2300,ROBBERY,210,34.054,-118.46600000000001
456475,2012-09-15,1,BURGLARY FROM VEHICLE,330,33.9688,-118.2695
456577,2012-09-15,1700,BATTERY - SIMPLE ASSAULT,624,34.0109,-118.29799999999999
457077,2012-09-15,30,VEHICLE - STOLEN,510,34.1513,-118.3845
457674,2012-09-15,1200,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9332,-118.2522
457726,2012-09-15,1015,VIOLATION OF RESTRAINING ORDER,901,34.0294,-118.3439
459165,2012-09-15,2300,BURGLARY,310,34.0074,-118.274
459245,2012-09-15,1200,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.2538,-118.3003
459772,2012-09-15,1300,"THEFT, PERSON",350,34.0171,-118.3531
459965,2012-09-15,1730,VEHICLE - STOLEN,510,34.2648,-118.5023
460220,2012-09-15,1330,BATTERY - SIMPLE ASSAULT,624,34.0265,-118.2158
460560,2012-09-15,1945,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0591,-118.2826
460908,2012-09-15,1320,VEHICLE - STOLEN,510,34.1564,-118.4659
460998,2012-09-15,2000,ROBBERY,210,33.9456,-118.2739
461033,2012-09-15,515,ROBBERY,210,34.0549,-118.2778
461542,2012-09-15,825,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0732,-118.2728
462396,2012-09-15,1800,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),812,34.0401,-118.2106
462613,2012-09-15,1400,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1937,-118.6346
463321,2012-09-15,1340,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0332,-118.1924
463740,2012-09-15,1600,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2725,-118.4133
463769,2012-09-15,1000,BATTERY - SIMPLE ASSAULT,624,34.163000000000004,-118.3757
463956,2012-09-15,400,BURGLARY,310,34.1685,-118.4662
464355,2012-09-15,340,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.3163,-118.4481
464725,2012-09-15,1400,VEHICLE - STOLEN,510,33.9783,-118.2827
465024,2012-09-15,2200,"BURGLARY FROM VEHICLE, ATTEMPTED",410,34.056,-118.206
465150,2012-09-15,2000,BATTERY WITH SEXUAL CONTACT,860,34.0328,-118.2864
466158,2012-09-15,830,BATTERY - SIMPLE ASSAULT,624,33.78,-118.2624
467214,2012-09-15,2350,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1016,-118.3387
467302,2012-09-15,2200,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1929,-118.4531
467329,2012-09-15,1035,BURGLARY,310,34.0243,-118.2198
467586,2012-09-15,2015,OTHER MISCELLANEOUS CRIME,946,34.2721,-118.4675
467639,2012-09-15,1800,THEFT OF IDENTITY,354,34.04,-118.3003
467827,2012-09-15,1400,BATTERY - SIMPLE ASSAULT,624,34.1758,-118.4073
468200,2012-09-15,2320,VEHICLE - STOLEN,510,34.0255,-118.3548
468390,2012-09-15,750,TRESPASSING,888,34.1867,-118.4465
468774,2012-09-15,1200,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.2202,-118.5732
469021,2012-09-15,1945,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,235,34.2247,-118.4655
469032,2012-09-15,40,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2602,-118.4013
469418,2012-09-15,5,VIOLATION OF COURT ORDER,900,33.736,-118.2814
469462,2012-09-15,2030,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0454,-118.2466
469703,2012-09-15,2015,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.1867,-118.4836
469841,2012-09-15,300,"RAPE, FORCIBLE",121,33.9432,-118.2385
469853,2012-09-15,900,VEHICLE - STOLEN,510,34.106,-118.2566
469923,2012-09-15,840,BRANDISH WEAPON,761,34.0568,-118.2821
470367,2012-09-15,2245,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1921,-118.4858
470628,2012-09-15,1730,VEHICLE - STOLEN,510,34.2058,-118.3487
470938,2012-09-15,200,"THEFT, PERSON",350,34.0123,-118.2589
471042,2012-09-15,1800,BATTERY - SIMPLE ASSAULT,624,34.051,-118.24799999999999
471080,2012-09-15,1130,"THEFT, PERSON",350,34.0256,-118.3089
471111,2012-09-15,2230,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0962,-118.3237
471353,2012-09-15,400,ATTEMPTED ROBBERY,220,34.0109,-118.2915
472128,2012-09-15,1400,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0755,-118.2321
472307,2012-09-15,1130,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1938,-118.571
472968,2012-09-15,2200,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.2299,-118.5754
473280,2012-09-15,1900,DOCUMENT FORGERY / STOLEN FELONY,649,34.0839,-118.2224
473442,2012-09-15,2315,VEHICLE - STOLEN,510,34.0455,-118.2381
474180,2012-09-15,145,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.021,-118.3479
474660,2012-09-15,1900,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2038,-118.60600000000001
475806,2012-09-15,2330,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0292,-118.4107
475867,2012-09-15,1228,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0737,-118.2144
476384,2012-09-15,1000,VEHICLE - STOLEN,510,34.1685,-118.4487
478361,2012-09-15,2155,VEHICLE - STOLEN,510,34.103,-118.318
478475,2012-09-15,2200,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.2246,-118.5885
478706,2012-09-15,1920,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0432,-118.2877
478781,2012-09-15,1820,BATTERY - SIMPLE ASSAULT,624,34.1189,-118.1741
478853,2012-09-15,1700,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0436,-118.309
479004,2012-09-15,200,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.272,-118.45
479080,2012-09-15,1530,BURGLARY,310,33.9214,-118.2847
479160,2012-09-15,800,THEFT OF IDENTITY,354,34.0761,-118.3766
479706,2012-09-15,1130,BURGLARY FROM VEHICLE,330,34.0649,-118.3546
479936,2012-09-15,1000,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.167,-118.5203
480726,2012-09-15,2100,VEHICLE - STOLEN,510,34.080999999999996,-118.2076
481095,2012-09-15,900,VIOLATION OF RESTRAINING ORDER,901,34.0284,-118.3958
481665,2012-09-15,1400,CRUELTY TO ANIMALS,943,33.7812,-118.2638
481685,2012-09-15,1430,BURGLARY FROM VEHICLE,330,34.0437,-118.2652
481724,2012-09-15,2330,BATTERY - SIMPLE ASSAULT,624,34.0311,-118.3428
481925,2012-09-15,2100,BATTERY - SIMPLE ASSAULT,624,33.9743,-118.4628
482233,2012-09-15,2200,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0926,-118.3405
482513,2012-09-15,2000,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2219,-118.523
482683,2012-09-15,2200,"BURGLARY FROM VEHICLE, ATTEMPTED",410,34.1144,-118.2561
483381,2012-09-15,2230,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2518,-118.5886
483452,2012-09-15,1530,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1827,-118.4465
483921,2012-09-15,2200,BURGLARY,310,33.9572,-118.2695
484091,2012-09-15,1550,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0617,-118.3091
484386,2012-09-15,1400,BURGLARY FROM VEHICLE,330,34.056,-118.206
484719,2012-09-15,800,THEFT OF IDENTITY,354,34.1749,-118.5308
484952,2012-09-15,2230,BURGLARY FROM VEHICLE,330,34.0571,-118.3724
486137,2012-09-15,300,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1794,-118.3987
487642,2012-09-15,1430,VEHICLE - STOLEN,510,34.2012,-118.4116
488081,2012-09-15,1700,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2392,-118.4576
488480,2012-09-15,1730,VIOLATION OF COURT ORDER,900,34.1608,-118.3774
488655,2012-09-15,145,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.021,-118.3479
488780,2012-09-15,1200,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.1976,-118.3921
488858,2012-09-15,5,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.0549,-118.2778
489001,2012-09-15,1200,THEFT OF IDENTITY,354,33.9214,-118.2847
489258,2012-09-15,2320,BRANDISH WEAPON,761,33.9884,-118.2958
489647,2012-09-15,1200,BATTERY - SIMPLE ASSAULT,624,34.306999999999995,-118.4297
489708,2012-09-15,200,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.9851,-118.3068
489845,2012-09-15,630,BURGLARY,310,33.9515,-118.2385
489951,2012-09-15,2320,BURGLARY FROM VEHICLE,330,34.2591,-118.4674
490716,2012-09-15,1200,BURGLARY,310,33.9851,-118.2856
490787,2012-09-15,1030,BATTERY - SIMPLE ASSAULT,624,34.0088,-118.32700000000001
491136,2012-09-15,2200,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),812,34.0337,-118.2975
491453,2012-09-15,1100,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1527,-118.4596
491567,2012-09-15,1825,BATTERY - SIMPLE ASSAULT,624,33.9853,-118.4723
491883,2012-09-15,2230,BATTERY WITH SEXUAL CONTACT,860,34.2761,-118.4142
491885,2012-09-15,2000,VIOLATION OF COURT ORDER,900,34.0583,-118.2378
492257,2012-09-15,1300,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0204,-118.29
492569,2012-09-15,2130,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0644,-118.2686
492593,2012-09-15,1230,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1907,-118.6234
492993,2012-09-15,730,THEFT OF IDENTITY,354,34.2034,-118.6262
493018,2012-09-15,2100,ATTEMPTED ROBBERY,220,34.0621,-118.2747
493019,2012-09-15,125,ROBBERY,210,34.001999999999995,-118.2783
493377,2012-09-15,1,FALSE IMPRISONMENT,434,34.0536,-118.4655
493908,2012-09-15,1915,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.0623,-118.3483
493930,2012-09-15,1200,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.0072,-118.3023
494125,2012-09-15,545,BATTERY - SIMPLE ASSAULT,624,34.0345,-118.3727
494139,2012-09-15,2015,OTHER MISCELLANEOUS CRIME,946,34.2721,-118.4675
494301,2012-09-15,1200,THEFT OF IDENTITY,354,34.167,-118.5835
494543,2012-09-15,400,VEHICLE - STOLEN,510,34.0317,-118.2641
494562,2012-09-15,1200,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1776,-118.5541
494815,2012-09-15,930,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2012,-118.4313
495075,2012-09-15,1130,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.9933,-118.2652
495154,2012-09-15,950,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1422,-118.223
495719,2012-09-15,1200,BURGLARY,310,34.0027,-118.3294
495906,2012-09-15,1,VIOLATION OF RESTRAINING ORDER,901,34.1887,-118.3921
495907,2012-09-15,600,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2374,-118.4676
496325,2012-09-15,140,ATTEMPTED ROBBERY,220,34.0597,-118.2795
496333,2012-09-15,2100,ROBBERY,210,33.7869,-118.2794
496428,2012-09-15,2130,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0055,-118.244
496538,2012-09-15,150,BATTERY - SIMPLE ASSAULT,624,33.9727,-118.2827
496695,2012-09-15,1230,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2751,-118.5652
497516,2012-09-15,1300,OTHER MISCELLANEOUS CRIME,946,34.1877,-118.44
497646,2012-09-15,600,BURGLARY,310,33.9696,-118.4132
497697,2012-09-15,1950,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.9888,-118.2915
498392,2012-09-15,1000,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0378,-118.384
498446,2012-09-15,1815,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.1085,-118.2011
498758,2012-09-15,1800,THEFT OF IDENTITY,354,33.9878,-118.4461
498901,2012-09-15,1700,BURGLARY,310,34.0339,-118.281
499199,2012-09-15,2000,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.2157,-118.5361
501179,2012-09-15,1900,BATTERY WITH SEXUAL CONTACT,860,34.0241,-118.3236
501400,2012-09-15,2200,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.1414,-118.3686
502809,2012-09-15,1200,THEFT OF IDENTITY,354,34.2246,-118.5901
502932,2012-09-15,110,THROWING OBJECT AT MOVING VEHICLE,647,34.0607,-118.1991
503424,2012-09-15,1840,BATTERY - SIMPLE ASSAULT,624,34.0234,-118.2654
504310,2012-09-15,630,BATTERY - SIMPLE ASSAULT,624,34.0559,-118.2756
505087,2012-09-15,1800,BURGLARY FROM VEHICLE,330,34.0224,-118.2559
505817,2012-09-15,1720,INDECENT EXPOSURE,850,34.1016,-118.3387
505836,2012-09-15,1110,BATTERY - SIMPLE ASSAULT,624,34.0461,-118.2476
505906,2012-09-15,645,BURGLARY,310,34.0805,-118.1906
