,Date,Time,Crm_Desc,Crm_Cd,Lat,Lon
1027023,2015-09-09,2230,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0418,-118.3177
1027072,2015-09-09,930,BIKE - STOLEN,480,34.0708,-118.3614
1027332,2015-09-09,800,THEFT OF IDENTITY,354,34.0546,-118.3826
1027497,2015-09-09,1810,THEFT OF IDENTITY,354,34.0944,-118.319
1028267,2015-09-09,1315,"CREDIT CARDS, FRAUD USE ($950.01 & OVER)",653,34.0337,-118.2533
1028630,2015-09-09,1730,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.1794,-118.4509
1029280,2015-09-09,2145,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0981,-118.3113
1029658,2015-09-09,1300,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),343,34.1815,-118.3965
1029732,2015-09-09,1200,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),812,34.0619,-118.4422
1030096,2015-09-09,410,BATTERY - SIMPLE ASSAULT,624,34.2428,-118.5733
1030217,2015-09-09,1800,THEFT OF IDENTITY,354,34.021,-118.3329
1030610,2015-09-09,1020,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.1733,-118.5974
1030717,2015-09-09,1634,EXTORTION,940,34.0419,-118.2523
1031101,2015-09-09,2140,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.2318,-118.4503
1031861,2015-09-09,2000,VEHICLE - STOLEN,510,34.0055,-118.3214
1032590,2015-09-09,520,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9853,-118.444
1033633,2015-09-09,1825,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0202,-118.2127
1033671,2015-09-09,1700,"RAPE, FORCIBLE",121,34.0461,-118.2476
1034142,2015-09-09,1110,ROBBERY,210,34.1448,-118.4117
1034170,2015-09-09,2100,BATTERY - SIMPLE ASSAULT,624,33.754,-118.3048
1034191,2015-09-09,1415,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2265,-118.4654
1034203,2015-09-09,2200,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0145,-118.29799999999999
1034514,2015-09-09,645,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2301,-118.4633
1034523,2015-09-09,1200,"RAPE, FORCIBLE",121,33.9781,-118.3338
1035719,2015-09-09,800,THEFT OF IDENTITY,354,34.311,-118.4414
1035820,2015-09-09,1910,VIOLATION OF RESTRAINING ORDER,901,34.2975,-118.4495
1035840,2015-09-09,1,VEHICLE - STOLEN,510,34.1619,-118.3728
1036205,2015-09-09,1200,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",668,34.2751,-118.5652
1036246,2015-09-09,1555,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0146,-118.2565
1036325,2015-09-09,1727,THEFT OF IDENTITY,354,34.184,-118.3727
1037170,2015-09-09,1600,THEFT OF IDENTITY,354,34.0558,-118.2609
1037181,2015-09-09,1900,BATTERY - SIMPLE ASSAULT,624,33.998000000000005,-118.3113
1037451,2015-09-09,2315,OTHER MISCELLANEOUS CRIME,946,33.9586,-118.2782
1038304,2015-09-09,700,VEHICLE - STOLEN,510,34.2695,-118.4435
1038803,2015-09-09,2040,VIOLATION OF COURT ORDER,900,34.1171,-118.3843
1039551,2015-09-09,950,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.9965,-118.281
1039637,2015-09-09,800,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1325,-118.21600000000001
1039967,2015-09-09,1630,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.1783,-118.523
1040596,2015-09-09,145,DRIVING WITHOUT OWNER CONSENT (DWOC),433,33.941,-118.2516
1040740,2015-09-09,350,VEHICLE - STOLEN,510,33.9625,-118.2871
1041772,2015-09-09,1400,BURGLARY,310,34.0695,-118.2273
1041784,2015-09-09,1715,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9451,-118.4029
1041919,2015-09-09,1300,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.2412,-118.4937
1042330,2015-09-09,1900,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0148,-118.3222
1042730,2015-09-09,1430,TRESPASSING,888,34.0692,-118.2286
1042972,2015-09-09,2230,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,33.9832,-118.2652
1043205,2015-09-09,1130,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,34.1912,-118.5884
1043209,2015-09-09,1240,BATTERY - SIMPLE ASSAULT,624,34.0473,-118.2947
1043250,2015-09-09,1230,TRESPASSING,888,34.0502,-118.25399999999999
1043868,2015-09-09,1940,BURGLARY,310,34.0229,-118.3995
1044358,2015-09-09,1930,BATTERY - SIMPLE ASSAULT,624,34.0302,-118.2006
1044434,2015-09-09,1535,ROBBERY,210,34.0544,-118.2809
1044941,2015-09-09,430,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2373,-118.4502
1045559,2015-09-09,2115,BURGLARY FROM VEHICLE,330,34.0583,-118.3799
1045899,2015-09-09,145,BURGLARY FROM VEHICLE,330,34.1409,-118.4913
1046422,2015-09-09,730,BATTERY WITH SEXUAL CONTACT,860,34.232,-118.4791
1046722,2015-09-09,450,TRESPASSING,888,34.079,-118.2992
1047831,2015-09-09,1745,BATTERY - SIMPLE ASSAULT,624,34.1558,-118.3877
1047869,2015-09-09,1500,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1468,-118.4395
1048391,2015-09-09,330,ROBBERY,210,34.0462,-118.2628
1048559,2015-09-09,2330,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.0326,-118.3363
1048674,2015-09-09,1400,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.256,-118.5423
1049371,2015-09-09,1200,BURGLARY,310,34.1601,-118.5272
1050259,2015-09-09,115,BATTERY - SIMPLE ASSAULT,624,34.0743,-118.3626
1050579,2015-09-09,1540,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0612,-118.2785
1050750,2015-09-09,1900,VEHICLE - STOLEN,510,33.9764,-118.2892
1050896,2015-09-09,1240,BURGLARY FROM VEHICLE,330,33.9615,-118.2919
1051095,2015-09-09,1409,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),343,34.1828,-118.6102
1051526,2015-09-09,630,CRIMINAL HOMICIDE,110,34.0193,-118.2695
1052444,2015-09-09,2000,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),812,34.1776,-118.4312
1052792,2015-09-09,1930,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9983,-118.2813
1053272,2015-09-09,2050,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0896,-118.4306
1053358,2015-09-09,2200,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.2392,-118.4576
1053461,2015-09-09,1745,VIOLATION OF RESTRAINING ORDER,901,34.1558,-118.3877
1053781,2015-09-09,1430,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.0468,-118.2415
1053955,2015-09-09,2000,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2248,-118.4469
1054035,2015-09-09,1340,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1905,-118.6059
1054424,2015-09-09,300,SEXUAL PENETRATION W/FOREIGN OBJECT,815,33.9974,-118.274
1054634,2015-09-09,2000,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.2774,-118.4181
1054810,2015-09-09,45,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,34.0073,-118.2969
1054966,2015-09-09,930,BURGLARY,310,34.125,-118.2656
1055372,2015-09-09,900,BURGLARY FROM VEHICLE,330,34.1866,-118.5011
1056337,2015-09-09,2120,BATTERY WITH SEXUAL CONTACT,860,34.0665,-118.2529
1056556,2015-09-09,1940,BATTERY - SIMPLE ASSAULT,624,34.0302,-118.2006
1057287,2015-09-09,630,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9633,-118.2783
1057679,2015-09-09,2000,VEHICLE - STOLEN,510,34.1697,-118.6058
1058214,2015-09-09,500,BURGLARY,310,34.1794,-118.4662
1058355,2015-09-09,2000,BURGLARY,310,34.2674,-118.4962
1058953,2015-09-09,2130,BATTERY - SIMPLE ASSAULT,624,34.2391,-118.5361
1059040,2015-09-09,1530,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.0622,-118.3408
1059416,2015-09-09,1300,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,34.1448,-118.4117
1060026,2015-09-09,1330,ROBBERY,210,34.0538,-118.3785
1060179,2015-09-09,1815,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0243,-118.2876
1060396,2015-09-09,730,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.9593,-118.2608
1060433,2015-09-09,930,DOCUMENT FORGERY / STOLEN FELONY,649,34.038000000000004,-118.2627
1060674,2015-09-09,2245,BURGLARY,310,34.0269,-118.3575
1061835,2015-09-09,900,CONTEMPT OF COURT,903,34.0075,-118.2775
1062541,2015-09-09,2100,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0082,-118.2696
1062711,2015-09-09,1420,ROBBERY,210,34.0726,-118.2201
1063096,2015-09-09,2200,BURGLARY,310,34.0229,-118.3995
1063327,2015-09-09,2000,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0028,-118.3138
1063421,2015-09-09,1200,THEFT OF IDENTITY,354,34.1912,-118.5941
1063430,2015-09-09,525,VEHICLE - STOLEN,510,34.2337,-118.4142
1063572,2015-09-09,1915,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9956,-118.4722
1063640,2015-09-09,2005,CRIMINAL HOMICIDE,110,33.9806,-118.3323
1063764,2015-09-09,1900,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,627,34.0616,-118.2795
1063859,2015-09-09,1200,THEFT OF IDENTITY,354,34.2619,-118.3989
1063949,2015-09-09,2200,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1348,-118.4919
1064380,2015-09-09,1,THEFT OF IDENTITY,354,34.0523,-118.4609
1064945,2015-09-09,1330,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0526,-118.3
1064954,2015-09-09,1700,VEHICLE - STOLEN,510,34.0309,-118.2981
1065139,2015-09-09,650,BATTERY - SIMPLE ASSAULT,624,34.1976,-118.4574
1065245,2015-09-09,1300,VEHICLE - STOLEN,510,34.2217,-118.3987
1065961,2015-09-09,1015,DOCUMENT FORGERY / STOLEN FELONY,649,34.0478,-118.3686
1066027,2015-09-09,1800,BATTERY - SIMPLE ASSAULT,624,34.0387,-118.2439
1067054,2015-09-09,1920,VEHICLE - STOLEN,510,33.9485,-118.2461
1067565,2015-09-09,1317,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.1119,-118.1963
1067594,2015-09-09,1640,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),343,34.1576,-118.43799999999999
1067964,2015-09-09,1900,BURGLARY FROM VEHICLE,330,34.1586,-118.4149
1068388,2015-09-09,1130,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.999,-118.3089
1068754,2015-09-09,1200,THEFT OF IDENTITY,354,33.9357,-118.2717
1069104,2015-09-09,615,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.2208,-118.5317
1070071,2015-09-09,1610,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0436,-118.296
1070507,2015-09-09,900,THEFT OF IDENTITY,354,34.0619,-118.2654
1070511,2015-09-09,710,BURGLARY,310,33.9292,-118.2622
1070965,2015-09-09,720,BATTERY - SIMPLE ASSAULT,624,33.9601,-118.2809
1071034,2015-09-09,1000,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.7369,-118.2814
1071131,2015-09-09,1620,BATTERY - SIMPLE ASSAULT,624,34.0073,-118.2784
1071798,2015-09-09,1000,THEFT OF IDENTITY,354,34.2733,-118.5109
1072283,2015-09-09,1900,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0442,-118.2439
1072496,2015-09-09,1300,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.9449,-118.4059
1072782,2015-09-09,1,VEHICLE - STOLEN,510,34.203,-118.4291
1073357,2015-09-09,2225,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.1826,-118.4596
1073386,2015-09-09,1130,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2091,-118.4267
1073849,2015-09-09,2120,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0577,-118.3053
1074132,2015-09-09,1000,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2171,-118.5117
1074162,2015-09-09,1400,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,33.9528,-118.2782
1075600,2015-09-09,2300,BURGLARY FROM VEHICLE,330,33.7907,-118.2827
1075796,2015-09-09,2130,BURGLARY FROM VEHICLE,330,34.2085,-118.4698
1075884,2015-09-09,1810,THEFT OF IDENTITY,354,34.0944,-118.319
1076604,2015-09-09,1200,DOCUMENT FORGERY / STOLEN FELONY,649,34.0382,-118.4484
1077200,2015-09-09,1400,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.053000000000004,-118.4818
1077285,2015-09-09,1,THEFT OF IDENTITY,354,34.1702,-118.417
1077511,2015-09-09,1700,BURGLARY,310,34.1016,-118.3282
1078156,2015-09-09,1443,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.2141,-118.5623
1078293,2015-09-09,1100,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1016,-118.3333
1078377,2015-09-09,2200,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1638,-118.4087
1078686,2015-09-09,1935,BATTERY - SIMPLE ASSAULT,624,33.9636,-118.2914
1079277,2015-09-09,1500,THREATENING PHONE CALLS/LETTERS,928,34.0525,-118.3954
1079380,2015-09-09,1900,BURGLARY FROM VEHICLE,330,34.1487,-118.4355
1079677,2015-09-09,1515,BATTERY - SIMPLE ASSAULT,624,34.023,-118.351
1080048,2015-09-09,530,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,33.96,-118.3068
1080789,2015-09-09,115,BATTERY - SIMPLE ASSAULT,624,34.0743,-118.3626
1080962,2015-09-09,2100,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0836,-118.3765
1081006,2015-09-09,1200,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9423,-118.2916
1081108,2015-09-09,2000,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.1831,-118.6179
1081623,2015-09-09,730,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0463,-118.5305
1081669,2015-09-09,1430,ROBBERY,210,34.0371,-118.2551
1081960,2015-09-09,900,THEFT OF IDENTITY,354,34.1108,-118.3675
1082026,2015-09-09,1400,DOCUMENT FORGERY / STOLEN FELONY,649,34.053000000000004,-118.3378
1082366,2015-09-09,1400,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2148,-118.5404
1082379,2015-09-09,730,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.2942,-118.5118
1083015,2015-09-09,1300,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9237,-118.2696
1083235,2015-09-09,1330,THEFT OF IDENTITY,354,34.042,-118.3731
1083643,2015-09-09,1245,VIOLATION OF RESTRAINING ORDER,901,34.042,-118.2625
1083891,2015-09-09,500,BATTERY - SIMPLE ASSAULT,624,34.0438,-118.2416
1084123,2015-09-09,1430,VEHICLE - STOLEN,510,34.2065,-118.6029
1084613,2015-09-09,1530,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0908,-118.3266
1084851,2015-09-09,1900,BURGLARY FROM VEHICLE,330,33.9965,-118.2783
1084863,2015-09-09,2120,BATTERY - SIMPLE ASSAULT,624,33.7291,-118.2383
1085521,2015-09-09,2200,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.1527,-118.4977
1085733,2015-09-09,2125,BATTERY - SIMPLE ASSAULT,624,33.7324,-118.2814
1086201,2015-09-09,1100,BATTERY WITH SEXUAL CONTACT,860,34.2246,-118.523
1086440,2015-09-09,240,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.0598,-118.2734
1086514,2015-09-09,1851,VIOLATION OF RESTRAINING ORDER,901,34.1814,-118.4073
1087553,2015-09-09,1000,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2388,-118.3657
1088994,2015-09-09,1045,VEHICLE - STOLEN,510,33.9429,-118.2673
1089787,2015-09-09,1700,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9323,-118.2502
1089810,2015-09-09,930,DISTURBING THE PEACE,886,34.0837,-118.3574
1090069,2015-09-09,918,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.3031,-118.4677
1090453,2015-09-09,2142,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1422,-118.223
1090798,2015-09-09,630,CRIMINAL HOMICIDE,110,34.0193,-118.2695
1090952,2015-09-09,830,THEFT OF IDENTITY,354,34.1925,-118.5955
1091008,2015-09-09,715,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.0419,-118.554
1091848,2015-09-09,1245,BATTERY - SIMPLE ASSAULT,624,34.022,-118.1947
1092446,2015-09-09,2000,BURGLARY FROM VEHICLE,330,34.2647,-118.4313
1092533,2015-09-09,1800,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9747,-118.286
1093882,2015-09-09,1905,ROBBERY,210,34.0549,-118.2778
1094778,2015-09-09,2030,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.0469,-118.2733
1095019,2015-09-09,600,CHILD NEGLECT (SEE 300 W.I.C.),237,34.1758,-118.3746
1095207,2015-09-09,800,DOCUMENT FORGERY / STOLEN FELONY,649,34.0482,-118.3307
1095890,2015-09-09,1350,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,33.9916,-118.2628
1095951,2015-09-09,1615,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0521,-118.2044
1096013,2015-09-09,630,BURGLARY,310,34.0453,-118.2864
1096101,2015-09-09,1330,BURGLARY,310,34.2248,-118.5151
1096694,2015-09-09,1930,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1271,-118.3457
1097975,2015-09-09,2230,VEHICLE - STOLEN,510,34.201,-118.5251
1098311,2015-09-09,700,BURGLARY,310,34.0743,-118.3648
1098555,2015-09-09,1220,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0721,-118.3658
1099104,2015-09-09,1600,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,34.2794,-118.524
1099254,2015-09-09,1900,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0753,-118.2893
1100730,2015-09-09,1630,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1573,-118.4901
1101044,2015-09-09,805,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.2265,-118.4565
1102100,2015-09-09,800,THEFT OF IDENTITY,354,34.0472,-118.2371
1102369,2015-09-09,1715,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1034,-118.3325
1102906,2015-09-09,815,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0109,-118.2915
1103095,2015-09-09,1630,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.016999999999996,-118.3471
1103265,2015-09-09,2300,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2407,-118.4246
