,Date,Time,Crm_Desc,Crm_Cd,Lat,Lon
118874,2010-09-27,1400,VEHICLE - STOLEN,510,34.0354,-118.2455
118875,2010-09-27,1116,ARSON,648,34.0386,-118.249
118876,2010-09-27,450,ROBBERY,210,34.0073,-118.274
118878,2010-09-27,720,BATTERY - SIMPLE ASSAULT,624,34.0021,-118.2565
118879,2010-09-27,1245,BATTERY - SIMPLE ASSAULT,624,34.0183,-118.2758
118881,2010-09-27,1100,BURGLARY FROM VEHICLE,330,34.0359,-118.2531
118887,2010-09-27,1300,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0353,-118.23899999999999
118888,2010-09-27,2000,VEHICLE - STOLEN,510,33.9788,-118.2695
118889,2010-09-27,1245,BURGLARY FROM VEHICLE,330,34.032,-118.2667
118892,2010-09-27,1000,BURGLARY,310,33.9984,-118.274
118911,2010-09-27,2000,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,235,33.9974,-118.274
118921,2010-09-27,1530,VIOLATION OF COURT ORDER,900,34.0183,-118.2758
118947,2010-09-27,2000,CHILD NEGLECT (SEE 300 W.I.C.),237,33.9974,-118.274
119143,2010-09-27,1230,VEHICLE - STOLEN,510,34.0258,-118.2708
120011,2010-09-27,1100,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",810,33.9965,-118.2729
121516,2010-09-27,815,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,34.0029,-118.4628
121517,2010-09-27,900,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9954,-118.4688
121518,2010-09-27,1350,OTHER MISCELLANEOUS CRIME,946,33.9962,-118.4777
121519,2010-09-27,1400,BURGLARY FROM VEHICLE,330,33.9894,-118.4721
121526,2010-09-27,1830,OTHER MISCELLANEOUS CRIME,946,33.9781,-118.4626
121527,2010-09-27,600,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,627,34.0284,-118.4408
129153,2010-09-27,1945,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9488,-118.3961
129154,2010-09-27,1930,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9993,-118.4636
129158,2010-09-27,830,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.9942,-118.4114
129162,2010-09-27,1915,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0028,-118.4351
129163,2010-09-27,1630,BURGLARY,310,33.9724,-118.3713
129165,2010-09-27,1920,BATTERY - SIMPLE ASSAULT,624,34.001999999999995,-118.4367
129167,2010-09-27,1830,VEHICLE - STOLEN,510,34.0166,-118.4244
129173,2010-09-27,1600,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.9868,-118.4693
129174,2010-09-27,1700,BATTERY - SIMPLE ASSAULT,624,33.9787,-118.3703
129182,2010-09-27,2300,BURGLARY FROM VEHICLE,330,34.0214,-118.4376
129184,2010-09-27,2030,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,33.964,-118.4232
129185,2010-09-27,2105,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9957,-118.4158
129188,2010-09-27,5,VIOLATION OF RESTRAINING ORDER,901,34.0082,-118.4305
129193,2010-09-27,1315,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.9449,-118.4059
129222,2010-09-27,100,BURGLARY,310,34.0303,-118.4112
129224,2010-09-27,900,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,33.9956,-118.4722
129280,2010-09-27,1800,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.9612,-118.4498
129292,2010-09-27,630,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,33.9639,-118.4333
129298,2010-09-27,1030,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.9604,-118.3935
129321,2010-09-27,1340,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.943000000000005,-118.4035
129830,2010-09-27,1345,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",668,33.9587,-118.3805
131022,2010-09-27,1200,DOCUMENT FORGERY / STOLEN FELONY,649,33.944,-118.4073
132436,2010-09-27,1100,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1502,-118.3281
132459,2010-09-27,300,BATTERY - SIMPLE ASSAULT,624,34.1504,-118.3965
132460,2010-09-27,900,BATTERY - SIMPLE ASSAULT,624,34.1687,-118.3626
132461,2010-09-27,900,BATTERY - SIMPLE ASSAULT,624,34.1687,-118.3626
132462,2010-09-27,1945,BATTERY - SIMPLE ASSAULT,624,34.2012,-118.3878
132464,2010-09-27,1600,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,627,34.1412,-118.3722
140259,2010-09-27,300,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.1504,-118.3658
140262,2010-09-27,20,BATTERY - SIMPLE ASSAULT,624,34.1713,-118.3795
140263,2010-09-27,45,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.17,-118.3763
140272,2010-09-27,1430,ROBBERY,210,34.2085,-118.39
140273,2010-09-27,200,BURGLARY FROM VEHICLE,330,34.1976,-118.4116
140274,2010-09-27,745,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.1831,-118.3648
140280,2010-09-27,2030,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.1959,-118.4225
140281,2010-09-27,1700,BATTERY - SIMPLE ASSAULT,624,34.1684,-118.4034
140282,2010-09-27,1700,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.1684,-118.4034
140285,2010-09-27,700,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1362,-118.34200000000001
140286,2010-09-27,1655,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.154,-118.3877
140288,2010-09-27,1830,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1427,-118.4052
140289,2010-09-27,1730,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.174,-118.3965
140290,2010-09-27,1530,BATTERY - SIMPLE ASSAULT,624,34.2012,-118.4073
140291,2010-09-27,1530,BATTERY - SIMPLE ASSAULT,624,34.2012,-118.4073
140292,2010-09-27,1530,BATTERY - SIMPLE ASSAULT,624,34.2012,-118.4073
140296,2010-09-27,2330,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.1559,-118.3528
140299,2010-09-27,2200,BURGLARY FROM VEHICLE,330,34.1601,-118.3706
140307,2010-09-27,1915,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1867,-118.3965
140308,2010-09-27,1700,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.207,-118.4163
140311,2010-09-27,2200,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1794,-118.3856
140317,2010-09-27,1000,THEFT OF IDENTITY,354,34.1362,-118.34200000000001
140319,2010-09-27,2230,DISTURBING THE PEACE,886,34.174,-118.3659
140324,2010-09-27,2300,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1886,-118.3847
140341,2010-09-27,1500,VEHICLE - STOLEN,510,34.1867,-118.4159
140342,2010-09-27,1500,VEHICLE - STOLEN,510,34.1867,-118.4159
140348,2010-09-27,2240,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1436,-118.3929
140352,2010-09-27,400,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1903,-118.3717
140356,2010-09-27,1200,VIOLATION OF COURT ORDER,900,34.17,-118.3741
140364,2010-09-27,1800,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1687,-118.4073
140411,2010-09-27,2215,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1722,-118.4019
140415,2010-09-27,1200,THEFT OF IDENTITY,354,34.117,-118.34299999999999
140423,2010-09-27,1900,BURGLARY,310,34.194,-118.37899999999999
140499,2010-09-27,1200,THEFT OF IDENTITY,354,34.1849,-118.3823
140620,2010-09-27,1,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.1649,-118.3724
140970,2010-09-27,1200,DOCUMENT FORGERY / STOLEN FELONY,649,34.1404,-118.3894
141017,2010-09-27,1,THEFT OF IDENTITY,354,34.1504,-118.3823
141114,2010-09-27,1800,BURGLARY FROM VEHICLE,330,34.1684,-118.3989
149700,2010-09-27,1215,ROBBERY,210,34.2588,-118.4321
149708,2010-09-27,1400,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2103,-118.3878
149709,2010-09-27,1900,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2537,-118.40899999999999
149711,2010-09-27,2245,VEHICLE - STOLEN,510,34.2791,-118.4115
149712,2010-09-27,2010,OTHER MISCELLANEOUS CRIME,946,34.2598,-118.3223
149713,2010-09-27,2345,BATTERY - SIMPLE ASSAULT,624,34.244,-118.4119
149714,2010-09-27,2250,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.2103,-118.3965
149715,2010-09-27,2250,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.2103,-118.3965
149716,2010-09-27,1530,BURGLARY FROM VEHICLE,330,34.2103,-118.3878
149717,2010-09-27,2000,BATTERY - SIMPLE ASSAULT,624,34.2139,-118.3878
149718,2010-09-27,2230,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2665,-118.405
149720,2010-09-27,1600,BURGLARY,310,34.2479,-118.2839
149721,2010-09-27,1930,VEHICLE - STOLEN,510,34.2615,-118.3157
149729,2010-09-27,2300,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.2535,-118.4032
149730,2010-09-27,1430,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.2814,-118.4228
149732,2010-09-27,1600,THEFT OF IDENTITY,354,34.2337,-118.3997
149751,2010-09-27,1500,CHILD ANNOYING (17YRS & UNDER),813,34.2217,-118.3965
149816,2010-09-27,2000,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2298,-118.3939
149825,2010-09-27,1700,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.2633,-118.3201
149827,2010-09-27,1700,THEFT OF IDENTITY,354,34.2512,-118.2906
149886,2010-09-27,900,BURGLARY,310,34.2682,-118.4044
150536,2010-09-27,1500,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.2518,-118.4218
151062,2010-09-27,930,BURGLARY,310,34.2158,-118.4031
159413,2010-09-27,30,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2228,-118.5514
159414,2010-09-27,1100,VEHICLE - STOLEN,510,34.2751,-118.5652
159416,2010-09-27,1130,DOCUMENT FORGERY / STOLEN FELONY,649,34.2751,-118.5652
159417,2010-09-27,1000,BURGLARY FROM VEHICLE,330,34.2865,-118.486
159420,2010-09-27,930,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.2282,-118.5623
159422,2010-09-27,1345,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2446,-118.5842
159428,2010-09-27,600,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.2482,-118.5907
159429,2010-09-27,1215,BATTERY - SIMPLE ASSAULT,624,34.2575,-118.5002
159430,2010-09-27,700,BATTERY - SIMPLE ASSAULT,624,34.2232,-118.4864
159431,2010-09-27,735,BURGLARY,310,34.275999999999996,-118.5522
159432,2010-09-27,1600,BURGLARY FROM VEHICLE,330,34.2299,-118.5536
159433,2010-09-27,100,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2648,-118.4957
159436,2010-09-27,1500,THEFT OF IDENTITY,354,34.2578,-118.5433
159438,2010-09-27,745,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.25,-118.6104
159439,2010-09-27,1930,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.2282,-118.5885
159442,2010-09-27,1400,BURGLARY,310,34.2564,-118.5536
159445,2010-09-27,800,BURGLARY FROM VEHICLE,330,34.2355,-118.5623
159447,2010-09-27,2030,BURGLARY FROM VEHICLE,330,34.2714,-118.5403
159450,2010-09-27,1830,BURGLARY FROM VEHICLE,330,34.2688,-118.5493
159452,2010-09-27,1000,BURGLARY FROM VEHICLE,330,34.251999999999995,-118.4849
159453,2010-09-27,530,VEHICLE - ATTEMPT STOLEN,520,34.2246,-118.523
159456,2010-09-27,2100,VEHICLE - STOLEN,510,34.2391,-118.55799999999999
159482,2010-09-27,1900,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.2627,-118.5864
159489,2010-09-27,2359,THEFT OF IDENTITY,354,34.2226,-118.574
159497,2010-09-27,1230,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2609,-118.5798
159517,2010-09-27,2000,BURGLARY FROM VEHICLE,330,34.2282,-118.5907
159524,2010-09-27,1200,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.2374,-118.4763
159852,2010-09-27,1200,BATTERY - SIMPLE ASSAULT,624,34.2391,-118.5338
159907,2010-09-27,530,THEFT OF IDENTITY,354,34.3002,-118.507
159980,2010-09-27,1200,THEFT OF IDENTITY,354,34.2206,-118.5448
162373,2010-09-27,1800,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,627,33.9315,-118.2349
169805,2010-09-27,115,VEHICLE - STOLEN,510,33.9305,-118.2363
169808,2010-09-27,350,BATTERY - SIMPLE ASSAULT,624,33.9356,-118.2781
169811,2010-09-27,1030,VEHICLE - STOLEN,510,33.9484,-118.2565
169815,2010-09-27,1200,DISCHARGE FIREARMS/SHOTS FIRED,753,33.9315,-118.23200000000001
169819,2010-09-27,1020,"BURGLARY, ATTEMPTED",320,33.9329,-118.2848
169820,2010-09-27,200,BURGLARY FROM VEHICLE,330,33.9092,-118.2872
169821,2010-09-27,1100,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9465,-118.2739
169822,2010-09-27,1145,ROBBERY,210,33.9309,-118.2586
169823,2010-09-27,1715,BATTERY - SIMPLE ASSAULT,624,33.9393,-118.2652
169824,2010-09-27,1910,BATTERY WITH SEXUAL CONTACT,860,33.9389,-118.2369
169825,2010-09-27,1730,ROBBERY,210,33.9368,-118.25
169826,2010-09-27,1300,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9311,-118.2652
169827,2010-09-27,1200,BATTERY - SIMPLE ASSAULT,624,33.9343,-118.2349
169830,2010-09-27,800,BATTERY - SIMPLE ASSAULT,624,33.9348,-118.2463
169832,2010-09-27,1800,ROBBERY,210,33.9383,-118.2652
169834,2010-09-27,1825,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.9456,-118.2695
169836,2010-09-27,2340,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.9301,-118.2741
169839,2010-09-27,1815,ROBBERY,210,33.9389,-118.2462
169840,2010-09-27,1925,ROBBERY,210,33.9348,-118.2463
169841,2010-09-27,1830,ROBBERY,210,33.9326,-118.2502
169842,2010-09-27,2045,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.9456,-118.2739
169843,2010-09-27,1900,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.9265,-118.2652
169850,2010-09-27,1700,BURGLARY FROM VEHICLE,330,33.9103,-118.2872
169852,2010-09-27,2240,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9373,-118.26299999999999
169853,2010-09-27,2240,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.9373,-118.26299999999999
169858,2010-09-27,1900,VEHICLE - STOLEN,510,33.9019,-118.2916
169874,2010-09-27,2000,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.9528,-118.2827
169875,2010-09-27,1745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.9565,-118.2893
169876,2010-09-27,1710,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.9602,-118.2608
169880,2010-09-27,900,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9432,-118.2379
169929,2010-09-27,930,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.931,-118.2736
170297,2010-09-27,900,BURGLARY,310,33.9374,-118.2739
170342,2010-09-27,1200,"RAPE, FORCIBLE",121,33.9494,-118.2352
170580,2010-09-27,900,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9528,-118.2782
172801,2010-09-27,423,BURGLARY,310,34.2216,-118.4488
180073,2010-09-27,150,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.2216,-118.4488
180083,2010-09-27,800,BATTERY - SIMPLE ASSAULT,624,34.2775,-118.45700000000001
180089,2010-09-27,1430,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2871,-118.4614
180090,2010-09-27,130,VEHICLE - STOLEN,510,34.2448,-118.4467
180091,2010-09-27,1400,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.2355,-118.4676
180099,2010-09-27,1850,BATTERY - SIMPLE ASSAULT,624,34.2356,-118.4698
180103,2010-09-27,2010,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.2489,-118.4403
180104,2010-09-27,2305,LEWD CONDUCT,762,34.2217,-118.4337
180108,2010-09-27,2000,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.211999999999996,-118.4488
180114,2010-09-27,2300,BURGLARY,310,34.2573,-118.4696
180115,2010-09-27,1930,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.2581,-118.4532
180118,2010-09-27,1200,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.3219,-118.4602
180128,2010-09-27,2300,KIDNAPPING,910,34.2578,-118.4398
180144,2010-09-27,1520,ROBBERY,210,34.2748,-118.4399
180158,2010-09-27,2030,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2152,-118.45100000000001
180184,2010-09-27,1200,THEFT OF IDENTITY,354,34.3027,-118.4487
180302,2010-09-27,930,VIOLATION OF RESTRAINING ORDER,901,34.2282,-118.4592
180525,2010-09-27,150,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.2216,-118.4488
181256,2010-09-27,1200,THEFT OF IDENTITY,354,34.3066,-118.4313
188654,2010-09-27,830,BATTERY - SIMPLE ASSAULT,624,34.0672,-118.3054
188658,2010-09-27,2350,CHILD NEGLECT (SEE 300 W.I.C.),237,34.0463,-118.3102
188663,2010-09-27,1150,BATTERY - SIMPLE ASSAULT,624,34.0637,-118.2916
188664,2010-09-27,2200,"BURGLARY, ATTEMPTED",320,34.0559,-118.3031
188665,2010-09-27,1630,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0577,-118.302
188666,2010-09-27,900,"BURGLARY, ATTEMPTED",320,34.0713,-118.3194
188667,2010-09-27,1950,VIOLATION OF RESTRAINING ORDER,901,34.0491,-118.3031
188668,2010-09-27,1600,BATTERY - SIMPLE ASSAULT,624,34.0777,-118.3023
188669,2010-09-27,1700,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.0672,-118.3091
188670,2010-09-27,1835,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.0473,-118.2947
188674,2010-09-27,610,BURGLARY,310,34.0737,-118.3055
188684,2010-09-27,1110,ATTEMPTED ROBBERY,220,34.0454,-118.309
188685,2010-09-27,1145,BURGLARY,310,34.0491,-118.2989
188689,2010-09-27,2230,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0509,-118.3063
188733,2010-09-27,2200,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0803,-118.3113
188909,2010-09-27,1200,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0598,-118.2954
189034,2010-09-27,1235,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.0618,-118.2916
189234,2010-09-27,1200,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0617,-118.3115
189790,2010-09-27,2000,BURGLARY,310,34.0598,-118.2998
190976,2010-09-27,1130,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.2176,-118.6016
197836,2010-09-27,355,BATTERY - SIMPLE ASSAULT,624,34.2031,-118.5623
197838,2010-09-27,355,BATTERY - SIMPLE ASSAULT,624,34.2031,-118.5623
197844,2010-09-27,1100,VEHICLE - STOLEN,510,34.1802,-118.571
197845,2010-09-27,800,FALSE IMPRISONMENT,434,34.2083,-118.6044
197846,2010-09-27,1255,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1905,-118.6059
197848,2010-09-27,1045,BATTERY - SIMPLE ASSAULT,624,34.2148,-118.5768
197856,2010-09-27,130,BURGLARY FROM VEHICLE,330,34.1719,-118.5746
197857,2010-09-27,1745,BURGLARY FROM VEHICLE,330,34.1974,-118.6059
197859,2010-09-27,1845,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2129,-118.6029
197860,2010-09-27,2330,VEHICLE - STOLEN,510,34.2047,-118.5994
197862,2010-09-27,1730,BATTERY - SIMPLE ASSAULT,624,34.2048,-118.5623
197863,2010-09-27,1845,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.2129,-118.6029
197864,2010-09-27,1845,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2129,-118.6029
197867,2010-09-27,2050,BATTERY - SIMPLE ASSAULT,624,34.2083,-118.5991
197869,2010-09-27,1100,BURGLARY,310,34.1657,-118.6321
197871,2010-09-27,1730,VEHICLE - STOLEN,510,34.1847,-118.5888
197872,2010-09-27,1730,VEHICLE - STOLEN,510,34.1847,-118.5888
197874,2010-09-27,900,BURGLARY,310,34.1969,-118.6171
197875,2010-09-27,1800,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.1923,-118.6505
197878,2010-09-27,2000,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.201,-118.571
197880,2010-09-27,2300,BURGLARY FROM VEHICLE,330,34.1812,-118.6601
197883,2010-09-27,1700,BURGLARY,310,34.1866,-118.6428
197885,2010-09-27,1200,THEFT OF IDENTITY,354,34.1905,-118.6059
197889,2010-09-27,1930,BURGLARY,310,34.1683,-118.6189
197891,2010-09-27,1200,THEFT OF IDENTITY,354,34.1518,-118.6212
197893,2010-09-27,2030,PEEPING TOM,932,34.2012,-118.5732
197947,2010-09-27,1800,STALKING,763,34.1872,-118.5691
198022,2010-09-27,700,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1719,-118.5684
198051,2010-09-27,900,THEFT OF IDENTITY,354,34.1974,-118.6029
200390,2010-09-27,1100,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0652,-118.2492
200685,2010-09-27,1,BURGLARY,310,34.0297,-118.3248
200737,2010-09-27,800,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",810,34.0327,-118.309
200790,2010-09-27,1,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,235,34.0146,-118.3512
201081,2010-09-27,700,OTHER MISCELLANEOUS CRIME,946,33.8449,-118.304
201148,2010-09-27,1700,OTHER MISCELLANEOUS CRIME,946,33.7577,-118.2884
201275,2010-09-27,1700,"RAPE, FORCIBLE",121,34.1016,-118.3387
201437,2010-09-27,1500,THEFT OF IDENTITY,354,34.0896,-118.3114
201477,2010-09-27,600,BURGLARY,310,34.0981,-118.3113
202753,2010-09-27,900,DOCUMENT FORGERY / STOLEN FELONY,649,34.1178,-118.2488
203149,2010-09-27,1400,THEFT OF IDENTITY,354,34.0006,-118.289
203342,2010-09-27,900,THEFT OF IDENTITY,354,33.961999999999996,-118.2673
203739,2010-09-27,1200,BURGLARY,310,33.9782,-118.3941
205486,2010-09-27,1200,THEFT OF IDENTITY,354,34.0535,-118.316
205995,2010-09-27,1200,THEFT OF IDENTITY,354,34.0699,-118.2823
207044,2010-09-27,600,THEFT OF IDENTITY,354,34.0151,-118.3472
207145,2010-09-27,1200,THEFT OF IDENTITY,354,34.0481,-118.3504
