,Date,Time,Crm_Desc,Crm_Cd,Lat,Lon
1449159,2017-10-24,1730,"BUNCO, PETTY THEFT",664,34.2701,-118.3003
1449212,2017-10-24,630,BURGLARY,310,34.1153,-118.23200000000001
1449294,2017-10-24,1324,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0284,-118.4048
1450139,2017-10-24,900,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0871,-118.3386
1450170,2017-10-24,800,BURGLARY,310,33.9529,-118.2651
1451010,2017-10-24,1000,BURGLARY,310,34.2598,-118.5742
1451575,2017-10-24,1800,BATTERY - SIMPLE ASSAULT,624,33.9984,-118.2696
1451884,2017-10-24,1630,BATTERY - SIMPLE ASSAULT,624,34.1137,-118.1819
1452065,2017-10-24,120,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.1016,-118.3417
1452117,2017-10-24,400,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0073,-118.3089
1452953,2017-10-24,555,THEFT PLAIN - PETTY ($950 & UNDER),440,33.959,-118.2904
1453428,2017-10-24,300,VEHICLE - ATTEMPT STOLEN,520,34.3248,-118.4367
1453829,2017-10-24,411,BURGLARY,310,34.0782,-118.3695
1454263,2017-10-24,1700,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.194,-118.3731
1454988,2017-10-24,2030,BATTERY - SIMPLE ASSAULT,624,34.0258,-118.2775
1455037,2017-10-24,1800,BRANDISH WEAPON,761,34.221,-118.4989
1455838,2017-10-24,2130,VIOLATION OF COURT ORDER,900,34.2604,-118.419
1455984,2017-10-24,1030,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.1196,-118.1707
1456167,2017-10-24,840,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9737,-118.2871
1456615,2017-10-24,1000,VIOLATION OF COURT ORDER,900,34.1956,-118.5943
1457345,2017-10-24,930,"BUNCO, GRAND THEFT",662,34.0017,-118.4608
1457750,2017-10-24,1510,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.211999999999996,-118.5374
1457805,2017-10-24,1500,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.2611,-118.5158
1458102,2017-10-24,1,THEFT OF IDENTITY,354,34.0496,-118.2677
1458447,2017-10-24,1015,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9642,-118.2739
1458543,2017-10-24,2100,BATTERY - SIMPLE ASSAULT,624,34.0258,-118.2775
1459792,2017-10-24,1635,BATTERY - SIMPLE ASSAULT,624,34.1866,-118.5535
1459880,2017-10-24,605,BURGLARY,310,34.1194,-118.2133
1459976,2017-10-24,2059,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.1882,-118.5988
1460967,2017-10-24,1800,BURGLARY FROM VEHICLE,330,34.2486,-118.5199
1461379,2017-10-24,1747,THEFT PLAIN - PETTY ($950 & UNDER),440,34.022,-118.289
1461406,2017-10-24,1430,BATTERY - SIMPLE ASSAULT,624,33.9532,-118.2564
1461449,2017-10-24,1215,ROBBERY,210,34.0003,-118.2608
1461529,2017-10-24,600,VIOLATION OF COURT ORDER,900,34.0276,-118.2391
1461788,2017-10-24,1800,BRANDISH WEAPON,761,34.221,-118.4989
1461941,2017-10-24,1200,THEFT OF IDENTITY,354,34.0747,-118.3102
1461977,2017-10-24,1540,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0999,-118.3038
1461993,2017-10-24,2030,BATTERY - SIMPLE ASSAULT,624,34.0258,-118.2775
1462848,2017-10-24,1309,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0479,-118.2612
1462925,2017-10-24,1930,VIOLATION OF COURT ORDER,900,34.2661,-118.4311
1463192,2017-10-24,1930,VEHICLE - ATTEMPT STOLEN,520,34.0437,-118.3029
1463634,2017-10-24,1245,ROBBERY,210,34.1016,-118.3387
1464098,2017-10-24,1738,"BUNCO, GRAND THEFT",662,33.7646,-118.3054
1464883,2017-10-24,1900,BATTERY - SIMPLE ASSAULT,624,33.7613,-118.2819
1465169,2017-10-24,1800,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.164,-118.4008
1465387,2017-10-24,1645,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,822,33.9751,-118.2918
1465624,2017-10-24,2200,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0736,-118.1662
1466038,2017-10-24,1400,DOCUMENT FORGERY / STOLEN FELONY,649,33.9694,-118.2918
1466261,2017-10-24,245,TRESPASSING,888,34.0761,-118.3753
1467422,2017-10-24,2000,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,627,34.1137,-118.1819
1468259,2017-10-24,1200,THEFT OF IDENTITY,354,34.0594,-118.26100000000001
1468480,2017-10-24,1,BURGLARY,310,34.0665,-118.2828
1468617,2017-10-24,1500,VEHICLE - STOLEN,510,33.9454,-118.375
1469967,2017-10-24,300,THEFT PLAIN - PETTY ($950 & UNDER),440,33.7442,-118.2813
1469999,2017-10-24,2230,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9519,-118.2739
1470070,2017-10-24,430,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0563,-118.2374
1470269,2017-10-24,1200,THEFT OF IDENTITY,354,34.1313,-118.1935
1470710,2017-10-24,1325,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0545,-118.2499
1470737,2017-10-24,155,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0487,-118.2627
1470866,2017-10-24,2105,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0962,-118.3266
1471904,2017-10-24,2120,TRESPASSING,888,34.1246,-118.4659
1472245,2017-10-24,1410,ATTEMPTED ROBBERY,220,34.0446,-118.2507
1473369,2017-10-24,1300,BURGLARY,310,34.1976,-118.3842
1473998,2017-10-24,2100,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.1077,-118.2951
1475868,2017-10-24,2300,TRESPASSING,888,34.2175,-118.5536
1475968,2017-10-24,1715,ROBBERY,210,33.9456,-118.2673
1476114,2017-10-24,2300,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2058,-118.3878
1476170,2017-10-24,1730,VEHICLE - STOLEN,510,34.2433,-118.2703
1476317,2017-10-24,1730,THEFT OF IDENTITY,354,34.2337,-118.4703
1477111,2017-10-24,1525,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1613,-118.4917
1477126,2017-10-24,1921,TRESPASSING,888,34.0307,-118.2923
1477466,2017-10-24,2100,BURGLARY FROM VEHICLE,330,34.0422,-118.4491
1478142,2017-10-24,1330,SEXUAL PENETRATION W/FOREIGN OBJECT,815,34.1498,-118.5262
1478836,2017-10-24,940,BURGLARY,310,34.2598,-118.5742
1478887,2017-10-24,1000,VEHICLE - STOLEN,510,34.0838,-118.2021
1479065,2017-10-24,2230,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.9838,-118.2827
1479389,2017-10-24,2215,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,33.9457,-118.2379
1479524,2017-10-24,2300,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0123,-118.2615
1479560,2017-10-24,1200,"BUNCO, GRAND THEFT",662,33.9854,-118.3279
1480169,2017-10-24,1425,ROBBERY,210,34.0561,-118.2653
1480269,2017-10-24,930,TRESPASSING,888,34.0962,-118.3223
1480313,2017-10-24,1500,OTHER MISCELLANEOUS CRIME,946,34.0564,-118.2498
1480727,2017-10-24,1700,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0712,-118.1732
1481140,2017-10-24,600,BIKE - STOLEN,480,34.056999999999995,-118.2437
1482373,2017-10-24,2350,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0752,-118.2188
1482692,2017-10-24,1300,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1522,-118.3506
1482694,2017-10-24,2100,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0232,-118.3554
1482867,2017-10-24,1745,ROBBERY,210,34.0566,-118.2681
1482952,2017-10-24,1325,"THEFT, PERSON",350,33.9855,-118.287
1482957,2017-10-24,1930,VEHICLE - STOLEN,510,34.1887,-118.44
1483371,2017-10-24,1700,COUNTERFEIT,660,34.0771,-118.1681
1484192,2017-10-24,1125,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0219,-118.2571
1484207,2017-10-24,1600,OTHER ASSAULT,625,34.1715,-118.5428
1484756,2017-10-24,1630,BATTERY - SIMPLE ASSAULT,624,34.1164,-118.2332
1484800,2017-10-24,2215,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.1867,-118.4836
1485734,2017-10-24,1333,SHOPLIFTING - ATTEMPT,443,34.0418,-118.309
1485985,2017-10-24,1200,VEHICLE - STOLEN,510,34.0652,-118.2878
1486498,2017-10-24,2200,BURGLARY,310,34.2012,-118.5295
1486635,2017-10-24,1800,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0461,-118.439
1486901,2017-10-24,2345,BURGLARY FROM VEHICLE,330,34.0487,-118.2588
1487204,2017-10-24,1450,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0615,-118.2062
1487927,2017-10-24,1655,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1926,-118.6059
1488319,2017-10-24,1324,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0284,-118.4048
1488344,2017-10-24,1,THEFT OF IDENTITY,354,34.1831,-118.4523
1488627,2017-10-24,1800,CRUELTY TO ANIMALS,943,34.001,-118.4129
1488669,2017-10-24,1740,BURGLARY,310,34.2282,-118.6017
1488754,2017-10-24,2030,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2518,-118.6061
1488892,2017-10-24,1335,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0387,-118.2488
1488959,2017-10-24,2330,BURGLARY FROM VEHICLE,330,34.2166,-118.3919
1489126,2017-10-24,1100,VIOLATION OF TEMPORARY RESTRAINING ORDER,902,34.1887,-118.4247
1490008,2017-10-24,1600,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.2991,-118.4638
1490104,2017-10-24,1330,BATTERY - SIMPLE ASSAULT,624,34.04,-118.3753
1490327,2017-10-24,1800,BURGLARY,310,34.0292,-118.4107
1490656,2017-10-24,1900,BURGLARY FROM VEHICLE,330,34.045,-118.264
1490976,2017-10-24,1000,BURGLARY,310,34.048,-118.3281
1491012,2017-10-24,1635,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0768,-118.2573
1491508,2017-10-24,1530,THEFT OF IDENTITY,354,34.158,-118.3527
1491562,2017-10-24,1935,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9784,-118.26299999999999
1492247,2017-10-24,2130,BURGLARY,310,34.0835,-118.26
1492851,2017-10-24,2030,BURGLARY FROM VEHICLE,330,34.0882,-118.2646
1494417,2017-10-24,1300,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1036,-118.3137
1494560,2017-10-24,600,VEHICLE - STOLEN,510,34.0382,-118.2603
1494753,2017-10-24,2315,BATTERY - SIMPLE ASSAULT,624,34.0315,-118.2366
1495591,2017-10-24,900,DOCUMENT FORGERY / STOLEN FELONY,649,34.1937,-118.3748
1495634,2017-10-24,1930,BURGLARY FROM VEHICLE,330,34.0401,-118.2864
1495806,2017-10-24,1145,BATTERY - SIMPLE ASSAULT,624,34.0435,-118.2471
1495892,2017-10-24,315,"THEFT, PERSON",350,34.0419,-118.2485
1495900,2017-10-24,900,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2553,-118.5089
1496349,2017-10-24,1348,THEFT PLAIN - PETTY ($950 & UNDER),440,33.7319,-118.3097
1496554,2017-10-24,1800,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.9951,-118.3101
1496735,2017-10-24,1930,BATTERY - SIMPLE ASSAULT,624,33.9583,-118.2651
1496771,2017-10-24,1730,THEFT OF IDENTITY,354,34.2337,-118.4703
1497145,2017-10-24,1505,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.0203,-118.2852
1497685,2017-10-24,1030,BATTERY WITH SEXUAL CONTACT,860,34.2157,-118.3703
1497737,2017-10-24,1830,VEHICLE - STOLEN,510,33.7974,-118.2372
1497872,2017-10-24,703,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0639,-118.2027
1498087,2017-10-24,1300,VEHICLE - STOLEN,510,34.2048,-118.4531
1498300,2017-10-24,1800,OTHER ASSAULT,625,33.7865,-118.2726
1498541,2017-10-24,1735,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0636,-118.2979
1498668,2017-10-24,2025,BATTERY - SIMPLE ASSAULT,624,34.0163,-118.2647
1498734,2017-10-24,830,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1827,-118.4509
1499110,2017-10-24,2350,ROBBERY,210,34.021,-118.2711
1499577,2017-10-24,1555,BATTERY - SIMPLE ASSAULT,624,34.0494,-118.3953
1499789,2017-10-24,800,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0462,-118.2153
1500641,2017-10-24,100,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.7136,-118.2904
1500734,2017-10-24,1740,VIOLATION OF COURT ORDER,900,34.1763,-118.5875
1500847,2017-10-24,2130,BIKE - STOLEN,480,33.9547,-118.4413
1501480,2017-10-24,1300,THEFT OF IDENTITY,354,34.0935,-118.2939
1502138,2017-10-24,2059,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1882,-118.5988
1502154,2017-10-24,1930,BURGLARY FROM VEHICLE,330,33.9677,-118.4231
1502412,2017-10-24,310,ROBBERY,210,34.0909,-118.2893
1503478,2017-10-24,1001,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),343,34.0605,-118.4193
1503718,2017-10-24,1235,BATTERY - SIMPLE ASSAULT,624,34.0479,-118.2612
1503884,2017-10-24,1800,THEFT PLAIN - PETTY ($950 & UNDER),440,33.7261,-118.3078
1505783,2017-10-24,1400,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.9656,-118.2673
1506168,2017-10-24,2315,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2545,-118.4901
1506416,2017-10-24,1730,THEFT OF IDENTITY,354,34.2337,-118.4703
1506793,2017-10-24,430,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0672,-118.3041
1507559,2017-10-24,700,BURGLARY FROM VEHICLE,330,34.2355,-118.5885
1508414,2017-10-24,2100,VIOLATION OF COURT ORDER,900,34.0382,-118.2939
1508696,2017-10-24,430,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.321,-118.4151
1509231,2017-10-24,2300,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9693,-118.4268
1510038,2017-10-24,945,BURGLARY,310,34.0495,-118.3215
1510490,2017-10-24,400,THEFT OF IDENTITY,354,34.1695,-118.3659
1510637,2017-10-24,2325,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.994,-118.4798
1510760,2017-10-24,900,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,33.9613,-118.2893
1510901,2017-10-24,1840,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0203,-118.2852
1510939,2017-10-24,1730,THEFT OF IDENTITY,354,34.2337,-118.4703
1511170,2017-10-24,700,OTHER MISCELLANEOUS CRIME,946,33.9854,-118.3279
1511439,2017-10-24,1330,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0573,-118.4239
1512231,2017-10-24,100,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.098,-118.3645
1512549,2017-10-24,2200,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0685,-118.20100000000001
1513087,2017-10-24,2025,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0126,-118.3403
1513160,2017-10-24,1400,"BUNCO, GRAND THEFT",662,34.1374,-118.2941
1513297,2017-10-24,2020,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0126,-118.3403
1513461,2017-10-24,1350,BURGLARY,310,34.1618,-118.6302
1513707,2017-10-24,2230,BURGLARY FROM VEHICLE,330,34.1414,-118.469
1513922,2017-10-24,1630,BURGLARY FROM VEHICLE,330,34.0837,-118.3553
1514060,2017-10-24,1445,"THEFT, PERSON",350,33.9303,-118.2493
1514171,2017-10-24,820,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0924,-118.2902
1514370,2017-10-24,1430,VEHICLE - STOLEN,510,34.2422,-118.4897
1514689,2017-10-24,1030,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.2047,-118.5994
1514834,2017-10-24,1900,ROBBERY,210,34.0232,-118.3554
1515101,2017-10-24,832,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1958,-118.4247
1515351,2017-10-24,1000,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0436,-118.3145
1515693,2017-10-24,830,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.2355,-118.4676
1515872,2017-10-24,1800,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.053000000000004,-118.4302
1515956,2017-10-24,1555,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0238,-118.2693
1516567,2017-10-24,1535,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.0761,-118.3766
1516601,2017-10-24,1200,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9855,-118.3235
1517349,2017-10-24,2300,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0914,-118.3871
1517914,2017-10-24,1600,THEFT OF IDENTITY,354,34.1956,-118.6081
1518704,2017-10-24,1,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1758,-118.3746
1518741,2017-10-24,1600,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2455,-118.4177
1518954,2017-10-24,2000,BURGLARY FROM VEHICLE,330,34.0518,-118.4634
1519185,2017-10-24,500,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0476,-118.2477
1519441,2017-10-24,1600,ROBBERY,210,34.0565,-118.2768
1519569,2017-10-24,1000,BIKE - STOLEN,480,34.0215,-118.2868
1520304,2017-10-24,910,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.0588,-118.2929
1522076,2017-10-24,2130,VIOLATION OF COURT ORDER,900,34.2604,-118.419
1522130,2017-10-24,1645,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,822,33.9751,-118.2918
1522353,2017-10-24,1300,BATTERY - SIMPLE ASSAULT,624,34.1039,-118.3311
1522730,2017-10-24,2145,BATTERY - SIMPLE ASSAULT,624,34.1887,-118.4247
1523381,2017-10-24,1615,BRANDISH WEAPON,761,33.9713,-118.2739
1523765,2017-10-24,1740,DOCUMENT FORGERY / STOLEN FELONY,649,34.0461,-118.5242
1523879,2017-10-24,1940,BATTERY - SIMPLE ASSAULT,624,34.0234,-118.2654
1524292,2017-10-24,1900,BURGLARY,310,34.2085,-118.4698
1524298,2017-10-24,700,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.8025,-118.3018
1524743,2017-10-24,900,THEFT OF IDENTITY,354,34.0449,-118.4628
1524937,2017-10-24,1950,BIKE - STOLEN,480,34.046,-118.2326
1525404,2017-10-24,1200,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.3125,-118.5053
1526067,2017-10-24,600,BURGLARY FROM VEHICLE,330,34.3089,-118.4386
1526132,2017-10-24,1430,BURGLARY,310,34.2012,-118.3905
1526203,2017-10-24,1930,"RAPE, FORCIBLE",121,34.2047,-118.571
1527227,2017-10-24,2100,BATTERY - SIMPLE ASSAULT,624,33.9303,-118.2391
1527322,2017-10-24,1940,ROBBERY,210,34.3021,-118.4467
1527966,2017-10-24,1500,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0304,-118.3582
1528330,2017-10-24,1140,BURGLARY,310,34.2066,-118.5557
1528433,2017-10-24,1200,BURGLARY,310,34.2095,-118.3889
1528958,2017-10-24,2340,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0112,-118.2827
1529074,2017-10-24,300,BURGLARY,310,34.2119,-118.5809
1529935,2017-10-24,1930,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.7739,-118.2678
1530623,2017-10-24,1100,BURGLARY,310,34.1538,-118.4662
1530695,2017-10-24,1452,CHILD ANNOYING (17YRS & UNDER),813,34.0486,-118.3385
1531057,2017-10-24,750,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.0907,-118.3363
1531691,2017-10-24,808,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.121,-118.2093
1532361,2017-10-24,1430,VIOLATION OF COURT ORDER,900,34.0284,-118.2649
1533024,2017-10-24,1400,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9712,-118.2575
1533226,2017-10-24,800,BURGLARY,310,34.0798,-118.288
1533603,2017-10-24,2040,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0619,-118.3243
1534065,2017-10-24,920,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0508,-118.4592
1534199,2017-10-24,1130,THEFT PLAIN - PETTY ($950 & UNDER),440,34.046,-118.2326
1534765,2017-10-24,1730,BIKE - STOLEN,480,34.0268,-118.2896
1534887,2017-10-24,1125,VIOLATION OF COURT ORDER,900,34.0219,-118.2571
1535206,2017-10-24,1250,BATTERY - SIMPLE ASSAULT,624,34.0067,-118.2565
1535223,2017-10-24,1600,BATTERY - SIMPLE ASSAULT,624,34.2205,-118.5536
1536643,2017-10-24,1900,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.119,-118.4483
1536725,2017-10-24,1100,OTHER ASSAULT,625,34.0889,-118.3266
1537639,2017-10-24,2000,VEHICLE - STOLEN,510,34.0399,-118.3116
1538051,2017-10-24,1500,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.9762,-118.2695
1538382,2017-10-24,1800,BRANDISH WEAPON,761,34.221,-118.4989
1538649,2017-10-24,1115,ROBBERY,210,33.9866,-118.2915
1539103,2017-10-24,1550,OTHER ASSAULT,625,34.0564,-118.322
1539457,2017-10-24,20,ROBBERY,210,34.2694,-118.4315
1539631,2017-10-24,1900,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0237,-118.3119
1540031,2017-10-24,1400,BURGLARY FROM VEHICLE,330,34.0255,-118.3027
1540331,2017-10-24,1930,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0615,-118.2412
1541221,2017-10-24,1500,THEFT OF IDENTITY,354,33.9647,-118.2608
1541230,2017-10-24,945,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0926,-118.3266
1541307,2017-10-24,1345,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.098,-118.3441
1541354,2017-10-24,1500,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2533,-118.5361
1541620,2017-10-24,1820,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,34.0531,-118.2086
1542108,2017-10-24,1950,BATTERY - SIMPLE ASSAULT,624,34.0076,-118.2521
1542116,2017-10-24,2040,TRESPASSING,888,34.1837,-118.4422
1542193,2017-10-24,900,BURGLARY,310,34.1732,-118.6152
1542565,2017-10-24,830,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2428,-118.5579
