,Date,Time,Crm_Desc,Crm_Cd,Lat,Lon
624915,2013-08-29,2100,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.0287,-118.4255
625158,2013-08-29,2025,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.2085,-118.3965
625674,2013-08-29,900,THEFT OF IDENTITY,354,34.2145,-118.4309
626314,2013-08-29,2120,BATTERY - SIMPLE ASSAULT,624,34.2236,-118.4436
626591,2013-08-29,1825,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0577,-118.2998
626699,2013-08-29,1300,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0064,-118.29
627071,2013-08-29,2245,BATTERY - SIMPLE ASSAULT,624,34.0573,-118.2126
627243,2013-08-29,2300,VEHICLE - STOLEN,510,34.0847,-118.2745
627823,2013-08-29,2300,BURGLARY,310,34.055,-118.2865
627917,2013-08-29,1930,BURGLARY,310,33.9792,-118.2871
628395,2013-08-29,830,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9761,-118.421
628413,2013-08-29,720,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0904,-118.2128
628606,2013-08-29,1820,VIOLATION OF COURT ORDER,900,34.2574,-118.4724
628743,2013-08-29,1705,BATTERY - SIMPLE ASSAULT,624,34.1016,-118.331
629177,2013-08-29,1200,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.2524,-118.3071
630294,2013-08-29,1745,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2584,-118.499
630455,2013-08-29,420,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.0708,-118.3563
630492,2013-08-29,2130,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.069,-118.3116
630659,2013-08-29,1500,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2021,-118.5406
630709,2013-08-29,800,VEHICLE - STOLEN,510,33.9555,-118.2761
631051,2013-08-29,1400,BURGLARY,310,34.0507,-118.3459
631116,2013-08-29,140,BURGLARY FROM VEHICLE,330,34.2472,-118.3632
631269,2013-08-29,2300,VEHICLE - STOLEN,510,34.0361,-118.2757
631479,2013-08-29,230,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2391,-118.4502
631540,2013-08-29,1105,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0546,-118.1978
631664,2013-08-29,1445,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,33.9873,-118.4403
631993,2013-08-29,940,"THEFT, PERSON",350,33.7334,-118.2924
632404,2013-08-29,1915,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9747,-118.2809
632565,2013-08-29,1030,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1544,-118.6058
633049,2013-08-29,1400,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.1721,-118.4677
633252,2013-08-29,800,BURGLARY FROM VEHICLE,330,34.2433,-118.4099
633303,2013-08-29,1853,THREATENING PHONE CALLS/LETTERS,928,34.1887,-118.4487
633348,2013-08-29,2245,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9533,-118.243
633376,2013-08-29,900,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.9943,-118.2701
634469,2013-08-29,1350,THEFT OF IDENTITY,354,34.1042,-118.2768
634507,2013-08-29,1400,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0355,-118.4093
634666,2013-08-29,2000,BATTERY - SIMPLE ASSAULT,624,34.0674,-118.2954
634782,2013-08-29,1230,THEFT OF IDENTITY,354,34.2573,-118.5273
634945,2013-08-29,1045,BURGLARY FROM VEHICLE,330,34.105,-118.3489
635045,2013-08-29,200,BURGLARY,310,34.2455,-118.5361
635146,2013-08-29,1200,BURGLARY,310,33.968,-118.4557
635345,2013-08-29,930,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.7769,-118.2661
635434,2013-08-29,1900,BATTERY - SIMPLE ASSAULT,624,34.0302,-118.2006
635491,2013-08-29,2330,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0802,-118.3627
635501,2013-08-29,1700,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.9935,-118.41
636543,2013-08-29,1950,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0802,-118.1679
636989,2013-08-29,1255,BATTERY - SIMPLE ASSAULT,624,34.0636,-118.3053
637657,2013-08-29,2000,CHILD NEGLECT (SEE 300 W.I.C.),237,34.1956,-118.6081
638970,2013-08-29,1200,THEFT PLAIN - PETTY ($950 & UNDER),440,34.111999999999995,-118.2813
638995,2013-08-29,1130,THREATENING PHONE CALLS/LETTERS,928,34.2428,-118.5361
639041,2013-08-29,100,ROBBERY,210,34.0435,-118.2471
639057,2013-08-29,1900,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.0938,-118.3136
639377,2013-08-29,1930,VIOLATION OF COURT ORDER,900,34.0464,-118.2144
639862,2013-08-29,410,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0454,-118.2333
640419,2013-08-29,1300,BURGLARY,310,33.7792,-118.2768
641025,2013-08-29,1715,VIOLATION OF RESTRAINING ORDER,901,34.1576,-118.43799999999999
641093,2013-08-29,730,BURGLARY FROM VEHICLE,330,34.2431,-118.5177
641298,2013-08-29,30,TRESPASSING,888,33.9573,-118.3962
641356,2013-08-29,2200,"BURGLARY, ATTEMPTED",320,34.2392,-118.461
641782,2013-08-29,2000,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0125,-118.3435
641788,2013-08-29,1800,"THEFT, PERSON",350,34.0593,-118.3736
641800,2013-08-29,1800,VEHICLE - STOLEN,510,34.2011,-118.5885
642359,2013-08-29,2220,BATTERY - SIMPLE ASSAULT,624,34.0474,-118.2496
643198,2013-08-29,1530,BURGLARY FROM VEHICLE,330,34.2411,-118.5167
643718,2013-08-29,1800,VEHICLE - STOLEN,510,34.043,-118.242
643899,2013-08-29,1200,DOCUMENT FORGERY / STOLEN FELONY,649,34.1839,-118.6391
644430,2013-08-29,100,BURGLARY FROM VEHICLE,330,34.16,-118.37899999999999
645843,2013-08-29,1540,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1686,-118.522
645902,2013-08-29,35,ROBBERY,210,33.9896,-118.2401
646299,2013-08-29,1545,"BUNCO, PETTY THEFT",664,34.228,-118.4344
646363,2013-08-29,2320,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.7808,-118.2475
646438,2013-08-29,35,BATTERY - SIMPLE ASSAULT,624,34.0488,-118.2775
646487,2013-08-29,1757,BATTERY - SIMPLE ASSAULT,624,34.0372,-118.2654
646885,2013-08-29,1810,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9487,-118.309
646992,2013-08-29,1135,OTHER MISCELLANEOUS CRIME,946,34.194,-118.3965
647221,2013-08-29,2200,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.3192,-118.4455
649079,2013-08-29,230,VEHICLE - STOLEN,510,33.7892,-118.256
649126,2013-08-29,2155,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9586,-118.3962
649276,2013-08-29,2130,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1912,-118.5941
649586,2013-08-29,2140,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,33.9598,-118.4264
649930,2013-08-29,900,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1958,-118.5965
650831,2013-08-29,1230,BATTERY - SIMPLE ASSAULT,624,34.0598,-118.2954
650983,2013-08-29,2030,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0419,-118.4602
651144,2013-08-29,700,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0295,-118.3363
651427,2013-08-29,1915,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),343,34.1875,-118.603
651533,2013-08-29,2100,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.2049,-118.4286
651698,2013-08-29,1220,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0326,-118.3405
652319,2013-08-29,1800,ROBBERY,210,34.2176,-118.6045
652417,2013-08-29,1000,THEFT PLAIN - PETTY ($950 & UNDER),440,34.098,-118.3267
652439,2013-08-29,100,INDECENT EXPOSURE,850,34.1847,-118.6234
652766,2013-08-29,2000,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0563,-118.2374
652794,2013-08-29,1820,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1794,-118.4094
652869,2013-08-29,1700,BURGLARY,310,34.1333,-118.2288
653205,2013-08-29,1720,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0102,-118.3351
653429,2013-08-29,1800,THEFT OF IDENTITY,354,34.2468,-118.6176
654157,2013-08-29,830,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.0699,-118.2777
654228,2013-08-29,2200,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0165,-118.1995
654369,2013-08-29,2230,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1053,-118.3224
654455,2013-08-29,1400,OTHER MISCELLANEOUS CRIME,946,34.0231,-118.2915
654866,2013-08-29,800,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,627,34.0841,-118.2638
655224,2013-08-29,1400,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0905,-118.1973
655452,2013-08-29,1700,BURGLARY FROM VEHICLE,330,34.1866,-118.5602
655714,2013-08-29,1400,BURGLARY,310,34.0704,-118.2868
656298,2013-08-29,1500,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1867,-118.3681
657047,2013-08-29,1500,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9945,-118.4276
657266,2013-08-29,1730,BURGLARY,310,34.2128,-118.5555
658610,2013-08-29,900,BURGLARY,310,34.0009,-118.3294
658643,2013-08-29,930,BATTERY - SIMPLE ASSAULT,624,34.0531,-118.339
658780,2013-08-29,2245,BATTERY - SIMPLE ASSAULT,624,34.2003,-118.4094
658960,2013-08-29,715,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.2428,-118.4653
659193,2013-08-29,1420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2482,-118.5929
659428,2013-08-29,730,BURGLARY,310,34.1533,-118.4509
660027,2013-08-29,1800,BATTERY - SIMPLE ASSAULT,624,34.0729,-118.2781
660809,2013-08-29,100,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.2176,-118.6016
660827,2013-08-29,1640,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.7509,-118.2923
661185,2013-08-29,1235,BATTERY - SIMPLE ASSAULT,624,34.2198,-118.4533
661535,2013-08-29,2000,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0578,-118.2102
661591,2013-08-29,2245,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9533,-118.243
661990,2013-08-29,1300,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0109,-118.3023
662108,2013-08-29,800,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0643,-118.1956
662243,2013-08-29,1930,BURGLARY,310,34.1904,-118.5535
662804,2013-08-29,2230,VEHICLE - STOLEN,510,34.201,-118.6029
662874,2013-08-29,1500,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.0518,-118.4759
663088,2013-08-29,1400,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0355,-118.4093
663110,2013-08-29,1200,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1958,-118.4858
663113,2013-08-29,1330,BURGLARY FROM VEHICLE,330,34.0432,-118.5235
663222,2013-08-29,40,BATTERY - SIMPLE ASSAULT,624,34.241,-118.4475
664368,2013-08-29,2130,BURGLARY,310,34.2627,-118.4564
664586,2013-08-29,100,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0375,-118.3742
665382,2013-08-29,1055,ROBBERY,210,33.9916,-118.2652
665461,2013-08-29,2300,BURGLARY FROM VEHICLE,330,34.218,-118.4247
665620,2013-08-29,530,BURGLARY,310,33.7915,-118.2939
666494,2013-08-29,1915,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.2216,-118.4447
666569,2013-08-29,1900,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.073,-118.32600000000001
666592,2013-08-29,1900,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1813,-118.3845
667094,2013-08-29,2200,BURGLARY,310,33.9511,-118.2739
667221,2013-08-29,1500,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1709,-118.5546
667605,2013-08-29,1830,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0462,-118.2198
667661,2013-08-29,2230,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2319,-118.5448
667897,2013-08-29,900,VEHICLE - STOLEN,510,33.8601,-118.288
668080,2013-08-29,2030,OTHER MISCELLANEOUS CRIME,946,34.069,-118.3116
668857,2013-08-29,1050,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0421,-118.206
669026,2013-08-29,1500,BATTERY - SIMPLE ASSAULT,624,33.9565,-118.2695
669286,2013-08-29,2000,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.9972,-118.4592
669385,2013-08-29,1740,THROWING OBJECT AT MOVING VEHICLE,647,34.0146,-118.3089
669816,2013-08-29,1900,THEFT PLAIN - PETTY ($950 & UNDER),440,34.221,-118.4989
669846,2013-08-29,1340,COUNTERFEIT,660,34.0346,-118.2572
670222,2013-08-29,1800,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2995,-118.4392
670533,2013-08-29,1800,VEHICLE - STOLEN,510,34.043,-118.242
670694,2013-08-29,2130,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.2499,-118.4227
670840,2013-08-29,1730,VEHICLE - STOLEN,510,34.2029,-118.5885
670909,2013-08-29,20,BATTERY - SIMPLE ASSAULT,624,34.0517,-118.2663
671222,2013-08-29,1700,VEHICLE - STOLEN,510,34.0563,-118.2111
671267,2013-08-29,715,STALKING,763,34.0391,-118.338
671473,2013-08-29,1730,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),812,34.0288,-118.1971
671933,2013-08-29,1700,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.0654,-118.2916
672393,2013-08-29,1850,BATTERY - SIMPLE ASSAULT,624,34.069,-118.3055
672594,2013-08-29,2200,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.2364,-118.4177
673469,2013-08-29,800,DOCUMENT FORGERY / STOLEN FELONY,649,34.1136,-118.1836
673471,2013-08-29,725,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.1038,-118.2013
673610,2013-08-29,330,"BURGLARY, ATTEMPTED",320,34.061,-118.2615
673704,2013-08-29,1700,ROBBERY,210,34.0282,-118.37200000000001
673863,2013-08-29,400,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0415,-118.4677
674211,2013-08-29,645,VIOLATION OF COURT ORDER,900,34.2121,-118.4629
674304,2013-08-29,1400,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.1717,-118.4757
674428,2013-08-29,1730,BATTERY - SIMPLE ASSAULT,624,34.082,-118.1931
675438,2013-08-29,1400,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.063,-118.3823
675531,2013-08-29,1830,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0451,-118.2604
675559,2013-08-29,1558,ARSON,648,33.9993,-118.2587
675635,2013-08-29,2230,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.069,-118.3016
675655,2013-08-29,810,BATTERY - SIMPLE ASSAULT,624,34.0336,-118.2433
675949,2013-08-29,1200,BURGLARY FROM VEHICLE,330,34.1504,-118.4116
676101,2013-08-29,1000,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2954,-118.4612
676441,2013-08-29,1750,ROBBERY,210,34.01,-118.29
676541,2013-08-29,35,ARSON,648,34.0535,-118.256
676688,2013-08-29,700,VEHICLE - STOLEN,510,33.9966,-118.2608
676707,2013-08-29,2000,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.1794,-118.3692
677060,2013-08-29,550,VEHICLE - STOLEN,510,33.7844,-118.2733
677162,2013-08-29,1115,ROBBERY,210,34.1576,-118.43799999999999
677207,2013-08-29,645,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.1181,-118.1894
677312,2013-08-29,1200,THEFT OF IDENTITY,354,34.1939,-118.4553
677899,2013-08-29,1100,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0637,-118.2916
677988,2013-08-29,1700,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1241,-118.2208
678342,2013-08-29,1115,BATTERY - SIMPLE ASSAULT,624,34.0243,-118.4084
678990,2013-08-29,1600,BATTERY - SIMPLE ASSAULT,624,33.9932,-118.2915
679231,2013-08-29,1615,VEHICLE - STOLEN,510,34.0306,-118.2635
679298,2013-08-29,2210,BATTERY - SIMPLE ASSAULT,624,34.1767,-118.4465
679480,2013-08-29,2200,ROBBERY,210,33.9588,-118.4374
679882,2013-08-29,1615,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.1939,-118.4815
679966,2013-08-29,1400,BATTERY - SIMPLE ASSAULT,624,33.9948,-118.2456
680079,2013-08-29,1430,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0465,-118.44200000000001
680268,2013-08-29,1930,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0328,-118.2864
680706,2013-08-29,1800,BURGLARY,310,33.9892,-118.2794
680993,2013-08-29,900,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2968,-118.4596
681145,2013-08-29,1940,BURGLARY FROM VEHICLE,330,34.211999999999996,-118.5361
681394,2013-08-29,335,BURGLARY,310,34.1723,-118.5659
681494,2013-08-29,1730,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0868,-118.1737
681719,2013-08-29,100,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, OVER $400",950,34.0334,-118.4528
681722,2013-08-29,1405,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0514,-118.4301
681982,2013-08-29,1558,ARSON,648,33.9993,-118.2587
682113,2013-08-29,800,BURGLARY,310,34.2265,-118.4788
682328,2013-08-29,1000,BURGLARY,310,33.7397,-118.2901
684160,2013-08-29,1600,THEFT PLAIN - PETTY ($950 & UNDER),440,33.7868,-118.2676
684735,2013-08-29,1605,BURGLARY FROM VEHICLE,330,34.1665,-118.5859
684892,2013-08-29,1530,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0712,-118.359
685364,2013-08-29,2000,THEFT OF IDENTITY,354,34.2029,-118.6016
685676,2013-08-29,630,BURGLARY,310,33.7325,-118.3056
686014,2013-08-29,1120,BURGLARY FROM VEHICLE,330,34.2479,-118.4206
686758,2013-08-29,1015,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0618,-118.2891
687016,2013-08-29,730,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2212,-118.5012
687072,2013-08-29,1430,BATTERY - SIMPLE ASSAULT,624,34.0473,-118.4519
687165,2013-08-29,1530,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1333,-118.1935
687988,2013-08-29,1850,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.2564,-118.5536
688354,2013-08-29,1030,PROWLER,933,34.3215,-118.4774
688549,2013-08-29,1200,THEFT PLAIN - PETTY ($950 & UNDER),440,34.056,-118.2929
688986,2013-08-29,2100,SHOTS FIRED AT INHABITED DWELLING,251,33.9455,-118.3057
689799,2013-08-29,1130,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.2663,-118.5842
689839,2013-08-29,500,BATTERY WITH SEXUAL CONTACT,860,34.055,-118.2877
690313,2013-08-29,2200,STALKING,763,34.1136,-118.2383
690486,2013-08-29,1245,"THEFT, PERSON",350,33.9248,-118.2543
690944,2013-08-29,830,BURGLARY,310,34.1436,-118.4225
690953,2013-08-29,1530,THEFT PLAIN - PETTY ($950 & UNDER),440,34.098,-118.3469
691339,2013-08-29,1510,BATTERY - SIMPLE ASSAULT,624,33.9556,-118.2682
692320,2013-08-29,1430,BURGLARY,310,33.9397,-118.2379
693079,2013-08-29,1400,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.046,-118.3453
693261,2013-08-29,1815,CRIMINAL HOMICIDE,110,33.7397,-118.2901
693262,2013-08-29,1200,THEFT OF IDENTITY,354,34.2482,-118.5334
693324,2013-08-29,900,THEFT OF IDENTITY,354,33.7562,-118.3065
693757,2013-08-29,2000,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1938,-118.5884
694348,2013-08-29,1040,VEHICLE - STOLEN,510,34.0655,-118.2022
694751,2013-08-29,2000,VEHICLE - STOLEN,510,34.094,-118.2526
695221,2013-08-29,1000,THEFT OF IDENTITY,354,33.7569,-118.3026
695265,2013-08-29,900,VIOLATION OF COURT ORDER,900,33.7965,-118.2637
696177,2013-08-29,1210,BURGLARY,310,34.238,-118.4967
696243,2013-08-29,200,BIKE - STOLEN,480,34.0401,-118.2864
696354,2013-08-29,600,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.119,-118.2422
696363,2013-08-29,2240,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9806,-118.2918
696952,2013-08-29,2100,BURGLARY,310,33.7499,-118.2875
697231,2013-08-29,2300,"RAPE, FORCIBLE",121,33.9867,-118.3115
697273,2013-08-29,40,BATTERY POLICE (SIMPLE),623,34.0473,-118.2566
697446,2013-08-29,1306,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2575,-118.5023
697931,2013-08-29,1815,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.7397,-118.2901
698056,2013-08-29,830,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2054,-118.5872
698064,2013-08-29,1600,BURGLARY,310,34.2784,-118.5497
698268,2013-08-29,2010,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0433,-118.2504
699099,2013-08-29,1529,ARSON,648,33.9958,-118.2617
699328,2013-08-29,2100,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0314,-118.3998
699338,2013-08-29,1120,BATTERY - SIMPLE ASSAULT,624,34.0481,-118.2507
699719,2013-08-29,2000,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2482,-118.4675
700646,2013-08-29,1615,THEFT PLAIN - PETTY ($950 & UNDER),440,33.7545,-118.3024
700723,2013-08-29,2359,VEHICLE - STOLEN,510,34.0344,-118.23
700775,2013-08-29,1130,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0419,-118.2485
