,Date,Time,Crm_Desc,Crm_Cd,Lat,Lon
1686931,2018-07-06,2330,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9774,-118.286
1687062,2018-07-06,1000,BATTERY - SIMPLE ASSAULT,624,34.0864,-118.3091
1687078,2018-07-06,1920,BURGLARY,310,34.2124,-118.565
1687529,2018-07-06,130,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.084,-118.3547
1688003,2018-07-06,1740,BATTERY - SIMPLE ASSAULT,624,34.0777,-118.2961
1689584,2018-07-06,1530,BURGLARY,310,34.2518,-118.6061
1689587,2018-07-06,1420,BATTERY - SIMPLE ASSAULT,624,34.0146,-118.2781
1689591,2018-07-06,800,VEHICLE - STOLEN,510,34.214,-118.3998
1689651,2018-07-06,1430,LEWD CONDUCT,762,34.0482,-118.4354
1690016,2018-07-06,1400,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),812,34.0016,-118.3181
1690313,2018-07-06,1230,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1828,-118.6102
1690718,2018-07-06,1130,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2227,-118.4321
1690857,2018-07-06,900,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9428,-118.2826
1691197,2018-07-06,650,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.1189,-118.2542
1691377,2018-07-06,2315,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.3083,-118.4442
1691448,2018-07-06,1520,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.0199,-118.4148
1691674,2018-07-06,1900,VEHICLE - STOLEN,510,34.0082,-118.2959
1691849,2018-07-06,630,VEHICLE - STOLEN,510,34.0334,-118.3858
1691882,2018-07-06,1605,BATTERY WITH SEXUAL CONTACT,860,34.0431,-118.2692
1691895,2018-07-06,1955,BATTERY - SIMPLE ASSAULT,624,34.2107,-118.6029
1692615,2018-07-06,1200,"BUNCO, PETTY THEFT",664,34.0653,-118.3156
1692729,2018-07-06,1155,BURGLARY FROM VEHICLE,330,34.1905,-118.6059
1692755,2018-07-06,1930,BURGLARY FROM VEHICLE,330,34.2627,-118.5254
1692969,2018-07-06,330,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1354,-118.3631
1692988,2018-07-06,1320,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.0622,-118.3408
1693352,2018-07-06,2030,BURGLARY,310,34.0736,-118.3397
1693420,2018-07-06,2230,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.942,-118.4095
1694566,2018-07-06,1830,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.043,-118.2779
1694851,2018-07-06,1240,OTHER MISCELLANEOUS CRIME,946,34.27,-118.4577
1695057,2018-07-06,2000,VEHICLE - STOLEN,510,34.2719,-118.476
1695106,2018-07-06,2230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0539,-118.2103
1695129,2018-07-06,1230,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2249,-118.3657
1695483,2018-07-06,2130,VEHICLE - STOLEN,510,34.0055,-118.244
1695779,2018-07-06,1430,BOAT - STOLEN,487,33.9935,-118.2565
1695876,2018-07-06,830,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.1758,-118.37899999999999
1695975,2018-07-06,1615,CHILD NEGLECT (SEE 300 W.I.C.),237,33.946999999999996,-118.2684
1696113,2018-07-06,1130,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.0926,-118.3386
1696668,2018-07-06,1655,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9885,-118.475
1696983,2018-07-06,1300,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1912,-118.5941
1697211,2018-07-06,1700,BURGLARY FROM VEHICLE,330,34.0401,-118.4415
1697240,2018-07-06,1600,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2003,-118.4002
1698064,2018-07-06,1643,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.1957,-118.5699
1698410,2018-07-06,640,OTHER ASSAULT,625,34.1,-118.3113
1698463,2018-07-06,300,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9798,-118.2827
1698627,2018-07-06,1600,SEXUAL PENETRATION W/FOREIGN OBJECT,815,33.9367,-118.2871
1698733,2018-07-06,1300,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0006,-118.2937
1699468,2018-07-06,1445,FAILURE TO YIELD,890,34.0495,-118.2529
1699909,2018-07-06,1530,FAILURE TO YIELD,890,34.0178,-118.3504
1700674,2018-07-06,905,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.1936,-118.4166
1700707,2018-07-06,1330,VEHICLE - STOLEN,510,34.023,-118.3295
1702049,2018-07-06,1857,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,231,34.156,-118.4443
1702686,2018-07-06,1200,THEFT OF IDENTITY,354,34.0445,-118.4491
1703337,2018-07-06,1630,BATTERY - SIMPLE ASSAULT,624,34.2746,-118.3738
1703601,2018-07-06,730,THEFT OF IDENTITY,354,34.2264,-118.5404
1704311,2018-07-06,1200,VEHICLE - STOLEN,510,33.931999999999995,-118.2739
1704684,2018-07-06,1,THEFT OF IDENTITY,354,34.2504,-118.5199
1704835,2018-07-06,2130,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2198,-118.594
1705427,2018-07-06,1320,VIOLATION OF COURT ORDER,900,33.9432,-118.4013
1705766,2018-07-06,1630,BIKE - STOLEN,480,34.1558,-118.3965
1706053,2018-07-06,2315,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,34.2338,-118.4698
1706117,2018-07-06,1955,VIOLATION OF TEMPORARY RESTRAINING ORDER,902,34.0948,-118.1751
1706423,2018-07-06,1425,BATTERY - SIMPLE ASSAULT,624,33.9428,-118.4054
1706571,2018-07-06,1800,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.3193,-118.4871
1706858,2018-07-06,2130,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,235,34.0207,-118.2594
1707339,2018-07-06,630,BRANDISH WEAPON,761,34.0439,-118.2479
1707489,2018-07-06,1505,VIOLATION OF RESTRAINING ORDER,901,34.1074,-118.3333
1707761,2018-07-06,1900,BIKE - STOLEN,480,34.1649,-118.3746
1708072,2018-07-06,1700,BURGLARY FROM VEHICLE,330,34.0601,-118.2386
1708132,2018-07-06,1700,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0524,-118.2765
1709032,2018-07-06,1800,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.054,-118.3337
1709886,2018-07-06,718,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.004,-118.4457
1710904,2018-07-06,2330,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2153,-118.4519
1711058,2018-07-06,115,ROBBERY,210,33.9967,-118.2521
1711365,2018-07-06,1500,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.9897,-118.2893
1712319,2018-07-06,1245,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0487,-118.2588
1712754,2018-07-06,2200,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.098,-118.3425
1713121,2018-07-06,1600,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.7757,-118.2608
1713377,2018-07-06,915,BATTERY - SIMPLE ASSAULT,624,33.9565,-118.2739
1713526,2018-07-06,1900,"RAPE, ATTEMPTED",122,34.2598,-118.3281
1713691,2018-07-06,155,OTHER ASSAULT,625,34.0315,-118.4527
1714033,2018-07-06,1130,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.2312,-118.5632
1715146,2018-07-06,1510,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.1451,-118.3875
1715392,2018-07-06,2155,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9393,-118.2673
1715440,2018-07-06,1800,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.281,-118.4264
1715478,2018-07-06,730,BURGLARY FROM VEHICLE,330,34.0328,-118.5117
1715654,2018-07-06,2300,VEHICLE - STOLEN,510,34.2132,-118.571
1715943,2018-07-06,1200,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.244,-118.5583
1715952,2018-07-06,1400,BURGLARY FROM VEHICLE,330,34.1533,-118.4058
1717579,2018-07-06,1510,ROBBERY,210,34.0112,-118.2692
1717653,2018-07-06,925,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0454,-118.3134
1717949,2018-07-06,200,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2718,-118.5317
1718158,2018-07-06,50,BATTERY WITH SEXUAL CONTACT,860,34.0587,-118.2916
1718572,2018-07-06,1627,ROBBERY,210,33.8698,-118.2858
1718668,2018-07-06,1725,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.1658,-118.4531
1718707,2018-07-06,2200,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.194,-118.367
1719142,2018-07-06,1302,BATTERY - SIMPLE ASSAULT,624,34.0014,-118.4679
1719490,2018-07-06,1940,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.8583,-118.2971
1719700,2018-07-06,1100,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.0624,-118.2032
1719928,2018-07-06,815,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.1793,-118.6015
1719929,2018-07-06,1900,BURGLARY FROM VEHICLE,330,34.0761,-118.3766
1720000,2018-07-06,2000,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1722,-118.4268
1720211,2018-07-06,1330,BRANDISH WEAPON,761,33.9454,-118.3701
1720265,2018-07-06,1300,THEFT PLAIN - PETTY ($950 & UNDER),440,33.8481,-118.3041
1720454,2018-07-06,1930,BURGLARY,310,34.0668,-118.37100000000001
1721170,2018-07-06,2055,VIOLATION OF RESTRAINING ORDER,901,33.9712,-118.2608
1721260,2018-07-06,1720,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0571,-118.2422
1721347,2018-07-06,750,ROBBERY,210,33.9717,-118.2914
1722102,2018-07-06,1500,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0255,-118.3548
1722605,2018-07-06,1330,THREATENING PHONE CALLS/LETTERS,928,34.2067,-118.3638
1722733,2018-07-06,2243,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.1464,-118.4315
1723202,2018-07-06,1100,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0239,-118.2034
1723463,2018-07-06,1137,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2319,-118.4633
1724110,2018-07-06,1800,THEFT OF IDENTITY,354,33.7951,-118.2691
1724198,2018-07-06,2120,BIKE - STOLEN,480,34.0672,-118.2941
1724512,2018-07-06,1917,BURGLARY,310,34.1583,-118.488
1724565,2018-07-06,900,DOCUMENT FORGERY / STOLEN FELONY,649,34.131,-118.3452
1724638,2018-07-06,1155,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2319,-118.4633
1724874,2018-07-06,1030,BURGLARY,310,34.1456,-118.3877
1725025,2018-07-06,915,ROBBERY,210,34.1436,-118.3953
1725181,2018-07-06,900,BATTERY - SIMPLE ASSAULT,624,34.2537,-118.54700000000001
1725920,2018-07-06,2200,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.7388,-118.2835
1726218,2018-07-06,815,BURGLARY,310,34.2048,-118.5339
1726237,2018-07-06,900,ROBBERY,210,34.0632,-118.2513
1726387,2018-07-06,1853,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0391,-118.3851
1727399,2018-07-06,2020,BURGLARY,310,33.9933,-118.4765
1727501,2018-07-06,1530,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,34.2374,-118.2749
1728242,2018-07-06,2200,ROBBERY,210,33.9782,-118.2803
1729201,2018-07-06,1845,TRESPASSING,888,34.021,-118.2823
1729972,2018-07-06,1300,BURGLARY FROM VEHICLE,330,34.0315,-118.3292
1731050,2018-07-06,1150,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0509,-118.2968
1731689,2018-07-06,1730,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0531,-118.3941
1731832,2018-07-06,1500,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0322,-118.3918
1732481,2018-07-06,1520,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,33.931,-118.2916
1732636,2018-07-06,1600,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,235,34.0057,-118.2599
1732639,2018-07-06,30,VEHICLE - STOLEN,510,33.9408,-118.2848
1733283,2018-07-06,1000,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0609,-118.4358
1733460,2018-07-06,1800,BRANDISH WEAPON,761,33.7909,-118.296
1734073,2018-07-06,1030,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9533,-118.2408
1734840,2018-07-06,800,BATTERY - SIMPLE ASSAULT,624,34.037,-118.2583
1734975,2018-07-06,1800,BURGLARY FROM VEHICLE,330,34.2567,-118.5327
1735012,2018-07-06,1500,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1869,-118.3987
1735196,2018-07-06,1425,BATTERY - SIMPLE ASSAULT,624,33.9428,-118.4054
1735633,2018-07-06,1730,"BURGLARY, ATTEMPTED",320,34.0372,-118.2774
1736115,2018-07-06,1200,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.9746,-118.3112
1736649,2018-07-06,1800,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0762,-118.3408
1736701,2018-07-06,2130,ROBBERY,210,34.0495,-118.2494
1736762,2018-07-06,1616,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2364,-118.3331
1736858,2018-07-06,730,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.023,-118.3295
1737132,2018-07-06,1730,VEHICLE - STOLEN,510,34.1847,-118.6103
1737350,2018-07-06,2100,THEFT PLAIN - PETTY ($950 & UNDER),440,34.194,-118.4163
1737946,2018-07-06,2330,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.2139,-118.4837
1738749,2018-07-06,1440,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0746,-118.3765
1739052,2018-07-06,1630,BATTERY - SIMPLE ASSAULT,624,33.741,-118.2838
1739458,2018-07-06,330,"BURGLARY, ATTEMPTED",320,33.74,-118.31299999999999
1739589,2018-07-06,1200,THEFT OF IDENTITY,354,33.9951,-118.3113
1739671,2018-07-06,630,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0962,-118.3237
1739881,2018-07-06,2040,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.2234,-118.5932
1739901,2018-07-06,200,BURGLARY FROM VEHICLE,330,34.0076,-118.2653
1740295,2018-07-06,2100,VIOLATION OF COURT ORDER,900,34.0119,-118.2616
1740598,2018-07-06,2355,ATTEMPTED ROBBERY,220,34.2176,-118.6017
1740858,2018-07-06,1600,BURGLARY FROM VEHICLE,330,34.2301,-118.4633
1741260,2018-07-06,2200,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0509,-118.3
1741856,2018-07-06,2100,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0224,-118.2524
1742050,2018-07-06,1500,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0255,-118.3548
1742572,2018-07-06,1930,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,33.9816,-118.3216
1743195,2018-07-06,39,VEHICLE - STOLEN,510,33.942,-118.4095
1743202,2018-07-06,800,THEFT OF IDENTITY,354,34.0673,-118.2499
1743209,2018-07-06,1645,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.0264,-118.2488
1743355,2018-07-06,1857,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,231,34.156,-118.4443
1744666,2018-07-06,1430,BATTERY - SIMPLE ASSAULT,624,33.9939,-118.2565
1745717,2018-07-06,630,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0114,-118.2624
1745944,2018-07-06,2255,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9472,-118.3909
1746061,2018-07-06,1700,BURGLARY,310,33.9746,-118.3112
1746891,2018-07-06,1200,THEFT OF IDENTITY,354,34.0382,-118.2603
1746991,2018-07-06,2000,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0208,-118.3166
1747045,2018-07-06,45,BATTERY - SIMPLE ASSAULT,624,34.0577,-118.3078
1747520,2018-07-06,2330,VEHICLE - STOLEN,510,34.0594,-118.2644
1747553,2018-07-06,52,VIOLATION OF RESTRAINING ORDER,901,33.97,-118.4557
1748021,2018-07-06,2100,BURGLARY FROM VEHICLE,330,34.0421,-118.206
1748874,2018-07-06,900,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.9926,-118.4378
1749453,2018-07-06,1900,BATTERY POLICE (SIMPLE),623,34.0429,-118.2079
1749489,2018-07-06,455,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0467,-118.25200000000001
1749628,2018-07-06,800,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0337,-118.309
1749780,2018-07-06,1200,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.9599,-118.3805
1749980,2018-07-06,1530,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0278,-118.20100000000001
1752389,2018-07-06,825,BRANDISH WEAPON,761,34.0376,-118.2166
1752399,2018-07-06,1935,"BURGLARY FROM VEHICLE, ATTEMPTED",410,34.1472,-118.4261
1752850,2018-07-06,2215,BATTERY - SIMPLE ASSAULT,624,34.2027,-118.3745
1752928,2018-07-06,745,TRESPASSING,888,34.1976,-118.4356
1752961,2018-07-06,1900,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9624,-118.2793
1753136,2018-07-06,820,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9483,-118.2695
1753273,2018-07-06,1300,BURGLARY FROM VEHICLE,330,34.0188,-118.2028
1753459,2018-07-06,1450,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,34.0843,-118.25200000000001
1753490,2018-07-06,1700,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2231,-118.4699
1753572,2018-07-06,900,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9747,-118.2761
1753961,2018-07-06,145,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1976,-118.4225
1754150,2018-07-06,1420,ROBBERY,210,33.9845,-118.2652
1754442,2018-07-06,700,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2462,-118.4965
1754478,2018-07-06,1215,BRANDISH WEAPON,761,34.0467,-118.2485
1754602,2018-07-06,1300,BATTERY - SIMPLE ASSAULT,624,34.2094,-118.4053
1756756,2018-07-06,200,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.001,-118.2441
1756767,2018-07-06,100,VEHICLE - STOLEN,510,34.201,-118.5967
1756932,2018-07-06,2145,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0494,-118.2599
1757405,2018-07-06,1145,BATTERY - SIMPLE ASSAULT,624,34.0736,-118.3795
1757432,2018-07-06,2230,BURGLARY FROM VEHICLE,330,33.9494,-118.2435
1757449,2018-07-06,1000,THEFT OF IDENTITY,354,34.0467,-118.2814
1757675,2018-07-06,1745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.1016,-118.3387
1757702,2018-07-06,1745,THROWING OBJECT AT MOVING VEHICLE,647,34.2685,-118.4694
1757864,2018-07-06,1300,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,34.0347,-118.2792
1757892,2018-07-06,1805,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0462,-118.2585
1758145,2018-07-06,1440,BURGLARY FROM VEHICLE,330,34.1722,-118.4019
1758878,2018-07-06,2300,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1865,-118.6103
1759102,2018-07-06,900,BURGLARY FROM VEHICLE,330,34.1016,-118.3295
1760043,2018-07-06,1430,BURGLARY FROM VEHICLE,330,34.1227,-118.3181
1760331,2018-07-06,1800,TRESPASSING,888,34.1784,-118.3965
1760626,2018-07-06,800,THEFT OF IDENTITY,354,33.9518,-118.2554
1761602,2018-07-06,1430,BATTERY - SIMPLE ASSAULT,624,33.9747,-118.2871
1762989,2018-07-06,1015,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.2612,-118.5058
1763061,2018-07-06,500,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2627,-118.4347
1763513,2018-07-06,1030,ROBBERY,210,34.0575,-118.2789
1763536,2018-07-06,1310,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0018,-118.2591
1763613,2018-07-06,5,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2467,-118.4479
1763822,2018-07-06,2155,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9393,-118.2673
1763894,2018-07-06,1700,BURGLARY FROM VEHICLE,330,34.0731,-118.3125
1764962,2018-07-06,1800,VEHICLE - STOLEN,510,34.1994,-118.4509
1764999,2018-07-06,1600,OTHER MISCELLANEOUS CRIME,946,33.9862,-118.2794
1765174,2018-07-06,1330,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.2067,-118.3638
1765975,2018-07-06,930,VIOLATION OF RESTRAINING ORDER,901,34.2794,-118.5208
1766137,2018-07-06,2200,BURGLARY FROM VEHICLE,330,34.2085,-118.4575
1766431,2018-07-06,1140,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1367,-118.2713
1766760,2018-07-06,1300,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.2157,-118.3703
1766916,2018-07-06,1515,TRESPASSING,888,33.7821,-118.2976
1767047,2018-07-06,1730,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0395,-118.2405
1768215,2018-07-06,1150,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0073,-118.2959
1768796,2018-07-06,730,BURGLARY FROM VEHICLE,330,34.0401,-118.4205
1769205,2018-07-06,1245,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2572,-118.5885
1769344,2018-07-06,1015,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.2612,-118.5058
1769508,2018-07-06,230,BURGLARY FROM VEHICLE,330,34.098,-118.3295
1769714,2018-07-06,1200,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.2459,-118.4185
1769790,2018-07-06,1430,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0385,-118.4408
1769881,2018-07-06,1900,BURGLARY FROM VEHICLE,330,33.7866,-118.3044
1769966,2018-07-06,1800,VEHICLE - STOLEN,510,33.9754,-118.309
