,Date,Time,Crm_Desc,Crm_Cd,Lat,Lon
1118084,2015-12-27,240,BATTERY WITH SEXUAL CONTACT,860,34.0992,-118.3414
1118238,2015-12-27,210,BURGLARY FROM VEHICLE,330,34.1505,-118.44
1118978,2015-12-27,350,BURGLARY FROM VEHICLE,330,34.0721,-118.2818
1119305,2015-12-27,1815,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0974,-118.2367
1120825,2015-12-27,1,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0573,-118.2039
1120833,2015-12-27,1300,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.9782,-118.42200000000001
1121097,2015-12-27,1000,BURGLARY,310,34.2702,-118.4639
1121149,2015-12-27,5,PICKPOCKET,352,34.0503,-118.2504
1121194,2015-12-27,1300,BATTERY - SIMPLE ASSAULT,624,34.0252,-118.4336
1121508,2015-12-27,1400,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.0483,-118.2631
1124053,2015-12-27,1000,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2063,-118.4225
1124741,2015-12-27,1150,THEFT PLAIN - PETTY ($950 & UNDER),440,34.174,-118.4662
1125229,2015-12-27,300,BURGLARY,310,33.9718,-118.2783
1125374,2015-12-27,1800,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,33.9431,-118.2348
1125406,2015-12-27,1800,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1496,-118.4647
1125920,2015-12-27,750,BATTERY - SIMPLE ASSAULT,624,33.9872,-118.3264
1127277,2015-12-27,1300,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1575,-118.5777
1127574,2015-12-27,1330,BATTERY - SIMPLE ASSAULT,624,33.9773,-118.3718
1127670,2015-12-27,1200,VIOLATION OF COURT ORDER,900,33.9449,-118.2367
1127730,2015-12-27,1527,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,33.9939,-118.2521
1127981,2015-12-27,1225,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.1016,-118.3267
1128307,2015-12-27,1300,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0085,-118.3351
1128739,2015-12-27,500,ROBBERY,210,33.7924,-118.2511
1129452,2015-12-27,1205,VIOLATION OF COURT ORDER,900,34.0441,-118.3378
1129589,2015-12-27,1020,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0287,-118.1999
1130042,2015-12-27,2210,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0438,-118.2416
1130601,2015-12-27,2335,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0739,-118.1997
1130647,2015-12-27,2100,BURGLARY,310,33.7785,-118.2623
1130758,2015-12-27,1930,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,34.0526,-118.3721
1130800,2015-12-27,500,TRESPASSING,888,33.9932,-118.3258
1130990,2015-12-27,830,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9539,-118.3101
1131386,2015-12-27,1200,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2076,-118.4287
1131489,2015-12-27,1900,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.194,-118.3779
1132390,2015-12-27,1,THEFT OF IDENTITY,354,33.7342,-118.2814
1133436,2015-12-27,35,VIOLATION OF RESTRAINING ORDER,901,34.1749,-118.5344
1134091,2015-12-27,2355,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0578,-118.2954
1134168,2015-12-27,2200,BURGLARY FROM VEHICLE,330,34.0677,-118.2731
1134711,2015-12-27,2200,BURGLARY FROM VEHICLE,330,34.0073,-118.29799999999999
1135534,2015-12-27,1700,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0545,-118.2499
1135847,2015-12-27,1500,BURGLARY FROM VEHICLE,330,34.2428,-118.5361
1135886,2015-12-27,730,BATTERY - SIMPLE ASSAULT,624,34.0421,-118.2469
1136204,2015-12-27,706,BURGLARY FROM VEHICLE,330,34.1046,-118.3461
1136599,2015-12-27,530,BURGLARY FROM VEHICLE,330,33.9527,-118.3752
1136793,2015-12-27,2300,VEHICLE - STOLEN,510,34.0473,-118.2904
1138084,2015-12-27,1620,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0145,-118.2937
1138174,2015-12-27,1230,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0016,-118.2696
1139282,2015-12-27,1500,VEHICLE - STOLEN,510,34.2048,-118.5306
1139621,2015-12-27,542,BURGLARY,310,33.7433,-118.2879
1139691,2015-12-27,115,BATTERY - SIMPLE ASSAULT,624,34.0997,-118.3361
1139908,2015-12-27,1500,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2013,-118.5167
1140059,2015-12-27,1746,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.0124,-118.3351
1140177,2015-12-27,230,BATTERY - SIMPLE ASSAULT,624,34.0385,-118.2437
1140534,2015-12-27,2200,THEFT PLAIN - PETTY ($950 & UNDER),440,33.7792,-118.2493
1141305,2015-12-27,2200,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,33.9383,-118.2695
1141497,2015-12-27,1000,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0349,-118.2959
1141686,2015-12-27,800,BURGLARY,310,34.1595,-118.4114
1141802,2015-12-27,600,VEHICLE - STOLEN,510,34.2283,-118.4699
1141887,2015-12-27,1952,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0265,-118.243
1144048,2015-12-27,2145,ROBBERY,210,34.0692,-118.2223
1144892,2015-12-27,800,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9743,-118.4628
1144893,2015-12-27,2255,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0011,-118.274
1144982,2015-12-27,1245,BURGLARY FROM VEHICLE,330,33.9308,-118.4349
1145009,2015-12-27,600,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1032,-118.3348
1145038,2015-12-27,1800,BURGLARY FROM VEHICLE,330,34.2681,-118.4303
1145612,2015-12-27,530,BATTERY - SIMPLE ASSAULT,624,34.0501,-118.2686
1145649,2015-12-27,1600,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,33.7324,-118.2805
1145800,2015-12-27,1700,BATTERY - SIMPLE ASSAULT,624,34.0372,-118.195
1145881,2015-12-27,1130,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,33.9821,-118.3318
1146740,2015-12-27,756,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9451,-118.4029
1147146,2015-12-27,1335,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,33.7321,-118.295
1148162,2015-12-27,1500,THEFT PLAIN - ATTEMPT,441,33.9884,-118.4379
1148194,2015-12-27,1900,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.9792,-118.2871
1148418,2015-12-27,1730,BURGLARY,310,34.0199,-118.3442
1148511,2015-12-27,1905,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1976,-118.4356
1148590,2015-12-27,600,THEFT OF IDENTITY,354,34.1619,-118.3728
1149043,2015-12-27,1000,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.3062,-118.4222
1149124,2015-12-27,2300,VEHICLE - STOLEN,510,34.0758,-118.2749
1149598,2015-12-27,2038,CRIMINAL HOMICIDE,110,34.1091,-118.34
1150242,2015-12-27,1550,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9494,-118.2352
1150544,2015-12-27,150,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0882,-118.2646
1150692,2015-12-27,2355,BURGLARY FROM VEHICLE,330,34.2591,-118.5255
1150991,2015-12-27,1740,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0339,-118.2755
1152133,2015-12-27,1500,BURGLARY,310,33.7886,-118.2778
1152372,2015-12-27,1700,BURGLARY FROM VEHICLE,330,34.0451,-118.5521
1154118,2015-12-27,1600,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.1415,-118.2023
1154331,2015-12-27,200,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0047,-118.2762
1154956,2015-12-27,1600,BURGLARY,310,34.069,-118.3041
1155126,2015-12-27,1930,BURGLARY FROM VEHICLE,330,34.1631,-118.4486
1156989,2015-12-27,900,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2251,-118.4039
1157234,2015-12-27,2015,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0375,-118.2137
1157485,2015-12-27,1750,ROBBERY,210,33.9398,-118.2611
1158550,2015-12-27,420,ROBBERY,210,33.9773,-118.2871
1158608,2015-12-27,1800,THEFT OF IDENTITY,354,34.1035,-118.3489
1159531,2015-12-27,1805,BATTERY WITH SEXUAL CONTACT,860,34.042,-118.2625
1160004,2015-12-27,1745,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1073,-118.4241
1160151,2015-12-27,2100,DISCHARGE FIREARMS/SHOTS FIRED,753,34.3079,-118.463
1160460,2015-12-27,1409,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0601,-118.2805
1160633,2015-12-27,1430,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.7379,-118.2901
1161502,2015-12-27,1630,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9485,-118.2461
1161715,2015-12-27,1940,VIOLATION OF RESTRAINING ORDER,901,34.279,-118.4501
1162133,2015-12-27,107,BATTERY - SIMPLE ASSAULT,624,34.2085,-118.4698
1162593,2015-12-27,100,BURGLARY FROM VEHICLE,330,33.9587,-118.2782
1163205,2015-12-27,200,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0108,-118.3204
1163237,2015-12-27,1400,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0491,-118.2865
1163366,2015-12-27,200,VEHICLE - STOLEN,510,34.125,-118.2317
1164215,2015-12-27,2230,VEHICLE - STOLEN,510,34.0821,-118.3017
1165772,2015-12-27,29,BATTERY POLICE (SIMPLE),623,34.1034,-118.3325
1165981,2015-12-27,2355,BURGLARY FROM VEHICLE,330,34.1522,-118.3965
1166122,2015-12-27,2025,VEHICLE - STOLEN,510,33.96,-118.3068
1166787,2015-12-27,2050,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,33.9374,-118.2781
1166905,2015-12-27,1327,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0502,-118.25399999999999
1167066,2015-12-27,830,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.1053,-118.3203
1167108,2015-12-27,2100,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9889,-118.3506
1168314,2015-12-27,1550,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0219,-118.2959
1168393,2015-12-27,1,"THEFT, PERSON",350,34.1016,-118.331
1168508,2015-12-27,2015,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.9698,-118.2827
1169268,2015-12-27,440,BURGLARY,310,34.2674,-118.5463
1169313,2015-12-27,1725,ROBBERY,210,34.0467,-118.25200000000001
1169446,2015-12-27,900,THEFT OF IDENTITY,354,34.0932,-118.4396
1169462,2015-12-27,100,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0407,-118.2468
1170021,2015-12-27,1130,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.1721,-118.4574
1170837,2015-12-27,2300,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9446,-118.2869
1172324,2015-12-27,1430,ROBBERY,210,34.2483,-118.4464
1173421,2015-12-27,1,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,34.0327,-118.3201
1174249,2015-12-27,1600,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",668,33.9455,-118.3768
1174453,2015-12-27,750,BATTERY - SIMPLE ASSAULT,624,33.9872,-118.3264
1174548,2015-12-27,1750,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.0242,-118.3722
1175219,2015-12-27,2000,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,33.961999999999996,-118.2629
1175726,2015-12-27,1700,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1047,-118.2444
1175794,2015-12-27,1740,THEFT OF IDENTITY,354,34.046,-118.4652
1175819,2015-12-27,830,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0388,-118.1988
1176139,2015-12-27,1500,BURGLARY,310,34.04,-118.4393
1176575,2015-12-27,1700,BATTERY - SIMPLE ASSAULT,624,34.2866,-118.5754
1176762,2015-12-27,600,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1688,-118.5361
1176884,2015-12-27,1150,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.143,-118.3727
1176895,2015-12-27,730,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.1038,-118.3151
1177767,2015-12-27,2100,BURGLARY FROM VEHICLE,330,34.2601,-118.4405
1177897,2015-12-27,1910,VIOLATION OF RESTRAINING ORDER,901,34.1877,-118.44
1177913,2015-12-27,800,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,34.0682,-118.2609
1178583,2015-12-27,2125,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $400 & UNDER",951,34.1428,-118.2282
1178750,2015-12-27,1630,ROBBERY,210,33.9727,-118.285
1179439,2015-12-27,2038,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.1091,-118.34
1179504,2015-12-27,1200,THEFT OF IDENTITY,354,33.7611,-118.2955
1179773,2015-12-27,2145,BATTERY - SIMPLE ASSAULT,624,33.9655,-118.2856
1181776,2015-12-27,1450,BATTERY POLICE (SIMPLE),623,34.0193,-118.2562
1181928,2015-12-27,1600,BATTERY - SIMPLE ASSAULT,624,34.0406,-118.4633
1182152,2015-12-27,1315,ROBBERY,210,34.1829,-118.6059
1182369,2015-12-27,1900,ROBBERY,210,34.0467,-118.2556
1182570,2015-12-27,1815,ROBBERY,210,33.9727,-118.2827
1183239,2015-12-27,2100,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0508,-118.2877
1183342,2015-12-27,1300,BATTERY - SIMPLE ASSAULT,624,34.0599,-118.3139
1183795,2015-12-27,2330,BURGLARY FROM VEHICLE,330,34.0944,-118.3342
1184517,2015-12-27,1200,OTHER MISCELLANEOUS CRIME,946,33.9351,-118.2542
1186659,2015-12-27,100,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",810,34.1418,-118.4973
1187557,2015-12-27,2100,THEFT PLAIN - ATTEMPT,441,33.8419,-118.3066
1187766,2015-12-27,200,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.2417,-118.6195
1187835,2015-12-27,800,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9487,-118.2392
1187848,2015-12-27,1700,BURGLARY FROM VEHICLE,330,34.1865,-118.6256
1188142,2015-12-27,200,BURGLARY,310,34.0286,-118.2545
1189390,2015-12-27,1800,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2549,-118.5274
1189661,2015-12-27,2200,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0799,-118.3046
1190155,2015-12-27,1800,BURGLARY FROM VEHICLE,330,33.9431,-118.2348
1190427,2015-12-27,830,BURGLARY FROM VEHICLE,330,34.0691,-118.2611
1191001,2015-12-27,900,THEFT PLAIN - PETTY ($950 & UNDER),440,33.944,-118.4073
1191742,2015-12-27,430,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0211,-118.3089
1191774,2015-12-27,2050,ROBBERY,210,34.2248,-118.4516
1191974,2015-12-27,1900,VEHICLE - STOLEN,510,34.0453,-118.2197
1192027,2015-12-27,100,BURGLARY FROM VEHICLE,330,34.0028,-118.316
1192569,2015-12-27,2000,VEHICLE - STOLEN,510,34.0953,-118.3241
1192759,2015-12-27,1550,BATTERY - SIMPLE ASSAULT,624,33.7433,-118.2804
1192839,2015-12-27,2350,THROWING OBJECT AT MOVING VEHICLE,647,34.2247,-118.4516
1193726,2015-12-27,15,VEHICLE - STOLEN,510,33.981,-118.2892
1193893,2015-12-27,730,BURGLARY FROM VEHICLE,330,33.9589,-118.3916
1194065,2015-12-27,2100,BURGLARY FROM VEHICLE,330,34.1649,-118.3921
1194634,2015-12-27,1015,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,33.8481,-118.3041
1194729,2015-12-27,2000,VEHICLE - STOLEN,510,33.9555,-118.2871
1195757,2015-12-27,1800,RESISTING ARREST,437,33.991,-118.29799999999999
1195845,2015-12-27,1550,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9528,-118.2827
1195918,2015-12-27,1840,BATTERY - SIMPLE ASSAULT,624,34.0133,-118.27600000000001
1195942,2015-12-27,1050,THEFT OF IDENTITY,354,34.0416,-118.262
1197676,2015-12-27,2300,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0274,-118.4475
1197802,2015-12-27,1500,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9374,-118.2805
1197832,2015-12-27,1500,BATTERY - SIMPLE ASSAULT,624,34.0565,-118.2768
1198102,2015-12-27,1100,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2047,-118.5879
1198221,2015-12-27,2330,ORAL COPULATION,820,34.2462,-118.5386
1198262,2015-12-27,1,BURGLARY,310,34.2355,-118.55799999999999
1199996,2015-12-27,1700,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,33.986,-118.2783
1200001,2015-12-27,730,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.062,-118.2804
1200120,2015-12-27,350,VEHICLE - STOLEN,510,34.0721,-118.2818
1200730,2015-12-27,1800,VEHICLE - STOLEN,510,33.9688,-118.2842
1201078,2015-12-27,515,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2452,-118.4333
1201226,2015-12-27,2100,VEHICLE - STOLEN,510,33.9526,-118.3823
1201680,2015-12-27,1430,CHILD ANNOYING (17YRS & UNDER),813,34.0559,-118.2954
1202437,2015-12-27,730,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.1038,-118.3151
1202571,2015-12-27,200,VEHICLE - STOLEN,510,34.2137,-118.6205
1202723,2015-12-27,2130,VEHICLE - STOLEN,510,34.236999999999995,-118.4116
1203063,2015-12-27,1830,COUNTERFEIT,660,34.1034,-118.3325
1203239,2015-12-27,2100,BURGLARY FROM VEHICLE,330,34.0637,-118.244
1203257,2015-12-27,1300,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.135999999999996,-118.1945
1204730,2015-12-27,2000,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1016,-118.3387
1204880,2015-12-27,1920,CONTEMPT OF COURT,903,34.2264,-118.5907
1205223,2015-12-27,2030,VIOLATION OF RESTRAINING ORDER,901,34.1976,-118.4443
1205982,2015-12-27,1800,VEHICLE - STOLEN,510,34.2704,-118.429
1206335,2015-12-27,200,VEHICLE - STOLEN,510,34.0451,-118.1971
1207111,2015-12-27,1500,VEHICLE - ATTEMPT STOLEN,520,34.0358,-118.2663
1207264,2015-12-27,1940,ROBBERY,210,34.055,-118.2891
1208461,2015-12-27,1,THEFT OF IDENTITY,354,34.1241,-118.2675
1208524,2015-12-27,406,VEHICLE - STOLEN,510,34.0418,-118.2351
1208698,2015-12-27,600,STALKING,763,34.1622,-118.5949
1208919,2015-12-27,930,ROBBERY,210,33.9348,-118.2652
1209023,2015-12-27,1430,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0446,-118.245
1209297,2015-12-27,800,"THEFT, PERSON",350,33.9406,-118.2348
1212298,2015-12-27,1815,TRESPASSING,888,33.7361,-118.3077
1212384,2015-12-27,1336,ROBBERY,210,34.2651,-118.58200000000001
1212505,2015-12-27,2300,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.9201,-118.287
1212926,2015-12-27,2100,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.3081,-118.4376
1213072,2015-12-27,1820,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.7916,-118.2494
