,Date,Time,Crm_Desc,Crm_Cd,Lat,Lon
659470,2013-01-14,1600,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.1558,-118.4697
659765,2013-01-14,1200,THREATENING PHONE CALLS/LETTERS,928,34.1306,-118.3716
660232,2013-01-14,800,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.2357,-118.49600000000001
660322,2013-01-14,100,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,33.7306,-118.2836
660381,2013-01-14,1430,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1573,-118.4901
661925,2013-01-14,1200,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0709,-118.2954
662744,2013-01-14,220,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.9546,-118.3047
663280,2013-01-14,1800,BURGLARY FROM VEHICLE,330,34.2048,-118.4659
664567,2013-01-14,1550,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,235,33.9627,-118.3046
664599,2013-01-14,1910,BURGLARY,310,34.0167,-118.2176
664805,2013-01-14,430,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1858,-118.3834
665030,2013-01-14,914,VIOLATION OF COURT ORDER,900,34.2164,-118.3576
665966,2013-01-14,1510,THEFT OF IDENTITY,354,34.2012,-118.5601
666198,2013-01-14,2300,VEHICLE - STOLEN,510,34.0638,-118.1785
666460,2013-01-14,1100,TRESPASSING,888,33.9019,-118.2893
666598,2013-01-14,2030,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0492,-118.3919
666875,2013-01-14,700,VEHICLE - STOLEN,510,33.9965,-118.2783
667458,2013-01-14,1400,THEFT OF IDENTITY,354,34.1745,-118.5384
668006,2013-01-14,1900,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0423,-118.2771
669578,2013-01-14,800,DOCUMENT FORGERY / STOLEN FELONY,649,34.1407,-118.1829
669626,2013-01-14,1300,THEFT OF IDENTITY,354,34.0807,-118.2754
669701,2013-01-14,1700,THEFT OF IDENTITY,354,34.1709,-118.5523
670148,2013-01-14,1200,THEFT OF IDENTITY,354,34.0001,-118.3113
670446,2013-01-14,830,BURGLARY,310,34.2076,-118.5142
670586,2013-01-14,1800,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0938,-118.3157
671232,2013-01-14,1325,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1813,-118.3845
671237,2013-01-14,1100,VEHICLE - STOLEN,510,34.0306,-118.2555
671248,2013-01-14,1600,ROBBERY,210,34.2572,-118.6017
671639,2013-01-14,1100,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.2285,-118.5008
671740,2013-01-14,1900,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2619,-118.4296
672012,2013-01-14,800,THEFT OF IDENTITY,354,34.2145,-118.4309
673019,2013-01-14,1900,BIKE - STOLEN,480,34.1004,-118.3005
674555,2013-01-14,1,THEFT OF IDENTITY,354,33.9556,-118.2608
674617,2013-01-14,1700,VEHICLE - STOLEN,510,33.8202,-118.3063
674901,2013-01-14,1740,BRANDISH WEAPON,761,33.7797,-118.2675
675450,2013-01-14,1200,THEFT OF IDENTITY,354,34.0981,-118.3071
676322,2013-01-14,1700,THEFT OF IDENTITY,354,33.7178,-118.2979
676333,2013-01-14,1600,RESISTING ARREST,437,33.9855,-118.2892
676447,2013-01-14,1730,VEHICLE - STOLEN,510,33.7767,-118.2687
676671,2013-01-14,2330,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,821,33.9391,-118.2869
676762,2013-01-14,1200,THEFT OF IDENTITY,354,34.0983,-118.2304
677101,2013-01-14,1350,BATTERY - SIMPLE ASSAULT,624,33.7351,-118.2814
677180,2013-01-14,2200,VEHICLE - STOLEN,510,34.0801,-118.31700000000001
677952,2013-01-14,730,BURGLARY,310,34.0016,-118.4711
678296,2013-01-14,1600,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1909,-118.5788
678312,2013-01-14,2000,BURGLARY FROM VEHICLE,330,34.201,-118.5943
678407,2013-01-14,1330,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9334,-118.2363
678412,2013-01-14,1400,BATTERY - SIMPLE ASSAULT,624,34.0497,-118.367
678989,2013-01-14,1700,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.9406,-118.2348
679348,2013-01-14,1900,BURGLARY FROM VEHICLE,330,33.9746,-118.3057
680210,2013-01-14,2030,TRESPASSING,888,34.157,-118.488
681612,2013-01-14,1700,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0559,-118.3567
682398,2013-01-14,105,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.1867,-118.4618
682753,2013-01-14,700,BURGLARY,310,34.069,-118.3104
682992,2013-01-14,1800,BATTERY - SIMPLE ASSAULT,624,34.2011,-118.5906
683557,2013-01-14,540,VEHICLE - STOLEN,510,34.2266,-118.4808
683861,2013-01-14,800,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.2752,-118.4959
684165,2013-01-14,120,ROBBERY,210,34.0037,-118.3089
684791,2013-01-14,1815,BATTERY - SIMPLE ASSAULT,624,34.1133,-118.3215
685689,2013-01-14,1000,THEFT OF IDENTITY,354,33.9943,-118.4748
685863,2013-01-14,2000,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9449,-118.2367
685983,2013-01-14,1900,"BURGLARY FROM VEHICLE, ATTEMPTED",410,34.0571,-118.3384
686294,2013-01-14,800,THEFT OF IDENTITY,354,34.0863,-118.3222
686521,2013-01-14,1700,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,627,34.0239,-118.346
686618,2013-01-14,730,INDECENT EXPOSURE,850,34.2048,-118.4575
687534,2013-01-14,1200,THEFT OF IDENTITY,354,34.3201,-118.4209
687745,2013-01-14,1500,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",668,34.2573,-118.5798
687828,2013-01-14,1515,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9797,-118.2739
688056,2013-01-14,1900,BURGLARY FROM VEHICLE,330,34.2264,-118.54700000000001
688273,2013-01-14,600,THEFT OF IDENTITY,354,34.0853,-118.3487
688364,2013-01-14,1430,"BURGLARY, ATTEMPTED",320,34.069,-118.3462
689595,2013-01-14,1530,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,33.9892,-118.3089
689755,2013-01-14,1120,BOMB SCARE,755,34.2084,-118.5077
689832,2013-01-14,717,ROBBERY,210,34.0086,-118.2474
689879,2013-01-14,1200,THEFT OF IDENTITY,354,34.1865,-118.6125
690339,2013-01-14,1100,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1926,-118.6059
691494,2013-01-14,1000,BURGLARY,310,34.1623,-118.4814
691620,2013-01-14,1100,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.9331,-118.2511
691691,2013-01-14,1930,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.1903,-118.3845
691801,2013-01-14,1005,BURGLARY FROM VEHICLE,330,34.0981,-118.3071
692355,2013-01-14,800,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.034,-118.4188
692476,2013-01-14,911,BURGLARY,310,33.939,-118.2407
692672,2013-01-14,2000,BURGLARY FROM VEHICLE,330,34.0926,-118.3223
693295,2013-01-14,1130,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.0517,-118.2491
693664,2013-01-14,1530,BATTERY - SIMPLE ASSAULT,624,34.0578,-118.2916
694030,2013-01-14,1520,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0018,-118.4688
694195,2013-01-14,1900,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,33.9332,-118.2485
694326,2013-01-14,2040,BATTERY - SIMPLE ASSAULT,624,33.9935,-118.41
694402,2013-01-14,1030,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.2791,-118.3825
694479,2013-01-14,2000,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0437,-118.2748
694611,2013-01-14,1900,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.1877,-118.4509
694999,2013-01-14,1635,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1867,-118.3703
695358,2013-01-14,620,BURGLARY,310,33.9465,-118.2826
695590,2013-01-14,100,"BURGLARY FROM VEHICLE, ATTEMPTED",410,33.9311,-118.2463
695696,2013-01-14,900,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0531,-118.2227
696495,2013-01-14,1100,OTHER MISCELLANEOUS CRIME,946,34.1804,-118.3819
696615,2013-01-14,755,VIOLATION OF RESTRAINING ORDER,901,33.9309,-118.2603
696961,2013-01-14,2000,BURGLARY,310,34.1687,-118.3888
696992,2013-01-14,1515,BATTERY - SIMPLE ASSAULT,624,33.7324,-118.2924
697199,2013-01-14,640,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),812,34.1867,-118.37899999999999
697727,2013-01-14,2225,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0654,-118.3029
698555,2013-01-14,1348,BOMB SCARE,755,34.2084,-118.5077
698984,2013-01-14,2150,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0018,-118.2456
699157,2013-01-14,930,TRESPASSING,888,34.1839,-118.536
699183,2013-01-14,2255,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2012,-118.5374
699699,2013-01-14,930,BURGLARY FROM VEHICLE,330,34.055,-118.4671
699735,2013-01-14,730,BURGLARY,310,33.9274,-118.287
700326,2013-01-14,2330,BURGLARY FROM VEHICLE,330,33.9906,-118.2761
700366,2013-01-14,2000,THEFT OF IDENTITY,354,33.7938,-118.2999
701370,2013-01-14,1125,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1725,-118.5638
701608,2013-01-14,1700,VEHICLE - STOLEN,510,33.9943,-118.4748
701610,2013-01-14,1710,ATTEMPTED ROBBERY,220,34.03,-118.3466
701910,2013-01-14,1700,THEFT PLAIN - PETTY ($950 & UNDER),440,34.098,-118.3365
702031,2013-01-14,945,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2572,-118.5973
702210,2013-01-14,1000,ROBBERY,210,33.9357,-118.2739
702586,2013-01-14,2200,BATTERY - SIMPLE ASSAULT,624,33.9511,-118.309
702976,2013-01-14,800,THEFT OF IDENTITY,354,34.1123,-118.2536
703180,2013-01-14,1850,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0728,-118.2984
703414,2013-01-14,450,BURGLARY,310,33.8629,-118.2993
703912,2013-01-14,1510,BATTERY - SIMPLE ASSAULT,624,34.0727,-118.37
704234,2013-01-14,1540,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.0768,-118.2573
704950,2013-01-14,1615,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9901,-118.4726
705046,2013-01-14,1400,THEFT OF IDENTITY,354,34.1011,-118.181
706008,2013-01-14,1930,BURGLARY FROM VEHICLE,330,34.0536,-118.4655
706738,2013-01-14,1200,BURGLARY,310,33.9542,-118.2827
706871,2013-01-14,2300,BURGLARY FROM VEHICLE,330,34.0648,-118.3681
706889,2013-01-14,1820,ARSON,648,34.0464,-118.3251
706912,2013-01-14,1900,BURGLARY FROM VEHICLE,330,34.1053,-118.3454
707039,2013-01-14,330,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9572,-118.2761
708352,2013-01-14,1800,"THEFT, PERSON",350,34.0618,-118.2916
708454,2013-01-14,530,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.746,-118.2879
708613,2013-01-14,830,VEHICLE - STOLEN,510,34.0286,-118.2206
708702,2013-01-14,50,TRESPASSING,888,34.0091,-118.29799999999999
708789,2013-01-14,1600,VEHICLE - STOLEN,510,34.0355,-118.2003
709074,2013-01-14,1420,VEHICLE - STOLEN,510,34.0473,-118.2089
709590,2013-01-14,1100,THEFT PLAIN - PETTY ($950 & UNDER),440,34.221,-118.4989
709759,2013-01-14,700,BURGLARY,310,33.9511,-118.2739
709872,2013-01-14,2200,BURGLARY FROM VEHICLE,330,34.3029,-118.4709
709971,2013-01-14,2115,VEHICLE - STOLEN,510,34.076,-118.2737
710234,2013-01-14,1515,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9797,-118.2739
710958,2013-01-14,2000,VEHICLE - STOLEN,510,34.1261,-118.3442
711081,2013-01-14,1610,ROBBERY,210,34.0016,-118.2634
711491,2013-01-14,535,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.9669,-118.2783
711562,2013-01-14,1100,BURGLARY,310,34.2102,-118.4267
712424,2013-01-14,1100,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,34.0496,-118.2458
712794,2013-01-14,1900,BURGLARY FROM VEHICLE,330,34.0736,-118.3522
713161,2013-01-14,700,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9062,-118.2891
713518,2013-01-14,100,BATTERY - SIMPLE ASSAULT,624,34.1721,-118.4463
713651,2013-01-14,800,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0672,-118.2979
714185,2013-01-14,2100,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0083,-118.29
714729,2013-01-14,1200,BURGLARY,310,33.7953,-118.265
714924,2013-01-14,2000,VEHICLE - STOLEN,510,34.2403,-118.4358
715867,2013-01-14,1200,THEFT OF IDENTITY,354,33.952,-118.3134
715952,2013-01-14,1600,BURGLARY,310,34.1039,-118.3311
716030,2013-01-14,1455,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2131,-118.4584
716065,2013-01-14,1500,BURGLARY FROM VEHICLE,330,34.2596,-118.3005
716089,2013-01-14,600,BURGLARY,310,34.2462,-118.5002
716434,2013-01-14,1500,FALSE IMPRISONMENT,434,34.0669,-118.4288
716931,2013-01-14,230,BURGLARY,310,34.0825,-118.2521
717479,2013-01-14,1000,"THEFT, PERSON",350,34.2139,-118.3703
717511,2013-01-14,1830,BATTERY - SIMPLE ASSAULT,624,33.9455,-118.2848
717777,2013-01-14,2200,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.23,-118.4412
717927,2013-01-14,1500,DISTURBING THE PEACE,886,34.2518,-118.5886
718118,2013-01-14,1635,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.2459,-118.4185
718850,2013-01-14,1800,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1817,-118.4444
719063,2013-01-14,2100,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9932,-118.2937
720047,2013-01-14,615,"BURGLARY FROM VEHICLE, ATTEMPTED",410,34.0647,-118.2539
720217,2013-01-14,1600,THEFT OF IDENTITY,354,34.1505,-118.44
720257,2013-01-14,1510,BATTERY - SIMPLE ASSAULT,624,33.9976,-118.4751
720383,2013-01-14,1800,BURGLARY FROM VEHICLE,330,34.2084,-118.536
720707,2013-01-14,1125,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0474,-118.2531
721987,2013-01-14,1630,BATTERY - SIMPLE ASSAULT,624,34.1284,-118.3472
722060,2013-01-14,1300,BURGLARY FROM VEHICLE,330,34.2356,-118.4763
722084,2013-01-14,30,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2247,-118.4677
722223,2013-01-14,100,ROBBERY,210,34.0412,-118.5457
722364,2013-01-14,1600,CHILD NEGLECT (SEE 300 W.I.C.),237,34.0863,-118.3064
722875,2013-01-14,2000,ROBBERY,210,34.0909,-118.2867
724293,2013-01-14,1745,ROBBERY,210,34.0508,-118.309
724727,2013-01-14,1355,"BURGLARY, ATTEMPTED",320,34.1842,-118.5556
724788,2013-01-14,1910,BRANDISH WEAPON,761,34.1127,-118.1842
724897,2013-01-14,1700,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1899,-118.6304
724947,2013-01-14,1830,BURGLARY FROM VEHICLE,330,34.1866,-118.536
725271,2013-01-14,2150,BURGLARY,310,34.2554,-118.3934
