,Date,Time,Crm_Desc,Crm_Cd,Lat,Lon
252786,2011-12-06,200,BURGLARY FROM VEHICLE,330,34.1016,-118.331
253498,2011-12-06,1000,BURGLARY,310,33.9976,-118.3203
254539,2011-12-06,430,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.1228,-118.2136
254541,2011-12-06,800,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.878,-118.2911
254868,2011-12-06,1335,VIOLATION OF COURT ORDER,900,33.9923,-118.4348
255233,2011-12-06,2330,BATTERY - SIMPLE ASSAULT,624,34.0062,-118.4289
255264,2011-12-06,1700,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.9915,-118.2871
255938,2011-12-06,920,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.047,-118.4468
256366,2011-12-06,1345,ATTEMPTED ROBBERY,220,34.0018,-118.3294
256732,2011-12-06,1500,THEFT PLAIN - PETTY ($950 & UNDER),440,34.153,-118.4487
257306,2011-12-06,2200,VEHICLE - STOLEN,510,34.092,-118.3025
257541,2011-12-06,1440,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0102,-118.3351
257627,2011-12-06,2245,OTHER MISCELLANEOUS CRIME,946,33.9638,-118.2629
257829,2011-12-06,840,BURGLARY,310,34.0342,-118.38
257902,2011-12-06,1215,BATTERY - SIMPLE ASSAULT,624,34.0871,-118.4746
259264,2011-12-06,1700,BATTERY - SIMPLE ASSAULT,624,33.933,-118.2434
259433,2011-12-06,1640,BATTERY - SIMPLE ASSAULT,624,33.9677,-118.42299999999999
259508,2011-12-06,800,BURGLARY,310,34.2476,-118.4275
259671,2011-12-06,800,THEFT OF IDENTITY,354,34.1624,-118.6358
260115,2011-12-06,2245,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2427,-118.4502
260951,2011-12-06,710,BURGLARY,310,34.0269,-118.4037
260958,2011-12-06,1800,TRESPASSING,888,34.0054,-118.2842
261184,2011-12-06,1715,BATTERY - SIMPLE ASSAULT,624,34.0256,-118.345
261286,2011-12-06,1430,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1857,-118.5627
261307,2011-12-06,2005,OTHER MISCELLANEOUS CRIME,946,33.9933,-118.3089
262436,2011-12-06,300,"RAPE, FORCIBLE",121,34.2083,-118.5776
262440,2011-12-06,1200,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2519,-118.4674
262875,2011-12-06,1000,WEAPONS POSSESSION/BOMBING,756,34.3089,-118.4386
262884,2011-12-06,1141,DOCUMENT FORGERY / STOLEN FELONY,649,34.1522,-118.3492
262993,2011-12-06,1115,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.1649,-118.3877
263110,2011-12-06,1353,DOCUMENT FORGERY / STOLEN FELONY,649,34.0428,-118.2532
263154,2011-12-06,1725,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.2462,-118.5386
263639,2011-12-06,1710,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,33.7361,-118.2923
264282,2011-12-06,100,BURGLARY FROM VEHICLE,330,34.3185,-118.4008
264438,2011-12-06,500,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9579,-118.2761
264862,2011-12-06,2230,"BURGLARY FROM VEHICLE, ATTEMPTED",410,33.9894,-118.4188
266239,2011-12-06,1700,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.096,-118.185
266355,2011-12-06,155,DISCHARGE FIREARMS/SHOTS FIRED,753,34.2231,-118.4699
266865,2011-12-06,2200,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9806,-118.3177
267540,2011-12-06,700,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.178000000000004,-118.3825
267568,2011-12-06,1920,VIOLATION OF COURT ORDER,900,34.0256,-118.3189
267866,2011-12-06,1600,BURGLARY FROM VEHICLE,330,34.0337,-118.2487
268121,2011-12-06,1830,BURGLARY,310,34.0617,-118.3066
269309,2011-12-06,1830,BURGLARY,310,34.125,-118.4631
270547,2011-12-06,900,VEHICLE - STOLEN,510,34.0529,-118.2733
270717,2011-12-06,1900,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1343,-118.2155
270892,2011-12-06,1600,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2648,-118.5023
271199,2011-12-06,1200,VEHICLE - STOLEN,510,33.7492,-118.2943
272228,2011-12-06,1600,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0587,-118.23299999999999
272990,2011-12-06,1545,OTHER MISCELLANEOUS CRIME,946,33.9791,-118.3112
273220,2011-12-06,1400,BURGLARY,310,34.0612,-118.2578
273383,2011-12-06,830,BURGLARY,310,34.054,-118.3597
273639,2011-12-06,2200,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.2518,-118.4441
274860,2011-12-06,1930,BATTERY - SIMPLE ASSAULT,624,33.9932,-118.4152
