,Date,Time,Crm_Desc,Crm_Cd,Lat,Lon
1999253,2019-09-15,1800,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.2287,-118.3653
1999283,2019-09-15,2040,BATTERY - SIMPLE ASSAULT,624,34.2745,-118.3667
1999852,2019-09-15,2300,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.9824,-118.2783
2000061,2019-09-15,45,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1723,-118.5659
2000216,2019-09-15,1250,"BUNCO, PETTY THEFT",664,34.0114,-118.2624
2001013,2019-09-15,400,"RAPE, FORCIBLE",121,34.0327,-118.3066
2001371,2019-09-15,1600,BATTERY - SIMPLE ASSAULT,624,34.0437,-118.2455
2001416,2019-09-15,2015,BRANDISH WEAPON,761,34.0006,-118.2856
2002534,2019-09-15,1600,ROBBERY,210,33.931,-118.2826
2002677,2019-09-15,205,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9891,-118.3176
2003014,2019-09-15,1230,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0563,-118.2374
2003654,2019-09-15,1130,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0846,-118.3464
2004084,2019-09-15,100,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0627,-118.2782
2004235,2019-09-15,2355,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0171,-118.3531
2004294,2019-09-15,1100,TRESPASSING,888,34.2954,-118.4886
2004406,2019-09-15,1535,BATTERY - SIMPLE ASSAULT,624,34.2246,-118.5361
2004835,2019-09-15,100,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9321,-118.2463
2004907,2019-09-15,745,VEHICLE - STOLEN,510,34.0261,-118.2773
2005253,2019-09-15,1800,BATTERY - SIMPLE ASSAULT,624,34.1847,-118.44
2005346,2019-09-15,645,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1813,-118.3877
2005796,2019-09-15,1,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9776,-118.3294
2005805,2019-09-15,2100,VEHICLE - STOLEN,510,34.2694,-118.4315
2006135,2019-09-15,2000,BIKE - STOLEN,480,34.0328,-118.2864
2006300,2019-09-15,1830,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9347,-118.2761
2006761,2019-09-15,600,VEHICLE - STOLEN,510,33.7876,-118.2452
2007915,2019-09-15,100,ROBBERY,210,34.02,-118.2977
2008086,2019-09-15,2005,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1201,-118.2289
2008247,2019-09-15,2015,VIOLATION OF RESTRAINING ORDER,901,34.0527,-118.1969
2008400,2019-09-15,2000,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.1656,-118.5402
2008547,2019-09-15,2010,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0075,-118.3256
2009212,2019-09-15,1910,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1576,-118.43799999999999
2009332,2019-09-15,1030,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0764,-118.3786
2009540,2019-09-15,1500,"RAPE, FORCIBLE",121,33.9916,-118.4162
2009809,2019-09-15,1645,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1017,-118.3224
2009826,2019-09-15,1240,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,33.9028,-118.2916
2010028,2019-09-15,1800,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0168,-118.4239
2010158,2019-09-15,1640,ROBBERY,210,33.9872,-118.3277
2010682,2019-09-15,2300,BATTERY - SIMPLE ASSAULT,624,34.0237,-118.3119
2011183,2019-09-15,2200,VEHICLE - STOLEN,510,34.1649,-118.3943
2011334,2019-09-15,2000,BATTERY - SIMPLE ASSAULT,624,34.0987,-118.3337
2011493,2019-09-15,920,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0145,-118.3045
2012004,2019-09-15,2345,BURGLARY,310,33.9895,-118.4114
2012231,2019-09-15,1555,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.18,-118.5386
2012425,2019-09-15,445,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0242,-118.2623
2012474,2019-09-15,1230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.2094,-118.3703
2012887,2019-09-15,210,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.1397,-118.3817
2013124,2019-09-15,1000,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,33.9855,-118.3177
2013461,2019-09-15,1110,BURGLARY FROM VEHICLE,330,34.0365,-118.2468
2014860,2019-09-15,1700,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.068000000000005,-118.2695
2015726,2019-09-15,1030,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0131,-118.2762
2016040,2019-09-15,945,BURGLARY,310,33.9932,-118.3247
2016052,2019-09-15,30,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9581,-118.2717
2016067,2019-09-15,2130,BURGLARY FROM VEHICLE,330,34.0029,-118.2783
2016695,2019-09-15,200,ROBBERY,210,33.7797,-118.2676
2016777,2019-09-15,1905,BATTERY - SIMPLE ASSAULT,624,34.066,-118.2689
2017654,2019-09-15,1800,VEHICLE - STOLEN,510,34.2798,-118.3997
2017690,2019-09-15,1400,BATTERY - SIMPLE ASSAULT,624,34.053000000000004,-118.3637
2017870,2019-09-15,1830,THEFT PLAIN - PETTY ($950 & UNDER),440,33.7757,-118.2608
2018143,2019-09-15,512,DOCUMENT FORGERY / STOLEN FELONY,649,34.2682,-118.4524
2018148,2019-09-15,1030,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0731,-118.3113
2020527,2019-09-15,35,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.1601,-118.3717
2020539,2019-09-15,1700,THEFT PLAIN - PETTY ($950 & UNDER),440,34.103,-118.3225
2020938,2019-09-15,1500,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2227,-118.3743
2021195,2019-09-15,1900,BIKE - STOLEN,480,34.1194,-118.2622
2021751,2019-09-15,2000,VEHICLE - STOLEN,510,34.306,-118.4749
2021970,2019-09-15,530,BURGLARY FROM VEHICLE,330,34.0264,-118.3598
2022014,2019-09-15,100,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9708,-118.2783
2022146,2019-09-15,230,"RAPE, FORCIBLE",121,34.0527,-118.1969
2022218,2019-09-15,1900,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.2727,-118.4186
2022676,2019-09-15,115,BIKE - STOLEN,480,33.9512,-118.2586
2022863,2019-09-15,230,BRANDISH WEAPON,761,34.2249,-118.4792
2023544,2019-09-15,1500,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,33.9905,-118.2937
2023554,2019-09-15,1030,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0611,-118.2784
2023588,2019-09-15,1205,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,33.9737,-118.309
2023794,2019-09-15,2145,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.1721,-118.44
2024142,2019-09-15,1200,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",810,33.9892,-118.2827
2024316,2019-09-15,1620,BURGLARY,310,34.1621,-118.464
2025029,2019-09-15,1420,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.9932,-118.2937
2026027,2019-09-15,1940,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2356,-118.4851
2026418,2019-09-15,1830,BATTERY - SIMPLE ASSAULT,624,34.0523,-118.2676
2026553,2019-09-15,45,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9602,-118.2564
2026589,2019-09-15,2130,OTHER MISCELLANEOUS CRIME,946,34.3262,-118.4112
2027238,2019-09-15,2355,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.2322,-118.3554
2027749,2019-09-15,30,BATTERY - SIMPLE ASSAULT,624,33.9717,-118.2842
2027986,2019-09-15,2000,BURGLARY,310,34.0594,-118.2046
2027993,2019-09-15,2325,BATTERY - SIMPLE ASSAULT,624,34.211999999999996,-118.5754
2027999,2019-09-15,2200,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0093,-118.3023
2028089,2019-09-15,1200,VEHICLE - STOLEN,510,33.7234,-118.2902
2028821,2019-09-15,1045,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0224,-118.4002
2029344,2019-09-15,500,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0074,-118.274
2029511,2019-09-15,345,BRANDISH WEAPON,761,34.0862,-118.3765
2029819,2019-09-15,1900,THEFT PLAIN - PETTY ($950 & UNDER),440,34.056999999999995,-118.4428
2030032,2019-09-15,1500,BRANDISH WEAPON,761,34.0976,-118.2316
2030169,2019-09-15,550,BURGLARY FROM VEHICLE,330,34.0496,-118.3425
2030324,2019-09-15,1700,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.1684,-118.6021
2030608,2019-09-15,2230,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0623,-118.2607
2031742,2019-09-15,2300,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0636,-118.296
2032220,2019-09-15,1300,BURGLARY FROM VEHICLE,330,34.0819,-118.3462
2032225,2019-09-15,1415,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0596,-118.3022
2032473,2019-09-15,1500,VEHICLE - STOLEN,510,33.7944,-118.2456
2032943,2019-09-15,2015,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0761,-118.3555
2033354,2019-09-15,1700,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,33.7734,-118.2763
2033447,2019-09-15,130,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0474,-118.2229
2033470,2019-09-15,1645,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9815,-118.2937
2033480,2019-09-15,1200,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.7406,-118.2901
2034215,2019-09-15,250,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.1289,-118.34299999999999
2034645,2019-09-15,120,BATTERY - SIMPLE ASSAULT,624,34.103,-118.3225
2034792,2019-09-15,1900,BURGLARY FROM VEHICLE,330,34.0255,-118.2892
2034966,2019-09-15,2100,BURGLARY,310,33.9872,-118.4731
2035260,2019-09-15,730,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0146,-118.31299999999999
2035897,2019-09-15,230,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9667,-118.2871
2036006,2019-09-15,1600,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9864,-118.4595
2036128,2019-09-15,2030,BURGLARY FROM VEHICLE,330,34.0365,-118.4256
2036617,2019-09-15,1830,BATTERY - SIMPLE ASSAULT,624,34.3017,-118.4693
2037765,2019-09-15,630,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0539,-118.4622
2037988,2019-09-15,230,BATTERY - SIMPLE ASSAULT,624,34.1662,-118.5466
2038552,2019-09-15,2145,BATTERY - SIMPLE ASSAULT,624,34.0455,-118.3479
2038612,2019-09-15,1900,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.1437,-118.2257
2038676,2019-09-15,2000,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1939,-118.4487
2039698,2019-09-15,2230,BATTERY - SIMPLE ASSAULT,624,34.2412,-118.4502
2040408,2019-09-15,145,BRANDISH WEAPON,761,34.0467,-118.25200000000001
2040547,2019-09-15,1048,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.931,-118.287
2040859,2019-09-15,2000,BURGLARY FROM VEHICLE,330,34.0253,-118.4121
2040980,2019-09-15,1130,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0135,-118.3396
2041083,2019-09-15,1515,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0146,-118.2872
2041366,2019-09-15,2200,BURGLARY FROM VEHICLE,330,34.0526,-118.2979
2041439,2019-09-15,1535,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1829,-118.365
2042115,2019-09-15,1830,BATTERY - SIMPLE ASSAULT,624,33.7757,-118.2608
2042483,2019-09-15,418,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0488,-118.2518
2042918,2019-09-15,1915,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9767,-118.3838
2043483,2019-09-15,1005,OTHER MISCELLANEOUS CRIME,946,34.0446,-118.2507
2043624,2019-09-15,1200,VEHICLE - STOLEN,510,34.0341,-118.4525
2043717,2019-09-15,2125,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.053000000000004,-118.2648
2043899,2019-09-15,200,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.3174,-118.4239
2044478,2019-09-15,515,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.1174,-118.1861
2044512,2019-09-15,2200,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.7434,-118.3043
2045535,2019-09-15,2000,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0998,-118.331
2045763,2019-09-15,2240,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0255,-118.3548
2045839,2019-09-15,1900,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.098,-118.3416
2046022,2019-09-15,1800,BURGLARY,310,34.2066,-118.4144
2046067,2019-09-15,1634,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.0761,-118.3731
2046508,2019-09-15,150,BATTERY - SIMPLE ASSAULT,624,34.1723,-118.5163
2046768,2019-09-15,1200,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.0338,-118.3189
2046891,2019-09-15,1400,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,33.7433,-118.2857
2047316,2019-09-15,1000,VEHICLE - STOLEN,510,34.0649,-118.3462
2047353,2019-09-15,1345,VIOLATION OF COURT ORDER,900,34.0076,-118.2521
2047496,2019-09-15,2100,BURGLARY,310,34.163000000000004,-118.3734
2047682,2019-09-15,2015,BRANDISH WEAPON,761,34.0006,-118.2856
2047769,2019-09-15,800,BATTERY - SIMPLE ASSAULT,624,33.7895,-118.3076
2048764,2019-09-15,340,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9482,-118.38600000000001
2049456,2019-09-15,800,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2003,-118.4002
2049485,2019-09-15,5,THEFT OF IDENTITY,354,34.0438,-118.4055
2049766,2019-09-15,1,"RAPE, FORCIBLE",121,34.0472,-118.3116
2050033,2019-09-15,940,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0458,-118.243
2050059,2019-09-15,1400,BURGLARY,310,34.2391,-118.6061
2051896,2019-09-15,2040,BATTERY - SIMPLE ASSAULT,624,34.2745,-118.3667
2051985,2019-09-15,1430,BATTERY - SIMPLE ASSAULT,624,34.1148,-118.1826
2052210,2019-09-15,1830,BURGLARY,310,34.201,-118.6129
2053239,2019-09-15,1800,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0761,-118.3555
2053474,2019-09-15,100,BIKE - STOLEN,480,33.9883,-118.45200000000001
2054220,2019-09-15,1,BATTERY - SIMPLE ASSAULT,624,33.7812,-118.2625
2055154,2019-09-15,130,BATTERY - SIMPLE ASSAULT,624,34.1034,-118.3325
2055953,2019-09-15,1230,TRESPASSING,888,33.961999999999996,-118.2651
2057264,2019-09-15,1900,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2264,-118.4476
2057350,2019-09-15,1200,THEFT OF IDENTITY,354,33.7478,-118.2817
2057646,2019-09-15,100,BATTERY - SIMPLE ASSAULT,624,34.098,-118.3652
2058216,2019-09-15,2230,BURGLARY FROM VEHICLE,330,34.0342,-118.4224
2058367,2019-09-15,1200,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1664,-118.5883
2058521,2019-09-15,800,"BUNCO, GRAND THEFT",662,34.099000000000004,-118.2673
2058734,2019-09-15,1715,BATTERY - SIMPLE ASSAULT,624,34.1323,-118.1914
2058939,2019-09-15,1505,BATTERY WITH SEXUAL CONTACT,860,34.0146,-118.2872
2059745,2019-09-15,1200,ROBBERY,210,34.0748,-118.2586
2059761,2019-09-15,1730,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1576,-118.43799999999999
2059883,2019-09-15,1600,BATTERY - SIMPLE ASSAULT,624,34.0437,-118.2455
2060352,2019-09-15,2300,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0888,-118.2566
2060508,2019-09-15,200,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),812,33.7547,-118.3011
2061972,2019-09-15,2215,BURGLARY FROM VEHICLE,330,34.0833,-118.2723
2062322,2019-09-15,1500,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9374,-118.2826
2062356,2019-09-15,1700,BURGLARY,310,34.0374,-118.374
2062880,2019-09-15,110,BATTERY - SIMPLE ASSAULT,624,34.1994,-118.4225
2063204,2019-09-15,1900,INDECENT EXPOSURE,850,34.1709,-118.4463
2063245,2019-09-15,1100,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0048,-118.2521
2064018,2019-09-15,1800,CONTEMPT OF COURT,903,34.2388,-118.3657
2064304,2019-09-15,1,THEFT OF IDENTITY,354,34.0724,-118.4847
2064451,2019-09-15,1435,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0146,-118.3351
2064691,2019-09-15,5,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9599,-118.3788
2064940,2019-09-15,930,BRANDISH WEAPON,761,34.0039,-118.2696
2065038,2019-09-15,500,VEHICLE - STOLEN,510,34.1903,-118.4574
2065407,2019-09-15,1830,VEHICLE - STOLEN,510,33.9502,-118.2717
2065923,2019-09-15,125,TRESPASSING,888,34.1016,-118.3387
2066201,2019-09-15,800,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0967,-118.3031
2066742,2019-09-15,1000,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1629,-118.5202
2067236,2019-09-15,700,VEHICLE - STOLEN,510,34.053000000000004,-118.2648
2068410,2019-09-15,205,"THEFT, PERSON",350,33.7899,-118.2975
2068629,2019-09-15,1200,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0459,-118.2351
2069371,2019-09-15,930,VEHICLE - STOLEN,510,34.0501,-118.4601
2069417,2019-09-15,400,BURGLARY FROM VEHICLE,330,34.2065,-118.6147
2070598,2019-09-15,2305,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2429,-118.425
2070743,2019-09-15,1255,BATTERY - SIMPLE ASSAULT,624,34.031,-118.411
2070755,2019-09-15,1430,THEFT OF IDENTITY,354,34.3102,-118.4213
2071158,2019-09-15,2300,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,33.9339,-118.2739
2071598,2019-09-15,1200,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1724,-118.5393
2071622,2019-09-15,2200,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.080999999999996,-118.2627
2071889,2019-09-15,1400,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.048,-118.2577
2072284,2019-09-15,1915,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.2012,-118.4073
2072308,2019-09-15,2300,VEHICLE - STOLEN,510,34.0473,-118.1999
2072615,2019-09-15,5,BURGLARY,310,34.1611,-118.3723
2074198,2019-09-15,1330,BURGLARY,310,34.0076,-118.2521
2074333,2019-09-15,2130,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0761,-118.3555
2074548,2019-09-15,945,BURGLARY FROM VEHICLE,330,33.9347,-118.2761
2074786,2019-09-15,100,ATTEMPTED ROBBERY,220,34.1903,-118.4574
2074932,2019-09-15,2300,VEHICLE - STOLEN,510,34.2636,-118.4256
2074957,2019-09-15,1915,BATTERY - SIMPLE ASSAULT,624,34.2284,-118.4851
2075017,2019-09-15,2330,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.8303,-118.3065
2075432,2019-09-15,2110,ROBBERY,210,34.0571,-118.2084
2076171,2019-09-15,800,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.1177,-118.2441
2076684,2019-09-15,1200,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1044,-118.3763
2076753,2019-09-15,130,ROBBERY,210,33.7765,-118.2726
2076835,2019-09-15,845,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,33.9863,-118.2881
2076942,2019-09-15,2100,BURGLARY FROM VEHICLE,330,33.9533,-118.243
2077640,2019-09-15,1950,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,33.9853,-118.35
2077703,2019-09-15,2330,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9327,-118.2351
2078083,2019-09-15,1000,"BUNCO, PETTY THEFT",664,34.2353,-118.4404
2078803,2019-09-15,2030,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0417,-118.3145
2079097,2019-09-15,240,OTHER MISCELLANEOUS CRIME,946,34.0532,-118.3074
2079247,2019-09-15,2150,BATTERY - SIMPLE ASSAULT,624,34.2464,-118.4631
2079297,2019-09-15,440,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,34.2265,-118.4654
2079593,2019-09-15,220,BATTERY WITH SEXUAL CONTACT,860,34.0617,-118.3091
2080052,2019-09-15,1600,BATTERY - SIMPLE ASSAULT,624,34.1018,-118.2918
2080598,2019-09-15,1700,BATTERY WITH SEXUAL CONTACT,860,34.2304,-118.4597
2080639,2019-09-15,5,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0096,-118.2857
2080939,2019-09-15,1200,ORAL COPULATION,820,33.8834,-118.2913
2081625,2019-09-15,530,BATTERY - SIMPLE ASSAULT,624,34.0449,-118.2458
2081815,2019-09-15,900,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0187,-118.2726
2081945,2019-09-15,30,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9581,-118.2717
2082177,2019-09-15,425,ROBBERY,210,34.0504,-118.3448
2082973,2019-09-15,1300,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0326,-118.3363
2083149,2019-09-15,1430,THEFT OF IDENTITY,354,34.3102,-118.4213
2083347,2019-09-15,1000,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.1962,-118.3911
2083514,2019-09-15,2235,ATTEMPTED ROBBERY,220,34.0472,-118.3041
2084069,2019-09-15,30,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9581,-118.2717
2084076,2019-09-15,1045,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,33.9815,-118.2695
2084107,2019-09-15,715,BURGLARY,310,34.0716,-118.3274
2084682,2019-09-15,1200,THEFT OF IDENTITY,354,33.959,-118.3827
2084814,2019-09-15,2330,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0171,-118.3531
2085472,2019-09-15,1735,VEHICLE - STOLEN,510,34.0524,-118.3711
2085543,2019-09-15,1700,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1005,-118.3136
2085579,2019-09-15,1008,VIOLATION OF COURT ORDER,900,34.1705,-118.37899999999999
2085827,2019-09-15,1100,BATTERY - SIMPLE ASSAULT,624,34.0273,-118.3002
2086371,2019-09-15,5,BATTERY - SIMPLE ASSAULT,624,33.7942,-118.2916
2086496,2019-09-15,2000,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0231,-118.3393
2086694,2019-09-15,930,BURGLARY FROM VEHICLE,330,34.0772,-118.2584
2087207,2019-09-15,2000,BURGLARY FROM VEHICLE,330,33.9924,-118.2871
2087273,2019-09-15,2200,BURGLARY FROM VEHICLE,330,34.0803,-118.3462
2087426,2019-09-15,2056,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9793,-118.4666
2087467,2019-09-15,1915,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.2282,-118.5907
2088862,2019-09-15,1115,BURGLARY FROM VEHICLE,330,34.0427,-118.4408
2089430,2019-09-15,700,BURGLARY FROM VEHICLE,330,34.0312,-118.2615
2090426,2019-09-15,500,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0245,-118.2557
2090555,2019-09-15,1630,BRANDISH WEAPON,761,34.0934,-118.2947
2090693,2019-09-15,2138,BRANDISH WEAPON,761,34.1721,-118.44
2090803,2019-09-15,10,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.9912,-118.2478
2091002,2019-09-15,1200,CHILD ANNOYING (17YRS & UNDER),813,34.2265,-118.4677
2091011,2019-09-15,1930,VEHICLE - STOLEN,510,34.0621,-118.2619
2091296,2019-09-15,1855,BATTERY - SIMPLE ASSAULT,624,34.0503,-118.2506
2091361,2019-09-15,2020,BATTERY - SIMPLE ASSAULT,624,34.0573,-118.3245
2091676,2019-09-15,1800,BURGLARY,310,34.1975,-118.5273
2091714,2019-09-15,900,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0318,-118.2388
2091781,2019-09-15,2045,BATTERY - SIMPLE ASSAULT,624,34.0009,-118.3247
2091806,2019-09-15,2000,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,33.9939,-118.4073
2091850,2019-09-15,2355,BURGLARY,310,34.0381,-118.2327
2091991,2019-09-15,2100,BURGLARY,310,33.9601,-118.287
2092392,2019-09-15,1800,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0333,-118.1946
2092695,2019-09-15,2230,BATTERY WITH SEXUAL CONTACT,860,34.3106,-118.4376
2093218,2019-09-15,1300,BURGLARY,310,34.0711,-118.3764
2093516,2019-09-15,1730,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0588,-118.2369
2093944,2019-09-15,1930,BURGLARY FROM VEHICLE,330,34.0737,-118.2571
2094743,2019-09-15,1500,ROBBERY,210,34.2012,-118.4211
2095248,2019-09-15,1215,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9923,-118.2696
2095880,2019-09-15,1130,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0793,-118.25399999999999
2095940,2019-09-15,1145,VIOLATION OF RESTRAINING ORDER,901,34.0436,-118.3177
2095973,2019-09-15,1005,BATTERY - SIMPLE ASSAULT,624,34.0391,-118.4578
2096571,2019-09-15,2030,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0295,-118.3351
