,Date,Time,Crm_Desc,Crm_Cd,Lat,Lon
441459,2012-12-31,5,THEFT OF IDENTITY,354,34.1917,-118.5838
441847,2012-12-31,830,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9449,-118.2541
442375,2012-12-31,1500,THEFT OF IDENTITY,354,34.1884,-118.5571
442658,2012-12-31,2100,VEHICLE - STOLEN,510,34.0129,-118.3555
442983,2012-12-31,1315,BATTERY - SIMPLE ASSAULT,624,34.23,-118.4553
444134,2012-12-31,1850,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0596,-118.2749
444136,2012-12-31,1805,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.2306,-118.5885
444323,2012-12-31,1800,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.1976,-118.4662
444483,2012-12-31,2220,THROWING OBJECT AT MOVING VEHICLE,647,34.1016,-118.3252
444579,2012-12-31,2320,SHOTS FIRED AT INHABITED DWELLING,251,34.1994,-118.4946
444820,2012-12-31,300,BURGLARY,310,34.1976,-118.4552
444936,2012-12-31,1200,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1887,-118.4465
445670,2012-12-31,2200,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.095,-118.3056
445720,2012-12-31,1225,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0146,-118.3171
446238,2012-12-31,1200,VEHICLE - STOLEN,510,34.2083,-118.6191
446544,2012-12-31,2230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0285,-118.2691
446780,2012-12-31,1300,THEFT PLAIN - ATTEMPT,441,34.3192,-118.4455
447184,2012-12-31,700,BATTERY - SIMPLE ASSAULT,624,33.9843,-118.2695
448381,2012-12-31,1630,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2286,-118.523
449282,2012-12-31,1000,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0408,-118.2428
449390,2012-12-31,1810,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.1005,-118.318
449540,2012-12-31,1845,BATTERY - SIMPLE ASSAULT,624,34.0578,-118.2916
450116,2012-12-31,1035,BATTERY - SIMPLE ASSAULT,624,33.9627,-118.309
450273,2012-12-31,2325,BATTERY - SIMPLE ASSAULT,624,34.0251,-118.287
450702,2012-12-31,1200,VIOLATION OF COURT ORDER,900,34.2555,-118.5323
450726,2012-12-31,800,TRESPASSING,888,34.046,-118.2509
451297,2012-12-31,900,BURGLARY FROM VEHICLE,330,34.055,-118.4671
451668,2012-12-31,900,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",668,34.0444,-118.2628
451680,2012-12-31,1430,BURGLARY,310,33.7388,-118.2901
452122,2012-12-31,1200,VIOLATION OF COURT ORDER,900,34.0544,-118.2723
452422,2012-12-31,1100,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1992,-118.6003
453078,2012-12-31,1145,BATTERY - SIMPLE ASSAULT,624,34.1776,-118.3855
453135,2012-12-31,1200,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0011,-118.4037
454229,2012-12-31,2105,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9818,-118.3352
454688,2012-12-31,1,THEFT OF IDENTITY,354,34.2157,-118.3725
455030,2012-12-31,2000,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),812,33.9647,-118.2673
455696,2012-12-31,2259,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,231,34.0219,-118.2571
455714,2012-12-31,1530,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.9923,-118.29799999999999
456160,2012-12-31,200,BURGLARY FROM VEHICLE,330,34.163000000000004,-118.3757
456571,2012-12-31,2000,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.1922,-118.3637
456938,2012-12-31,1600,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",668,34.1722,-118.3659
457036,2012-12-31,945,BURGLARY,310,33.8889,-118.2894
457262,2012-12-31,1400,THEFT OF IDENTITY,354,33.9732,-118.4225
457471,2012-12-31,1230,ROBBERY,210,34.0908,-118.3157
457651,2012-12-31,2300,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1776,-118.37899999999999
457978,2012-12-31,1230,THEFT PLAIN - PETTY ($950 & UNDER),440,34.174,-118.4662
458274,2012-12-31,2200,VEHICLE - STOLEN,510,34.0364,-118.3317
459608,2012-12-31,2100,BATTERY - SIMPLE ASSAULT,624,33.9938,-118.2411
459863,2012-12-31,1200,THEFT OF IDENTITY,354,34.0806,-118.2843
460041,2012-12-31,2025,VIOLATION OF RESTRAINING ORDER,901,34.0155,-118.3002
460070,2012-12-31,2330,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0434,-118.3358
460624,2012-12-31,1700,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0025,-118.2652
461119,2012-12-31,2000,BURGLARY FROM VEHICLE,330,34.029,-118.4032
461540,2012-12-31,2110,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0949,-118.3092
461829,2012-12-31,2130,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.1877,-118.4421
461935,2012-12-31,1720,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1017,-118.3245
462277,2012-12-31,2035,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2048,-118.4488
462344,2012-12-31,1245,OTHER MISCELLANEOUS CRIME,946,33.9408,-118.2826
462416,2012-12-31,1400,ROBBERY,210,34.0545,-118.3063
462469,2012-12-31,2130,BURGLARY FROM VEHICLE,330,33.7952,-118.2673
462715,2012-12-31,1020,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.194,-118.4205
464218,2012-12-31,1730,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.9824,-118.2958
464801,2012-12-31,1900,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1564,-118.4659
464954,2012-12-31,1200,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0712,-118.3055
465072,2012-12-31,1500,BURGLARY FROM VEHICLE,330,33.7358,-118.3158
465217,2012-12-31,1900,BURGLARY FROM VEHICLE,330,34.0665,-118.4534
465512,2012-12-31,2359,VEHICLE - STOLEN,510,34.0371,-118.3687
465796,2012-12-31,2345,BATTERY WITH SEXUAL CONTACT,860,34.0595,-117.7196
466247,2012-12-31,2330,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.2049,-118.44
466275,2012-12-31,1515,STALKING,763,34.0199,-118.2601
466359,2012-12-31,1600,VEHICLE - STOLEN,510,34.1957,-118.45200000000001
466409,2012-12-31,230,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",810,34.0563,-118.2374
466463,2012-12-31,1315,BATTERY - SIMPLE ASSAULT,624,34.23,-118.4553
466870,2012-12-31,1500,THEFT OF IDENTITY,354,34.2083,-118.5776
467400,2012-12-31,1430,BURGLARY FROM VEHICLE,330,34.2085,-118.4771
467484,2012-12-31,2030,"THEFT, COIN MACHINE - PETTY ($950 & UNDER)",474,34.174,-118.3822
467495,2012-12-31,1300,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.2176,-118.60600000000001
467796,2012-12-31,2000,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0422,-118.4222
467874,2012-12-31,645,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2661,-118.51100000000001
468139,2012-12-31,1800,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",810,34.1941,-118.4225
468218,2012-12-31,1520,BATTERY - SIMPLE ASSAULT,624,34.1921,-118.4662
469263,2012-12-31,2345,"BURGLARY, ATTEMPTED",320,34.0465,-118.4484
469315,2012-12-31,2220,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0374,-118.3576
469642,2012-12-31,30,BURGLARY FROM VEHICLE,330,34.0826,-118.3135
470306,2012-12-31,1500,BURGLARY,310,34.2178,-118.3956
470473,2012-12-31,1330,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2407,-118.3607
470737,2012-12-31,2200,OTHER MISCELLANEOUS CRIME,946,34.2139,-118.5361
470754,2012-12-31,2200,VEHICLE - STOLEN,510,34.0477,-118.2047
471601,2012-12-31,145,BATTERY - SIMPLE ASSAULT,624,34.0618,-118.2916
472214,2012-12-31,1700,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.9845,-118.3417
472412,2012-12-31,215,"BURGLARY, ATTEMPTED",320,34.0294,-118.2903
473460,2012-12-31,2000,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9861,-118.4709
474443,2012-12-31,1200,THEFT OF IDENTITY,354,34.076,-118.2692
474733,2012-12-31,1710,BATTERY - SIMPLE ASSAULT,624,34.0435,-118.2427
474961,2012-12-31,910,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1161,-118.28399999999999
475482,2012-12-31,900,VEHICLE - STOLEN,510,34.0255,-118.35600000000001
475703,2012-12-31,1950,BURGLARY FROM VEHICLE,330,34.0685,-118.20100000000001
476130,2012-12-31,1650,VIOLATION OF TEMPORARY RESTRAINING ORDER,902,33.9393,-118.2608
478374,2012-12-31,2215,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,231,33.9996,-118.2954
478392,2012-12-31,2000,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0669,-118.344
479067,2012-12-31,1900,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0553,-118.2079
479098,2012-12-31,1,THEFT OF IDENTITY,354,34.0889,-118.3321
479626,2012-12-31,1200,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2084,-118.5011
479708,2012-12-31,2045,BATTERY - SIMPLE ASSAULT,624,34.194,-118.3965
480596,2012-12-31,2200,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.1746,-118.3932
480616,2012-12-31,1400,THEFT OF IDENTITY,354,33.9019,-118.2873
480940,2012-12-31,700,"BURGLARY, ATTEMPTED",320,33.8303,-118.3038
481356,2012-12-31,1900,BATTERY - SIMPLE ASSAULT,624,34.3083,-118.4293
482426,2012-12-31,1200,THEFT OF IDENTITY,354,33.9746,-118.2918
482593,2012-12-31,2220,BURGLARY,310,34.0173,-118.3547
482798,2012-12-31,200,BURGLARY FROM VEHICLE,330,34.0526,-118.2979
482998,2012-12-31,1830,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1939,-118.44
483459,2012-12-31,630,ROBBERY,210,34.0128,-118.3111
484033,2012-12-31,430,BURGLARY,310,34.04,-118.3879
485330,2012-12-31,1800,THEFT OF IDENTITY,354,34.1036,-118.3123
485552,2012-12-31,45,BURGLARY,310,34.2353,-118.4404
485553,2012-12-31,1850,OTHER MISCELLANEOUS CRIME,946,34.2779,-118.406
485617,2012-12-31,2200,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1109,-118.2795
485696,2012-12-31,1,THEFT OF IDENTITY,354,34.1907,-118.4465
485974,2012-12-31,2200,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9782,-118.3294
486071,2012-12-31,1200,THEFT OF IDENTITY,354,34.2826,-118.42299999999999
486341,2012-12-31,830,BURGLARY,310,34.194,-118.4247
486705,2012-12-31,1145,BURGLARY,310,34.0465,-118.3616
486994,2012-12-31,1200,THEFT OF IDENTITY,354,34.23,-118.4536
487019,2012-12-31,2200,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9685,-118.2608
487254,2012-12-31,730,BURGLARY,310,33.8889,-118.2894
487359,2012-12-31,100,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.05,-118.3717
487471,2012-12-31,800,THEFT PLAIN - PETTY ($950 & UNDER),440,34.054,-118.3691
487615,2012-12-31,1900,BATTERY - SIMPLE ASSAULT,624,33.9499,-118.309
488469,2012-12-31,1900,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0973,-118.1562
488507,2012-12-31,1200,THEFT OF IDENTITY,354,34.0765,-118.2118
488536,2012-12-31,2359,"RAPE, FORCIBLE",121,34.1926,-118.5819
489294,2012-12-31,5,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.2287,-118.5273
489380,2012-12-31,600,DOCUMENT FORGERY / STOLEN FELONY,649,34.2697,-118.4563
489411,2012-12-31,1220,ROBBERY,210,34.0794,-118.2856
489714,2012-12-31,930,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.1914,-118.5491
489798,2012-12-31,2000,BURGLARY,310,34.0427,-118.3177
489912,2012-12-31,600,BATTERY - SIMPLE ASSAULT,624,34.0141,-118.277
491268,2012-12-31,1200,BURGLARY,310,34.0657,-118.2603
491403,2012-12-31,330,THEFT PLAIN - PETTY ($950 & UNDER),440,34.048,-118.2577
491595,2012-12-31,1800,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9633,-118.2739
491681,2012-12-31,1430,BATTERY - SIMPLE ASSAULT,624,34.163000000000004,-118.6145
492391,2012-12-31,2200,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2618,-118.4315
492676,2012-12-31,2100,VEHICLE - STOLEN,510,34.0091,-118.2959
492728,2012-12-31,2240,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.203,-118.428
493081,2012-12-31,1600,VEHICLE - STOLEN,510,34.2666,-118.4741
493506,2012-12-31,1130,BURGLARY,310,34.0693,-118.1902
493802,2012-12-31,1345,THEFT OF IDENTITY,354,34.2994,-118.4391
494167,2012-12-31,1145,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.0888,-118.2212
495750,2012-12-31,900,THEFT OF IDENTITY,354,34.0417,-118.2512
495853,2012-12-31,800,THEFT OF IDENTITY,354,34.1827,-118.4575
496316,2012-12-31,1450,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.287,-118.5919
496664,2012-12-31,640,"THEFT, COIN MACHINE - PETTY ($950 & UNDER)",474,34.1139,-118.277
496751,2012-12-31,1745,BURGLARY,310,34.0562,-118.3681
497208,2012-12-31,2000,BURGLARY,310,34.0652,-118.2592
497565,2012-12-31,1950,BATTERY - SIMPLE ASSAULT,624,34.0181,-118.4133
497672,2012-12-31,1345,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.0473,-118.2601
497850,2012-12-31,2259,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,231,34.0219,-118.2571
497885,2012-12-31,1210,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1867,-118.3768
497892,2012-12-31,1900,OTHER MISCELLANEOUS CRIME,946,34.069,-118.2868
498127,2012-12-31,1910,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0445,-118.3768
498181,2012-12-31,2245,BATTERY - SIMPLE ASSAULT,624,34.0609,-118.26
498216,2012-12-31,900,THEFT OF IDENTITY,354,34.1649,-118.4596
498261,2012-12-31,1800,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1774,-118.5387
498588,2012-12-31,1530,VEHICLE - STOLEN,510,34.0355,-118.3024
498692,2012-12-31,600,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0401,-118.2533
498775,2012-12-31,2300,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,33.9565,-118.2717
499205,2012-12-31,1200,THEFT OF IDENTITY,354,34.1027,-118.2896
499294,2012-12-31,1500,BURGLARY FROM VEHICLE,330,34.0338,-118.2054
500026,2012-12-31,1930,BURGLARY,310,34.2685,-118.6004
500107,2012-12-31,1300,BURGLARY FROM VEHICLE,330,34.1146,-118.3607
500940,2012-12-31,1620,BURGLARY,310,34.0846,-118.2868
501101,2012-12-31,100,BURGLARY,310,34.0303,-118.2808
502009,2012-12-31,2300,VIOLATION OF COURT ORDER,900,34.2319,-118.47200000000001
502465,2012-12-31,2200,VEHICLE - STOLEN,510,34.2512,-118.2906
502817,2012-12-31,1900,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.2726,-118.4447
503464,2012-12-31,930,VIOLATION OF RESTRAINING ORDER,901,34.3156,-118.4408
503725,2012-12-31,2230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.23,-118.4553
504288,2012-12-31,1200,THEFT OF IDENTITY,354,33.9538,-118.4122
504500,2012-12-31,210,BURGLARY,310,33.7096,-118.2879
504619,2012-12-31,1530,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),343,34.0761,-118.3766
504683,2012-12-31,1600,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.2735,-118.4478
504979,2012-12-31,2000,ATTEMPTED ROBBERY,220,34.2725,-118.3988
505322,2012-12-31,240,BRANDISH WEAPON,761,34.0398,-118.2413
505369,2012-12-31,445,BRANDISH WEAPON,761,34.2039,-118.4673
506022,2012-12-31,1020,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.0405,-118.3395
506391,2012-12-31,2000,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0998,-118.3237
506542,2012-12-31,415,ROBBERY,210,34.1016,-118.3267
506564,2012-12-31,1635,"BURGLARY, ATTEMPTED",320,34.1181,-118.1894
506665,2012-12-31,1900,THEFT OF IDENTITY,354,34.0877,-118.2869
506832,2012-12-31,2300,BURGLARY,310,34.2047,-118.5163
506920,2012-12-31,2000,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9861,-118.4709
507511,2012-12-31,1900,BURGLARY,310,33.9382,-118.2869
507779,2012-12-31,1200,THEFT OF IDENTITY,354,33.9836,-118.3352
508426,2012-12-31,1000,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0377,-118.3631
508680,2012-12-31,1740,DRIVING WITHOUT OWNER CONSENT (DWOC),433,33.9756,-118.2761
508792,2012-12-31,1450,"CREDIT CARDS, FRAUD USE ($950.01 & OVER)",653,34.2575,-118.5023
508883,2012-12-31,1745,"THEFT, PERSON",350,33.9892,-118.3089
508906,2012-12-31,1910,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.9933,-118.2871
509758,2012-12-31,415,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.8429,-118.3066
510383,2012-12-31,1500,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.1746,-118.3943
510635,2012-12-31,2200,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0908,-118.3019
510945,2012-12-31,1220,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2012,-118.3845
511290,2012-12-31,1050,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0749,-118.2868
511562,2012-12-31,2230,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0224,-118.2091
512272,2012-12-31,800,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1082,-118.1956
512498,2012-12-31,1900,BATTERY - SIMPLE ASSAULT,624,34.1192,-118.3004
