,Date,Time,Crm_Desc,Crm_Cd,Lat,Lon
1313436,2016-12-19,945,VEHICLE - STOLEN,510,34.0653,-118.3183
1313534,2016-12-19,935,THEFT OF IDENTITY,354,34.1571,-118.6349
1313760,2016-12-19,1430,BATTERY - SIMPLE ASSAULT,624,34.0577,-118.3608
1313851,2016-12-19,905,VIOLATION OF RESTRAINING ORDER,901,34.0698,-118.2528
1313955,2016-12-19,1030,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",668,33.9455,-118.3768
1315201,2016-12-19,2020,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.2037,-118.421
1317020,2016-12-19,130,BATTERY - SIMPLE ASSAULT,624,34.2085,-118.3703
1317100,2016-12-19,530,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.0598,-118.2891
1317242,2016-12-19,100,BURGLARY FROM VEHICLE,330,34.2308,-118.5733
1317689,2016-12-19,1715,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0782,-118.2236
1317970,2016-12-19,1400,DOCUMENT FORGERY / STOLEN FELONY,649,34.2047,-118.5994
1317988,2016-12-19,2100,BURGLARY,310,34.1903,-118.4574
1318110,2016-12-19,130,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.2467,-118.4479
1318867,2016-12-19,2000,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0886,-118.208
1318931,2016-12-19,5,DOCUMENT FORGERY / STOLEN FELONY,649,34.1733,-118.5709
1319101,2016-12-19,1200,BATTERY - SIMPLE ASSAULT,624,34.1017,-118.3114
1319127,2016-12-19,1200,THEFT PLAIN - PETTY ($950 & UNDER),440,34.103,-118.2462
1319293,2016-12-19,1400,ROBBERY,210,33.9923,-118.287
1319564,2016-12-19,1840,BURGLARY,310,34.0535,-118.325
1319703,2016-12-19,1000,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,33.9619,-118.3003
1319778,2016-12-19,1630,BURGLARY FROM VEHICLE,330,33.7562,-118.3065
1320419,2016-12-19,1630,BATTERY - SIMPLE ASSAULT,624,34.2579,-118.3114
1320489,2016-12-19,200,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0517,-118.2474
1320542,2016-12-19,1700,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,34.0452,-118.3351
1320628,2016-12-19,500,ROBBERY,210,34.2084,-118.5317
1320669,2016-12-19,630,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1451,-118.3875
1321219,2016-12-19,1030,ROBBERY,210,33.9487,-118.2392
1321700,2016-12-19,1800,ROBBERY,210,34.2225,-118.3878
1322204,2016-12-19,2245,ROBBERY,210,34.1811,-118.5928
1322396,2016-12-19,1130,TRESPASSING,888,34.0949,-118.3104
1322714,2016-12-19,245,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.1038,-118.2013
1323018,2016-12-19,2130,VEHICLE - STOLEN,510,33.861999999999995,-118.2967
1323157,2016-12-19,1550,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1613,-118.4917
1324351,2016-12-19,150,ROBBERY,210,34.0907,-118.3386
1324518,2016-12-19,1950,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1903,-118.4399
1325337,2016-12-19,1330,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0502,-118.25399999999999
1325929,2016-12-19,1630,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,34.0463,-118.2904
1326260,2016-12-19,1920,ROBBERY,210,33.9921,-118.3108
1326842,2016-12-19,1430,BURGLARY FROM VEHICLE,330,34.1493,-118.3759
1326866,2016-12-19,2130,VEHICLE - STOLEN,510,34.04,-118.3101
1326983,2016-12-19,300,VEHICLE - STOLEN,510,34.3048,-118.4333
1327240,2016-12-19,1700,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.0337,-118.2953
1327410,2016-12-19,1800,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9283,-118.2586
1327512,2016-12-19,1200,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.0483,-118.2631
1327693,2016-12-19,1340,THEFT OF IDENTITY,354,33.9637,-118.2739
1328603,2016-12-19,900,BURGLARY FROM VEHICLE,330,34.0316,-118.2657
1328967,2016-12-19,830,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.2282,-118.5623
1328975,2016-12-19,1645,BURGLARY,310,33.9713,-118.2673
1329045,2016-12-19,1400,VEHICLE - STOLEN,510,33.9899,-118.2958
1329048,2016-12-19,1720,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1939,-118.4924
1329776,2016-12-19,2130,BURGLARY FROM VEHICLE,330,34.0926,-118.3374
1329839,2016-12-19,1300,THEFT OF IDENTITY,354,34.0712,-118.4757
1329903,2016-12-19,935,DOCUMENT FORGERY / STOLEN FELONY,649,34.1571,-118.6349
1329997,2016-12-19,2000,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.1732,-118.536
1330617,2016-12-19,15,OTHER ASSAULT,625,33.9806,-118.3323
1331899,2016-12-19,1030,BURGLARY,310,34.174,-118.4367
1332533,2016-12-19,1555,"BUNCO, PETTY THEFT",664,34.0782,-118.3695
1332785,2016-12-19,30,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9729,-118.4039
1333130,2016-12-19,230,ROBBERY,210,34.0907,-118.3386
1333234,2016-12-19,1250,BURGLARY,310,34.1695,-118.4334
1334200,2016-12-19,1100,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1635,-118.4378
1334760,2016-12-19,2200,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",668,33.9455,-118.3768
1334854,2016-12-19,1200,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.2682,-118.4229
1335736,2016-12-19,1555,TRESPASSING,888,34.1335,-118.4971
1336699,2016-12-19,800,DOCUMENT FORGERY / STOLEN FELONY,649,34.0172,-118.42299999999999
1337257,2016-12-19,1210,BATTERY POLICE (SIMPLE),623,34.0616,-118.2795
1337405,2016-12-19,515,ROBBERY,210,34.0489,-118.3158
1338349,2016-12-19,1300,BRANDISH WEAPON,761,34.0251,-118.287
1339218,2016-12-19,1745,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0037,-118.3294
1339257,2016-12-19,240,ARSON,648,34.0763,-118.2857
1340187,2016-12-19,1425,THEFT OF IDENTITY,354,34.0962,-118.3496
1341367,2016-12-19,700,THEFT OF IDENTITY,354,34.1275,-118.1843
1342493,2016-12-19,1800,BURGLARY,310,34.260999999999996,-118.4807
1342813,2016-12-19,2000,VEHICLE - STOLEN,510,33.9378,-118.2542
1343152,2016-12-19,1758,"CREDIT CARDS, FRAUD USE ($950.01 & OVER)",653,34.1436,-118.3953
1343499,2016-12-19,1830,"BURGLARY, ATTEMPTED",320,34.260999999999996,-118.4807
1343550,2016-12-19,1200,"BUNCO, GRAND THEFT",662,33.9511,-118.3068
1344087,2016-12-19,1848,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,33.8481,-118.3041
1344186,2016-12-19,100,BURGLARY FROM VEHICLE,330,33.9911,-118.3126
1344262,2016-12-19,1642,ROBBERY,210,34.1016,-118.3417
1344814,2016-12-19,130,THEFT OF IDENTITY,354,33.7352,-118.2923
1345378,2016-12-19,2130,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0782,-118.3695
1345427,2016-12-19,240,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9792,-118.2871
1345533,2016-12-19,930,BURGLARY,310,33.9519,-118.2396
1345634,2016-12-19,1715,BATTERY - SIMPLE ASSAULT,624,34.2391,-118.4502
1346421,2016-12-19,1800,ROBBERY,210,34.2624,-118.4272
1346832,2016-12-19,705,VEHICLE - STOLEN,510,34.2103,-118.4488
1347186,2016-12-19,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.0453,-118.2499
1347278,2016-12-19,1900,"BUNCO, PETTY THEFT",664,34.0577,-118.3053
1348120,2016-12-19,2130,VEHICLE - STOLEN,510,34.0187,-118.2118
1348136,2016-12-19,1200,THEFT OF IDENTITY,354,34.0636,-118.3047
1348531,2016-12-19,1120,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0039,-118.2717
1349365,2016-12-19,1410,TRESPASSING,888,33.9619,-118.2739
1349963,2016-12-19,1530,BATTERY - SIMPLE ASSAULT,624,34.2152,-118.45100000000001
1350738,2016-12-19,2100,BURGLARY,310,34.17,-118.3763
1351058,2016-12-19,2230,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.1362,-118.34200000000001
1351225,2016-12-19,1500,VEHICLE - STOLEN,510,33.9829,-118.3338
1351941,2016-12-19,1930,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0546,-118.3826
1352202,2016-12-19,1830,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.0769,-118.2758
1352902,2016-12-19,955,VEHICLE - STOLEN,510,33.8212,-118.3089
1353866,2016-12-19,1250,VEHICLE - STOLEN,510,34.0654,-118.3116
1354133,2016-12-19,1210,TRESPASSING,888,34.0474,-118.2496
1354371,2016-12-19,1935,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.1738,-118.6146
1355053,2016-12-19,120,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.7447,-118.2945
1355257,2016-12-19,135,ROBBERY,210,33.9892,-118.2783
1355281,2016-12-19,2000,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.2139,-118.5361
1355300,2016-12-19,1500,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.2282,-118.4553
1355525,2016-12-19,1200,VEHICLE - STOLEN,510,33.9853,-118.35
1355658,2016-12-19,1530,BURGLARY,310,33.9736,-118.3857
1356134,2016-12-19,1200,THEFT OF IDENTITY,354,34.0653,-118.3183
1357066,2016-12-19,345,"THEFT, PERSON",350,34.0491,-118.2558
1357587,2016-12-19,1800,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $400 & UNDER",951,34.0863,-118.3005
1357664,2016-12-19,1500,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.244,-118.5583
1357853,2016-12-19,2130,BATTERY - SIMPLE ASSAULT,624,34.1993,-118.5535
1358030,2016-12-19,1010,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1017,-118.3093
1358540,2016-12-19,1550,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,34.0027,-118.2896
1358613,2016-12-19,810,"BURGLARY, ATTEMPTED",320,33.9975,-118.2454
1359874,2016-12-19,745,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,33.9747,-118.2695
1360631,2016-12-19,2100,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.1322,-118.3685
1361168,2016-12-19,1030,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0618,-118.2867
1361259,2016-12-19,300,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,34.0597,-118.2795
1361390,2016-12-19,1600,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0898,-118.2075
1361394,2016-12-19,1445,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2371,-118.3524
1361622,2016-12-19,1745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.9875,-118.4672
1361939,2016-12-19,1500,DOCUMENT FORGERY / STOLEN FELONY,649,34.2684,-118.5317
1362299,2016-12-19,600,BURGLARY,310,33.8613,-118.2962
1363122,2016-12-19,1040,BATTERY - SIMPLE ASSAULT,624,33.9717,-118.2856
1363149,2016-12-19,2000,BURGLARY FROM VEHICLE,330,34.0736,-118.3816
1363228,2016-12-19,1,DOCUMENT FORGERY / STOLEN FELONY,649,34.1681,-118.3773
1363320,2016-12-19,1530,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1486,-118.3965
1363431,2016-12-19,2000,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0783,-118.3419
1363675,2016-12-19,1800,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.0553,-118.3874
1363830,2016-12-19,1120,BATTERY - SIMPLE ASSAULT,624,34.0266,-118.2099
1363855,2016-12-19,2000,BURGLARY FROM VEHICLE,330,34.0783,-118.3113
1364545,2016-12-19,2300,ROBBERY,210,34.0596,-118.2749
1364700,2016-12-19,935,ARSON,648,33.9629,-118.2739
1364714,2016-12-19,2210,TRESPASSING,888,34.2122,-118.4128
1364990,2016-12-19,1930,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1052,-118.3375
1365281,2016-12-19,1400,VEHICLE - STOLEN,510,33.9999,-118.2608
1365340,2016-12-19,1000,BURGLARY,310,34.0173,-118.331
1365349,2016-12-19,2300,KIDNAPPING,910,34.1504,-118.4312
1365526,2016-12-19,1830,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.2954,-118.4886
1365768,2016-12-19,2200,VEHICLE - STOLEN,510,34.0747,-118.3157
1366481,2016-12-19,800,THEFT OF IDENTITY,354,34.2699,-118.4315
1366640,2016-12-19,1500,BURGLARY,310,33.742,-118.3119
1366718,2016-12-19,1550,"THEFT, PERSON",350,33.9465,-118.2695
1367964,2016-12-19,600,BRANDISH WEAPON,761,34.0507,-118.3281
1368195,2016-12-19,2000,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0453,-118.2443
1368291,2016-12-19,2055,VEHICLE - STOLEN,510,34.0349,-118.2436
1368553,2016-12-19,1700,BATTERY - SIMPLE ASSAULT,624,34.0256,-118.3061
1368858,2016-12-19,700,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0812,-118.25200000000001
1368935,2016-12-19,1300,DISTURBING THE PEACE,886,34.0502,-118.25399999999999
1369274,2016-12-19,1300,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0306,-118.2341
1369349,2016-12-19,1500,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.3155,-118.4343
1369356,2016-12-19,1815,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,33.7798,-118.2656
1369743,2016-12-19,800,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0371,-118.2551
1370091,2016-12-19,2010,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0406,-118.4275
1370337,2016-12-19,1500,THEFT PLAIN - PETTY ($950 & UNDER),440,34.241,-118.5623
1370653,2016-12-19,1924,ROBBERY,210,34.0467,-118.2485
1371075,2016-12-19,2215,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.201,-118.5906
1371146,2016-12-19,1900,BURGLARY FROM VEHICLE,330,34.2012,-118.4531
1372264,2016-12-19,1835,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2372,-118.4311
1372322,2016-12-19,240,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0491,-118.2823
1373165,2016-12-19,1350,BATTERY - SIMPLE ASSAULT,624,34.1903,-118.4574
1373189,2016-12-19,831,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.2172,-118.6353
1373599,2016-12-19,2100,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1793,-118.6546
1373651,2016-12-19,1915,BATTERY - SIMPLE ASSAULT,624,33.9519,-118.2781
1374057,2016-12-19,700,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.2166,-118.4618
1374324,2016-12-19,1300,VEHICLE - STOLEN,510,34.1976,-118.4356
1374384,2016-12-19,1900,BURGLARY,310,34.05,-118.4674
1375002,2016-12-19,2345,BATTERY - SIMPLE ASSAULT,624,34.1475,-118.4225
1375240,2016-12-19,1800,VEHICLE - STOLEN,510,34.1721,-118.4618
1375255,2016-12-19,1400,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0929,-118.2098
1375664,2016-12-19,1200,BATTERY - SIMPLE ASSAULT,624,34.1017,-118.3114
1375716,2016-12-19,1930,BURGLARY,310,34.2927,-118.5152
1375907,2016-12-19,900,THEFT OF IDENTITY,354,33.9543,-118.3003
1375942,2016-12-19,1600,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.201,-118.5623
1376374,2016-12-19,1650,ROBBERY,210,33.9824,-118.2827
1377380,2016-12-19,1215,ROBBERY,210,34.0632,-118.2408
1378136,2016-12-19,1930,BATTERY - SIMPLE ASSAULT,624,34.0216,-118.3556
1378423,2016-12-19,100,THEFT OF IDENTITY,354,33.99,-118.4347
1378894,2016-12-19,1730,BURGLARY FROM VEHICLE,330,34.203,-118.5456
1379254,2016-12-19,1,BURGLARY,310,34.0365,-118.4441
1379526,2016-12-19,1900,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1054,-118.1923
1379668,2016-12-19,2300,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2012,-118.4706
1379730,2016-12-19,1300,"BUNCO, PETTY THEFT",664,34.098,-118.3267
1379835,2016-12-19,2200,ROBBERY,210,34.1328,-118.1981
1380193,2016-12-19,930,BATTERY - SIMPLE ASSAULT,624,34.1032,-118.3333
1380246,2016-12-19,1900,ROBBERY,210,34.0037,-118.2915
1382057,2016-12-19,2000,VEHICLE - STOLEN,510,34.1121,-118.2548
1382142,2016-12-19,1900,ATTEMPTED ROBBERY,220,34.0407,-118.2468
1382299,2016-12-19,1700,VIOLATION OF RESTRAINING ORDER,901,34.2034,-118.5852
1382713,2016-12-19,830,BURGLARY,310,34.1686,-118.5186
1384320,2016-12-19,1700,VEHICLE - STOLEN,510,33.9553,-118.3857
1384590,2016-12-19,445,BATTERY - SIMPLE ASSAULT,624,33.9563,-118.2915
1384782,2016-12-19,800,"BURGLARY FROM VEHICLE, ATTEMPTED",410,34.258,-118.5561
1385026,2016-12-19,1115,"THEFT, PERSON",350,34.1036,-118.3049
1385142,2016-12-19,2100,BURGLARY,310,34.1749,-118.5308
1385583,2016-12-19,2100,"BUNCO, PETTY THEFT",664,34.0216,-118.3556
1385637,2016-12-19,100,VEHICLE - STOLEN,510,34.1903,-118.5335
1387020,2016-12-19,950,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0472,-118.3
1387300,2016-12-19,2230,VEHICLE - STOLEN,510,34.0736,-118.1724
1388473,2016-12-19,2145,BURGLARY FROM VEHICLE,330,34.0524,-118.2342
1388906,2016-12-19,1200,BATTERY - SIMPLE ASSAULT,624,33.7796,-118.2699
1389132,2016-12-19,1920,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1422,-118.223
1390225,2016-12-19,1630,BATTERY - SIMPLE ASSAULT,624,34.0436,-118.2354
1390377,2016-12-19,1300,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.0337,-118.2487
1390388,2016-12-19,1900,THEFT OF IDENTITY,354,34.2231,-118.4699
1390584,2016-12-19,800,THEFT OF IDENTITY,354,34.1917,-118.428
1390792,2016-12-19,1500,BURGLARY,310,34.0921,-118.1982
1390801,2016-12-19,2047,ROBBERY,210,34.1936,-118.4166
1391205,2016-12-19,900,THEFT OF IDENTITY,354,34.0702,-118.2116
1391510,2016-12-19,1200,OTHER MISCELLANEOUS CRIME,946,34.0527,-118.3074
1391712,2016-12-19,900,VEHICLE - STOLEN,510,33.9529,-118.447
1393667,2016-12-19,2230,THEFT PLAIN - ATTEMPT,441,34.0921,-118.2084
1393818,2016-12-19,200,BURGLARY,310,34.0381,-118.215
1394873,2016-12-19,2000,BURGLARY,310,34.0335,-118.3581
1395018,2016-12-19,1440,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0469,-118.2156
1395259,2016-12-19,1200,THEFT OF IDENTITY,354,34.2122,-118.4311
1395757,2016-12-19,2100,BATTERY - SIMPLE ASSAULT,624,33.9842,-118.2783
1395810,2016-12-19,1750,BATTERY - SIMPLE ASSAULT,624,34.1857,-118.4509
1396171,2016-12-19,220,BURGLARY,310,34.2446,-118.5361
1396805,2016-12-19,2015,BRANDISH WEAPON,761,34.0667,-118.2797
1396940,2016-12-19,1530,VEHICLE - STOLEN,510,34.035,-118.2834
1396941,2016-12-19,1030,"BUNCO, GRAND THEFT",662,33.9873,-118.4403
1397050,2016-12-19,900,BURGLARY FROM VEHICLE,330,33.7297,-118.2924
1397196,2016-12-19,245,THEFT OF IDENTITY,354,34.2121,-118.3845
1398522,2016-12-19,2030,BATTERY WITH SEXUAL CONTACT,860,34.0421,-118.2469
1398785,2016-12-19,130,BATTERY - SIMPLE ASSAULT,624,34.2085,-118.3703
1399009,2016-12-19,2005,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0039,-118.2565
1399293,2016-12-19,2200,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0486,-118.3385
1399801,2016-12-19,1900,BURGLARY,310,34.2066,-118.4144
1400135,2016-12-19,2020,BURGLARY FROM VEHICLE,330,34.0389,-118.3402
1401881,2016-12-19,1350,BATTERY - SIMPLE ASSAULT,624,34.0596,-118.2749
1401959,2016-12-19,1700,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2361,-118.3945
1402048,2016-12-19,115,ROBBERY,210,34.0636,-118.2992
1402094,2016-12-19,1800,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.1976,-118.4356
1402678,2016-12-19,2330,VEHICLE - STOLEN,510,33.9251,-118.2892
1403047,2016-12-19,800,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0341,-118.4525
1405629,2016-12-19,450,BURGLARY,310,34.0616,-118.4337
1405656,2016-12-19,2200,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.9388,-118.2499
1405871,2016-12-19,1415,ROBBERY,210,34.2251,-118.5372
1406054,2016-12-19,1500,THREATENING PHONE CALLS/LETTERS,928,34.2176,-118.6017
1406150,2016-12-19,1600,BURGLARY,310,34.196,-118.4052
1406176,2016-12-19,1600,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",810,34.0525,-118.2205
1406177,2016-12-19,2240,ROBBERY,210,34.0728,-118.2965
1406269,2016-12-19,1700,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1016,-118.3387
1407342,2016-12-19,245,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0056,-118.2816
1407801,2016-12-19,2200,BURGLARY,310,33.9834,-118.4702
1407838,2016-12-19,115,ROBBERY,210,33.9524,-118.2446
1407853,2016-12-19,1800,BURGLARY FROM VEHICLE,330,33.9881,-118.2772
1408038,2016-12-19,1,BURGLARY FROM VEHICLE,330,33.7824,-118.2719
1408256,2016-12-19,1430,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1905,-118.6059
1408277,2016-12-19,2150,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9583,-118.2605
1408408,2016-12-19,1130,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0598,-118.2954
1408562,2016-12-19,120,VEHICLE - STOLEN,510,34.2218,-118.3901
1409505,2016-12-19,1030,BURGLARY,310,34.0109,-118.3023
1409586,2016-12-19,2135,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.3076,-118.4692
1409740,2016-12-19,210,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0908,-118.3092
1410174,2016-12-19,1315,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,33.9967,-118.4473
1410594,2016-12-19,1834,ATTEMPTED ROBBERY,220,34.2201,-118.5754
1410843,2016-12-19,2120,BURGLARY FROM VEHICLE,330,34.3111,-118.4327
1410926,2016-12-19,1730,BATTERY - SIMPLE ASSAULT,624,33.9547,-118.2717
1411117,2016-12-19,1842,"BUNCO, GRAND THEFT",662,34.0559,-118.2756
1411238,2016-12-19,1200,VEHICLE - STOLEN,510,34.0418,-118.309
1411293,2016-12-19,1730,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.2103,-118.4542
1411504,2016-12-19,300,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2049,-118.3866
1411805,2016-12-19,2010,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.015,-118.348
1411826,2016-12-19,1400,SEXUAL PENETRATION W/FOREIGN OBJECT,815,34.0414,-118.2112
1411948,2016-12-19,1900,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,33.9806,-118.309
1412140,2016-12-19,1530,"BUNCO, GRAND THEFT",662,34.0598,-118.2734
1412244,2016-12-19,1740,BATTERY - SIMPLE ASSAULT,624,34.0614,-118.4747
1413075,2016-12-19,1855,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1428,-118.226
1414238,2016-12-19,1950,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9974,-118.2982
1415059,2016-12-19,1600,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1635,-118.5977
1415219,2016-12-19,1945,ROBBERY,210,34.1867,-118.4487
1415362,2016-12-19,2030,BURGLARY FROM VEHICLE,330,33.9893,-118.2564
1415437,2016-12-19,800,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1522,-118.5995
1415770,2016-12-19,705,BATTERY - SIMPLE ASSAULT,624,34.0515,-118.2424
1415865,2016-12-19,1530,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9807,-118.2761
1415913,2016-12-19,1200,"BUNCO, ATTEMPT",666,34.0483,-118.37200000000001
1416152,2016-12-19,1625,"THEFT, PERSON",350,33.9798,-118.2783
1417285,2016-12-19,840,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.07,-118.1998
1417339,2016-12-19,2355,VEHICLE - STOLEN,510,34.0932,-118.2939
1417415,2016-12-19,2300,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2148,-118.5404
1418159,2016-12-19,1006,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0784,-118.2969
1418426,2016-12-19,800,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",668,34.0436,-118.3611
1419010,2016-12-19,1813,ROBBERY,210,34.166,-118.5095
1419851,2016-12-19,500,VEHICLE - STOLEN,510,34.3221,-118.4899
1420024,2016-12-19,1018,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0162,-118.3482
1420035,2016-12-19,2314,BIKE - STOLEN,480,34.0462,-118.2585
1420806,2016-12-19,1930,VIOLATION OF COURT ORDER,900,34.0109,-118.3084
1420999,2016-12-19,2005,BATTERY - SIMPLE ASSAULT,624,34.0459,-118.3454
1421493,2016-12-19,105,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.9669,-118.2783
1422594,2016-12-19,1730,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0511,-118.4643
1422676,2016-12-19,1426,ROBBERY,210,33.9593,-118.26299999999999
1422926,2016-12-19,1430,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0867,-118.2171
1422933,2016-12-19,1500,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.2322,-118.5113
1423166,2016-12-19,1600,VEHICLE - STOLEN,510,34.0268,-118.3318
1423332,2016-12-19,1715,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1547,-118.45299999999999
