,Date,Time,Crm_Desc,Crm_Cd,Lat,Lon
1492041,2017-12-22,1630,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0538,-118.4622
1492341,2017-12-22,1100,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0485,-118.2513
1492582,2017-12-22,2200,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,627,34.0109,-118.3013
1492747,2017-12-22,1915,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.266,-118.5023
1492764,2017-12-22,1000,THEFT OF IDENTITY,354,34.0295,-118.3327
1493165,2017-12-22,2130,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2328,-118.4198
1493193,2017-12-22,5,VEHICLE - STOLEN,510,34.2779,-118.3987
1494059,2017-12-22,354,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.231,-118.50399999999999
1494069,2017-12-22,2000,BURGLARY,310,34.064,-118.33
1494206,2017-12-22,1300,BRANDISH WEAPON,761,34.2132,-118.5754
1494546,2017-12-22,2000,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0727,-118.2942
1494608,2017-12-22,930,VEHICLE - STOLEN,510,33.9328,-118.2621
1494712,2017-12-22,1200,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0418,-118.3269
1495209,2017-12-22,1040,ATTEMPTED ROBBERY,220,33.9748,-118.26299999999999
1495681,2017-12-22,1530,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0962,-118.3405
1496026,2017-12-22,1415,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.1135,-118.182
1496116,2017-12-22,200,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.9976,-118.46700000000001
1496330,2017-12-22,2000,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.7735,-118.2737
1496666,2017-12-22,600,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2265,-118.4553
1497055,2017-12-22,1305,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.746,-118.2817
1497187,2017-12-22,1854,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9419,-118.2805
1497968,2017-12-22,1000,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0761,-118.3626
1498193,2017-12-22,2000,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9832,-118.4327
1498205,2017-12-22,1730,BURGLARY,310,34.0792,-118.26799999999999
1498392,2017-12-22,550,BATTERY - SIMPLE ASSAULT,624,34.0764,-118.3786
1499145,2017-12-22,2100,VIOLATION OF RESTRAINING ORDER,901,33.7433,-118.2879
1499318,2017-12-22,1105,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.1875,-118.5597
1499456,2017-12-22,1600,BURGLARY FROM VEHICLE,330,34.0265,-118.4184
1499888,2017-12-22,1130,EXTORTION,940,34.1722,-118.4356
1500165,2017-12-22,300,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.1962,-118.5721
1500187,2017-12-22,1400,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9858,-118.4727
1500297,2017-12-22,1330,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,34.2029,-118.5557
1500503,2017-12-22,1045,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0982,-118.2918
1501171,2017-12-22,2150,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.143,-118.3727
1501361,2017-12-22,1104,THEFT OF IDENTITY,354,34.0435,-118.2427
1502596,2017-12-22,855,BATTERY - SIMPLE ASSAULT,624,34.0734,-118.3765
1502836,2017-12-22,1930,BURGLARY FROM VEHICLE,330,33.9586,-118.3935
1502992,2017-12-22,1530,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.0482,-118.3516
1503754,2017-12-22,1050,BATTERY - SIMPLE ASSAULT,624,34.1631,-118.5833
1504046,2017-12-22,1200,DOCUMENT FORGERY / STOLEN FELONY,649,34.25,-118.6039
1504449,2017-12-22,1215,BATTERY - SIMPLE ASSAULT,624,34.0627,-118.2463
1505132,2017-12-22,2048,OTHER MISCELLANEOUS CRIME,946,34.0211,-118.2395
1505722,2017-12-22,220,ROBBERY,210,34.0594,-118.2832
1505727,2017-12-22,2300,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0802,-118.3614
1505955,2017-12-22,1200,THEFT OF IDENTITY,354,34.1766,-118.4589
1506113,2017-12-22,1830,BURGLARY FROM VEHICLE,330,34.0376,-118.2166
1506139,2017-12-22,300,BURGLARY FROM VEHICLE,330,34.2274,-118.3641
1506213,2017-12-22,1400,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2391,-118.5798
1506303,2017-12-22,1630,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9764,-118.3177
1506999,2017-12-22,1700,BURGLARY,310,33.9892,-118.3024
1507239,2017-12-22,1400,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,33.9942,-118.2652
1507531,2017-12-22,1700,BURGLARY FROM VEHICLE,330,34.0129,-118.2397
1507775,2017-12-22,1500,BURGLARY,310,34.0,-118.3282
1508344,2017-12-22,800,THEFT OF IDENTITY,354,34.1036,-118.3035
1508446,2017-12-22,2000,VEHICLE - STOLEN,510,34.2734,-118.4465
1508450,2017-12-22,1530,VEHICLE - STOLEN,510,33.9893,-118.2593
1510495,2017-12-22,1200,VIOLATION OF RESTRAINING ORDER,901,34.1965,-118.6103
1511283,2017-12-22,1410,BATTERY - SIMPLE ASSAULT,624,33.9745,-118.3309
1511428,2017-12-22,2216,BATTERY WITH SEXUAL CONTACT,860,34.0461,-118.2395
1511453,2017-12-22,2200,VEHICLE - STOLEN,510,34.0364,-118.2943
1511517,2017-12-22,1630,BATTERY - SIMPLE ASSAULT,624,34.0174,-118.2621
1511857,2017-12-22,1530,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.3056,-118.4176
1512387,2017-12-22,1,DOCUMENT FORGERY / STOLEN FELONY,649,34.062,-118.2596
1512475,2017-12-22,2025,ROBBERY,210,33.9679,-118.2803
1512580,2017-12-22,1429,ROBBERY,210,34.0746,-118.3765
1512670,2017-12-22,2345,BATTERY - SIMPLE ASSAULT,624,34.0039,-118.2718
1514539,2017-12-22,1500,VEHICLE - STOLEN,510,34.0961,-118.2217
1514687,2017-12-22,500,BATTERY - SIMPLE ASSAULT,624,34.0446,-118.245
1514740,2017-12-22,1155,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.2729,-118.4004
1515526,2017-12-22,100,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1698,-118.5342
1516253,2017-12-22,1830,THEFT OF IDENTITY,354,34.2202,-118.571
1516943,2017-12-22,500,"THEFT, PERSON",350,34.0547,-118.2505
1517069,2017-12-22,115,"BURGLARY, ATTEMPTED",320,34.024,-118.3692
1517177,2017-12-22,1300,BATTERY - SIMPLE ASSAULT,624,34.201,-118.6044
1517187,2017-12-22,2200,VEHICLE - STOLEN,510,33.9852,-118.2739
1518409,2017-12-22,1900,BATTERY WITH SEXUAL CONTACT,860,34.07,-118.1835
1518682,2017-12-22,333,BURGLARY,310,34.153,-118.4487
1518738,2017-12-22,1930,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.0321,-118.2082
1518831,2017-12-22,320,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1763,-118.5745
1518843,2017-12-22,1605,BATTERY - SIMPLE ASSAULT,624,34.0563,-118.2374
1518986,2017-12-22,1500,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0806,-118.2549
1519145,2017-12-22,1400,VEHICLE - STOLEN,510,34.0184,-118.3631
1519327,2017-12-22,1615,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,33.7908,-118.2708
1519604,2017-12-22,1240,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9893,-118.2685
1520214,2017-12-22,1700,VEHICLE - STOLEN,510,34.0291,-118.3947
1520517,2017-12-22,1700,VEHICLE - STOLEN,510,33.9966,-118.4116
1520654,2017-12-22,1440,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0437,-118.2455
1520665,2017-12-22,130,BURGLARY FROM VEHICLE,330,34.1199,-118.2431
1520686,2017-12-22,1910,BATTERY - SIMPLE ASSAULT,624,34.1111,-118.1958
1521449,2017-12-22,830,THEFT OF IDENTITY,354,34.1525,-118.4742
1521721,2017-12-22,2205,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $400 & UNDER",951,34.1939,-118.4639
1521982,2017-12-22,1630,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.0761,-118.3731
1522132,2017-12-22,1229,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0621,-118.2747
1522419,2017-12-22,1200,"BURGLARY, ATTEMPTED",320,34.3235,-118.4118
1522585,2017-12-22,140,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0468,-118.2415
1522813,2017-12-22,2320,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0508,-118.2891
1523283,2017-12-22,2000,VEHICLE - STOLEN,510,34.1089,-118.2749
1523727,2017-12-22,2235,OTHER ASSAULT,625,33.9818,-118.3352
1524163,2017-12-22,1000,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.1032,-118.3333
1524585,2017-12-22,2340,BATTERY - SIMPLE ASSAULT,624,34.1016,-118.3361
1525164,2017-12-22,2255,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9818,-118.3352
1525217,2017-12-22,245,BATTERY - SIMPLE ASSAULT,624,33.9482,-118.2396
1526242,2017-12-22,1250,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1775,-118.5308
1526390,2017-12-22,1505,OTHER ASSAULT,625,33.931999999999995,-118.2739
1526490,2017-12-22,100,VEHICLE - STOLEN,510,34.0574,-118.3514
1526774,2017-12-22,1600,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9561,-118.4397
1526858,2017-12-22,1430,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.727,-118.3034
1527980,2017-12-22,355,BURGLARY,310,34.194,-118.3768
1528054,2017-12-22,1850,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0282,-118.3133
1528461,2017-12-22,1500,VEHICLE - STOLEN,510,34.0297,-118.2367
1529534,2017-12-22,1110,BURGLARY,310,34.205,-118.6234
1529569,2017-12-22,2220,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0874,-118.2107
1530033,2017-12-22,1245,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1849,-118.3746
1530145,2017-12-22,2330,BURGLARY,310,33.9747,-118.2809
1530436,2017-12-22,2300,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2612,-118.5058
1531553,2017-12-22,1020,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0449,-118.2458
1531716,2017-12-22,2000,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0823,-118.2755
1532335,2017-12-22,128,BURGLARY,310,34.1866,-118.5622
1532354,2017-12-22,2030,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0056,-118.2451
1532467,2017-12-22,1610,ATTEMPTED ROBBERY,220,34.0853,-118.3498
1532504,2017-12-22,300,BATTERY - SIMPLE ASSAULT,624,34.069,-118.3116
1532517,2017-12-22,2200,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2482,-118.4675
1532930,2017-12-22,45,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0962,-118.3441
1533133,2017-12-22,1425,VIOLATION OF COURT ORDER,900,33.7369,-118.2814
1533582,2017-12-22,2330,BURGLARY FROM VEHICLE,330,34.1604,-118.4291
1533698,2017-12-22,140,BURGLARY FROM VEHICLE,330,34.1922,-118.4052
1534527,2017-12-22,2030,BURGLARY,310,34.0735,-118.2868
1534854,2017-12-22,1630,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0591,-118.2542
1535032,2017-12-22,1045,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.0255,-118.2392
1535381,2017-12-22,1800,VEHICLE - STOLEN,510,34.0017,-118.2959
1535746,2017-12-22,1800,BURGLARY FROM VEHICLE,330,34.1504,-118.3703
1535950,2017-12-22,2345,BATTERY - SIMPLE ASSAULT,624,34.0039,-118.2718
1536749,2017-12-22,1715,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.169000000000004,-118.5273
1537488,2017-12-22,930,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0276,-118.3351
1538146,2017-12-22,1730,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9603,-118.4377
1538392,2017-12-22,1800,BURGLARY,310,34.0654,-118.2929
1538564,2017-12-22,2330,BURGLARY,310,33.9747,-118.2809
