,Date,Time,Crm_Desc,Crm_Cd,Lat,Lon
202718,2010-12-31,1245,VIOLATION OF RESTRAINING ORDER,901,34.0871,-118.2576
202719,2010-12-31,1300,BURGLARY,310,34.0961,-118.2072
202720,2010-12-31,2000,BATTERY - SIMPLE ASSAULT,624,34.1229,-118.2598
202724,2010-12-31,1100,BATTERY - SIMPLE ASSAULT,624,34.1218,-118.2616
202725,2010-12-31,2030,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1018,-118.2962
202728,2010-12-31,1415,VEHICLE - STOLEN,510,34.1377,-118.2084
202731,2010-12-31,2340,BATTERY - SIMPLE ASSAULT,624,34.1018,-118.2918
202734,2010-12-31,2000,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.12,-118.1992
202736,2010-12-31,1225,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1265,-118.2628
202738,2010-12-31,1800,BURGLARY,310,34.0921,-118.2084
202754,2010-12-31,2100,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0813,-118.2679
202757,2010-12-31,2358,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1018,-118.2984
202761,2010-12-31,1200,CHILD STEALING,922,34.1086,-118.1898
202763,2010-12-31,1600,BATTERY - SIMPLE ASSAULT,624,34.1131,-118.1894
202869,2010-12-31,1730,BATTERY - SIMPLE ASSAULT,624,34.1117,-118.2469
202925,2010-12-31,1200,THEFT OF IDENTITY,354,34.0936,-118.2298
202978,2010-12-31,1200,THEFT OF IDENTITY,354,34.0876,-118.2122
203007,2010-12-31,1600,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9746,-118.3046
203009,2010-12-31,1500,VEHICLE - STOLEN,510,33.9814,-118.3111
203010,2010-12-31,1700,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),812,33.9655,-118.2856
203015,2010-12-31,1745,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.9817,-118.3294
203016,2010-12-31,1530,TRESPASSING,888,33.9875,-118.2915
203017,2010-12-31,2115,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9718,-118.3057
203018,2010-12-31,1915,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9987,-118.2937
203019,2010-12-31,1000,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9969,-118.3002
203020,2010-12-31,1000,BRANDISH WEAPON,761,33.9969,-118.3002
203021,2010-12-31,1925,ROBBERY,210,33.9665,-118.2918
203022,2010-12-31,2000,VEHICLE - STOLEN,510,33.9647,-118.2575
203023,2010-12-31,1155,ROBBERY,210,33.9655,-118.2871
203024,2010-12-31,2250,ROBBERY,210,33.9679,-118.2827
203025,2010-12-31,1900,VEHICLE - STOLEN,510,33.9582,-118.309
203029,2010-12-31,2200,BURGLARY,310,33.9655,-118.2893
203030,2010-12-31,2125,"THEFT, PERSON",350,33.9951,-118.3193
203033,2010-12-31,2340,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9798,-118.3046
203035,2010-12-31,2040,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9774,-118.2827
203039,2010-12-31,800,VEHICLE - STOLEN,510,33.9546,-118.3068
203040,2010-12-31,800,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.9727,-118.3309
203042,2010-12-31,1615,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.989000000000004,-118.3352
203043,2010-12-31,1545,BATTERY - SIMPLE ASSAULT,624,33.9932,-118.32700000000001
203047,2010-12-31,1900,BURGLARY FROM VEHICLE,330,33.9978,-118.2937
203050,2010-12-31,2310,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9717,-118.2914
203051,2010-12-31,1700,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9613,-118.2871
203052,2010-12-31,2310,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,231,33.9717,-118.2914
203053,2010-12-31,2310,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,231,33.9717,-118.2914
203058,2010-12-31,2115,THEFT OF IDENTITY,354,33.9889,-118.35
203061,2010-12-31,1700,VEHICLE - STOLEN,510,33.9546,-118.3068
203069,2010-12-31,1800,BATTERY - SIMPLE ASSAULT,624,33.9618,-118.3046
203070,2010-12-31,1000,THEFT OF IDENTITY,354,33.9854,-118.3279
203072,2010-12-31,2000,BATTERY - SIMPLE ASSAULT,624,33.9781,-118.3352
203127,2010-12-31,1800,BATTERY - SIMPLE ASSAULT,624,33.989000000000004,-118.3308
203133,2010-12-31,1600,DOCUMENT FORGERY / STOLEN FELONY,649,33.9884,-118.3002
203177,2010-12-31,1500,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,627,33.9678,-118.2871
203232,2010-12-31,1200,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9711,-118.294
203236,2010-12-31,1200,"RAPE, FORCIBLE",121,33.9629,-118.2651
203369,2010-12-31,2240,SHOTS FIRED AT INHABITED DWELLING,251,34.0076,-118.2635
203370,2010-12-31,1750,ROBBERY,210,34.0039,-118.2717
203371,2010-12-31,2317,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0099,-118.243
203373,2010-12-31,2115,BATTERY - SIMPLE ASSAULT,624,34.0102,-118.2653
203374,2010-12-31,2200,ROBBERY,210,33.9851,-118.2783
203375,2010-12-31,2115,BATTERY - SIMPLE ASSAULT,624,34.0102,-118.2653
203376,2010-12-31,850,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,33.9788,-118.2652
203377,2010-12-31,2300,BURGLARY FROM VEHICLE,330,34.0296,-118.2299
203378,2010-12-31,2000,VEHICLE - STOLEN,510,34.0163,-118.2624
203379,2010-12-31,200,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9779,-118.2652
203380,2010-12-31,2300,BURGLARY FROM VEHICLE,330,34.0264,-118.2596
203381,2010-12-31,1905,BATTERY - SIMPLE ASSAULT,624,33.9957,-118.2456
203382,2010-12-31,2230,BATTERY - SIMPLE ASSAULT,624,33.9911,-118.2542
203383,2010-12-31,1400,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9966,-118.2586
203385,2010-12-31,2000,BURGLARY FROM VEHICLE,330,34.0121,-118.2768
203388,2010-12-31,1800,BURGLARY,310,34.001,-118.2459
203389,2010-12-31,800,DOCUMENT FORGERY / STOLEN FELONY,649,34.022,-118.2691
203392,2010-12-31,2130,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9779,-118.2652
203396,2010-12-31,1700,BURGLARY FROM VEHICLE,330,34.0218,-118.2665
203416,2010-12-31,1000,BURGLARY,310,33.9893,-118.2685
203463,2010-12-31,1400,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0192,-118.2738
203577,2010-12-31,2330,BATTERY - SIMPLE ASSAULT,624,33.9942,-118.4114
203578,2010-12-31,1400,BURGLARY FROM VEHICLE,330,33.9765,-118.381
203585,2010-12-31,1900,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,33.9956,-118.4722
203590,2010-12-31,2040,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.9482,-118.38600000000001
203591,2010-12-31,1330,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.9866,-118.4363
203593,2010-12-31,1320,BATTERY - SIMPLE ASSAULT,624,33.9629,-118.3881
203597,2010-12-31,800,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,33.9826,-118.4069
203599,2010-12-31,1450,BURGLARY FROM VEHICLE,330,33.9932,-118.4778
203603,2010-12-31,1306,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0286,-118.4118
203609,2010-12-31,320,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,33.9917,-118.4392
203610,2010-12-31,1130,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.9965,-118.477
203612,2010-12-31,2205,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.9432,-118.4013
203615,2010-12-31,1900,BURGLARY,310,33.9765,-118.381
203618,2010-12-31,2030,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.9961,-118.48100000000001
203623,2010-12-31,1100,BURGLARY,310,33.9932,-118.4599
203631,2010-12-31,1100,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.012,-118.4422
203633,2010-12-31,2000,VEHICLE - STOLEN,510,33.991,-118.4589
203635,2010-12-31,800,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9716,-118.3747
203636,2010-12-31,200,THEFT FROM MOTOR VEHICLE - ATTEMPT,421,33.9917,-118.4392
203637,2010-12-31,1400,BURGLARY FROM VEHICLE,330,34.0229,-118.436
203638,2010-12-31,730,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.9877,-118.4723
203673,2010-12-31,2215,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,33.9693,-118.4268
203713,2010-12-31,800,THEFT OF IDENTITY,354,33.991,-118.4209
203721,2010-12-31,1500,THEFT OF IDENTITY,354,34.013000000000005,-118.4373
203781,2010-12-31,2300,BURGLARY,310,33.9899,-118.4638
203937,2010-12-31,1820,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.1488,-118.4206
203942,2010-12-31,900,VEHICLE - STOLEN,510,34.1858,-118.3834
203943,2010-12-31,1800,VEHICLE - STOLEN,510,34.1739,-118.3954
203944,2010-12-31,600,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.1794,-118.3965
203945,2010-12-31,1700,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.1959,-118.3921
203946,2010-12-31,2300,BURGLARY,310,34.1794,-118.3659
203947,2010-12-31,1545,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1409,-118.3713
203951,2010-12-31,1450,BATTERY - SIMPLE ASSAULT,624,34.1831,-118.3856
203952,2010-12-31,1730,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1649,-118.3746
203953,2010-12-31,1145,BURGLARY,310,34.1467,-118.3998
203954,2010-12-31,1600,BURGLARY,310,34.1794,-118.4052
203956,2010-12-31,1100,VEHICLE - STOLEN,510,34.1603,-118.4077
203959,2010-12-31,1930,BURGLARY FROM VEHICLE,330,34.1875,-118.3877
203960,2010-12-31,1700,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1504,-118.4181
203963,2010-12-31,1400,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.1687,-118.4012
203966,2010-12-31,1700,BURGLARY FROM VEHICLE,330,34.1482,-118.4138
203969,2010-12-31,2000,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1437,-118.3929
203990,2010-12-31,2330,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1362,-118.34200000000001
203998,2010-12-31,1000,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1481,-118.3673
204008,2010-12-31,30,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2067,-118.3682
204024,2010-12-31,1315,BATTERY - SIMPLE ASSAULT,624,34.17,-118.3752
204025,2010-12-31,1315,BATTERY - SIMPLE ASSAULT,624,34.17,-118.3752
204047,2010-12-31,1200,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.1922,-118.3703
204061,2010-12-31,2355,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1922,-118.3648
204241,2010-12-31,1200,THEFT OF IDENTITY,354,34.1794,-118.4073
204254,2010-12-31,1230,BURGLARY,310,34.2284,-118.3725
204256,2010-12-31,1900,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2546,-118.3003
204257,2010-12-31,1440,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,231,34.2279,-118.3878
204258,2010-12-31,1440,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,231,34.2279,-118.3878
204259,2010-12-31,1440,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,231,34.2279,-118.3878
204260,2010-12-31,1440,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,231,34.2279,-118.3878
204265,2010-12-31,1930,BURGLARY FROM VEHICLE,330,34.2542,-118.2932
204267,2010-12-31,1905,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2574,-118.2979
204268,2010-12-31,1310,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.281,-118.3845
204269,2010-12-31,1030,VIOLATION OF RESTRAINING ORDER,901,34.2191,-118.3633
204270,2010-12-31,1800,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2689,-118.411
204273,2010-12-31,1500,VEHICLE - STOLEN,510,34.2317,-118.3753
204282,2010-12-31,1600,BURGLARY,310,34.2317,-118.3753
204288,2010-12-31,1800,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2735,-118.3866
204289,2010-12-31,2130,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2826,-118.4212
204291,2010-12-31,1400,THEFT OF IDENTITY,354,34.2103,-118.366
204296,2010-12-31,1600,BURGLARY FROM VEHICLE,330,34.2647,-118.4019
204322,2010-12-31,1200,THEFT OF IDENTITY,354,34.2613,-118.3255
204339,2010-12-31,1200,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2181,-118.3977
204370,2010-12-31,1000,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2189,-118.4076
204473,2010-12-31,1200,THEFT OF IDENTITY,354,34.2501,-118.2859
204522,2010-12-31,1,THEFT OF IDENTITY,354,34.211999999999996,-118.3386
204523,2010-12-31,1800,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.2648,-118.5023
204524,2010-12-31,1705,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.2564,-118.5536
204525,2010-12-31,1400,BURGLARY,310,34.2573,-118.5383
204526,2010-12-31,2145,BURGLARY,310,34.2648,-118.5001
204527,2010-12-31,2100,VEHICLE - STOLEN,510,34.2594,-118.5154
204531,2010-12-31,1200,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2669,-118.5433
204540,2010-12-31,1200,BURGLARY,310,34.2284,-118.4851
204548,2010-12-31,2000,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.2265,-118.4788
204549,2010-12-31,1230,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.2482,-118.5361
204553,2010-12-31,1530,BURGLARY,310,34.2742,-118.4826
204562,2010-12-31,830,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.272,-118.5022
204566,2010-12-31,257,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2705,-118.5235
204567,2010-12-31,1100,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2511,-118.6017
204581,2010-12-31,100,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.256,-118.5361
204594,2010-12-31,1800,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.251999999999995,-118.4849
204616,2010-12-31,1700,BURGLARY,310,33.9472,-118.2739
204639,2010-12-31,1800,THEFT OF IDENTITY,354,34.2522,-118.5051
204675,2010-12-31,1200,THEFT OF IDENTITY,354,34.2812,-118.5379
204712,2010-12-31,2100,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.2528,-118.47399999999999
204832,2010-12-31,1815,BURGLARY,310,33.9321,-118.2434
204836,2010-12-31,2200,THEFT PLAIN - PETTY ($950 & UNDER),440,33.931,-118.2893
204837,2010-12-31,1130,VEHICLE - STOLEN,510,33.9264,-118.2543
204838,2010-12-31,217,ARSON,648,33.9472,-118.2896
204839,2010-12-31,2345,VEHICLE - STOLEN,510,33.9547,-118.2586
204841,2010-12-31,1300,BURGLARY,310,33.9447,-118.2695
204843,2010-12-31,2200,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.9551,-118.2782
204844,2010-12-31,520,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.9601,-118.2839
204861,2010-12-31,1700,BURGLARY,310,33.9144,-118.2827
204864,2010-12-31,1330,THEFT OF IDENTITY,354,33.8808,-118.2891
204867,2010-12-31,1200,THEFT OF IDENTITY,354,33.9565,-118.26299999999999
205055,2010-12-31,1,THEFT OF IDENTITY,354,33.9438,-118.2695
205100,2010-12-31,1630,BURGLARY FROM VEHICLE,330,34.2216,-118.4488
205104,2010-12-31,1300,BURGLARY FROM VEHICLE,330,34.2992,-118.4191
205108,2010-12-31,1540,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.3101,-118.4273
205109,2010-12-31,1800,BURGLARY FROM VEHICLE,330,34.211999999999996,-118.4488
205110,2010-12-31,2220,BATTERY - SIMPLE ASSAULT,624,34.2248,-118.4516
205111,2010-12-31,2200,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2416,-118.4479
205112,2010-12-31,1900,BURGLARY,310,34.2964,-118.4198
205113,2010-12-31,1500,BURGLARY,310,34.2282,-118.4536
205114,2010-12-31,2030,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.3138,-118.4385
205116,2010-12-31,2330,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2564,-118.4696
205117,2010-12-31,900,BURGLARY FROM VEHICLE,330,34.2319,-118.4676
205118,2010-12-31,1500,BURGLARY FROM VEHICLE,330,34.3068,-118.45700000000001
205119,2010-12-31,1015,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2421,-118.4261
205120,2010-12-31,600,BATTERY WITH SEXUAL CONTACT,860,34.2536,-118.4554
205122,2010-12-31,2000,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.3089,-118.4386
205124,2010-12-31,1000,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2248,-118.4516
205125,2010-12-31,2300,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.2336,-118.4517
205126,2010-12-31,1900,BATTERY - SIMPLE ASSAULT,624,34.2247,-118.4553
205127,2010-12-31,2320,BATTERY - SIMPLE ASSAULT,624,34.3039,-118.4358
205128,2010-12-31,2320,BATTERY - SIMPLE ASSAULT,624,34.3039,-118.4358
205132,2010-12-31,2245,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2519,-118.4307
205133,2010-12-31,1430,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2559,-118.4378
205134,2010-12-31,1500,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.2582,-118.4526
205135,2010-12-31,2300,THEFT PLAIN - PETTY ($950 & UNDER),440,34.3156,-118.4472
205136,2010-12-31,1600,BURGLARY,310,34.3129,-118.4469
205138,2010-12-31,1900,BRANDISH WEAPON,761,34.2355,-118.4676
205139,2010-12-31,1600,BURGLARY FROM VEHICLE,330,34.2563,-118.4609
205144,2010-12-31,930,BURGLARY,310,34.2215,-118.4535
205148,2010-12-31,1530,THEFT OF IDENTITY,354,34.2164,-118.4601
205154,2010-12-31,1700,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2668,-118.4602
205158,2010-12-31,1500,CRUELTY TO ANIMALS,943,34.2297,-118.4436
205173,2010-12-31,1200,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.23,-118.4644
205179,2010-12-31,1200,THEFT OF IDENTITY,354,34.254,-118.4343
205194,2010-12-31,1600,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.3063,-118.4512
205224,2010-12-31,1800,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2337,-118.4536
205330,2010-12-31,2200,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.2145,-118.4553
205435,2010-12-31,50,ROBBERY,210,34.0835,-118.3102
205436,2010-12-31,2200,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.04,-118.2974
205437,2010-12-31,1730,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0452,-118.2842
205438,2010-12-31,1830,BURGLARY FROM VEHICLE,330,34.0637,-118.2857
205439,2010-12-31,1730,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0526,-118.3031
205441,2010-12-31,2200,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.056,-118.2944
205442,2010-12-31,2330,ROBBERY,210,34.04,-118.2943
205446,2010-12-31,1730,BURGLARY,310,34.0637,-118.287
205464,2010-12-31,1400,VEHICLE - STOLEN,510,34.0392,-118.3062
205471,2010-12-31,2000,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0727,-118.2942
205474,2010-12-31,2000,BURGLARY,310,34.0636,-118.3004
205488,2010-12-31,1900,ROBBERY,210,34.0763,-118.2966
205491,2010-12-31,830,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",668,34.0418,-118.2852
205571,2010-12-31,1200,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.0581,-118.3132
205597,2010-12-31,1200,VIOLATION OF COURT ORDER,900,34.0727,-118.2929
205614,2010-12-31,2200,BURGLARY,310,34.1544,-118.6058
205630,2010-12-31,1500,THEFT OF IDENTITY,354,34.0654,-118.3116
205651,2010-12-31,1900,VIOLATION OF COURT ORDER,900,34.2083,-118.5798
205652,2010-12-31,1550,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1875,-118.603
205654,2010-12-31,1540,BATTERY - SIMPLE ASSAULT,624,34.1974,-118.59899999999999
205655,2010-12-31,1230,ILLEGAL DUMPING,949,34.1935,-118.6465
205659,2010-12-31,2230,BURGLARY FROM VEHICLE,330,34.201,-118.6044
205660,2010-12-31,2130,VEHICLE - STOLEN,510,34.1886,-118.6234
205661,2010-12-31,1445,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),343,34.1905,-118.6059
205662,2010-12-31,1445,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1905,-118.6059
205663,2010-12-31,1730,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1905,-118.6059
205665,2010-12-31,2200,BATTERY - SIMPLE ASSAULT,624,34.2011,-118.5928
205668,2010-12-31,1550,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1875,-118.603
205670,2010-12-31,1150,PICKPOCKET,352,34.1905,-118.6059
205674,2010-12-31,2240,"BURGLARY, ATTEMPTED",320,34.2105,-118.6176
205682,2010-12-31,1500,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.1895,-118.5824
205703,2010-12-31,1800,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.159,-118.584
205714,2010-12-31,1400,BURGLARY,310,34.1847,-118.6212
205788,2010-12-31,1200,THEFT OF IDENTITY,354,34.2119,-118.5896
205970,2010-12-31,1,THEFT OF IDENTITY,354,34.0423,-118.2452
206051,2010-12-31,1800,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),812,34.0256,-118.31200000000001
206315,2010-12-31,1200,THEFT OF IDENTITY,354,34.1395,-118.4247
206419,2010-12-31,100,THEFT OF IDENTITY,354,34.0938,-118.2818
206438,2010-12-31,1200,THEFT OF IDENTITY,354,34.0028,-118.3089
206504,2010-12-31,1800,THEFT OF IDENTITY,354,34.0177,-118.2525
206565,2010-12-31,1200,THEFT OF IDENTITY,354,34.163000000000004,-118.3774
206761,2010-12-31,1700,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),812,33.942,-118.2739
206773,2010-12-31,1200,THEFT OF IDENTITY,354,33.9374,-118.2781
206792,2010-12-31,1200,THEFT OF IDENTITY,354,33.9573,-118.2629
206960,2010-12-31,1200,THEFT OF IDENTITY,354,34.2011,-118.5863
207012,2010-12-31,1200,THEFT OF IDENTITY,354,34.0891,-118.2992
207033,2010-12-31,1500,THEFT OF IDENTITY,354,34.0328,-118.2874
207043,2010-12-31,800,THEFT OF IDENTITY,354,34.0274,-118.28399999999999
207068,2010-12-31,1,THEFT OF IDENTITY,354,34.0736,-118.1662
207181,2010-12-31,5,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0932,-118.4396
207270,2010-12-31,1200,THEFT OF IDENTITY,354,34.1052,-118.2376
207340,2010-12-31,1200,THEFT OF IDENTITY,354,33.9942,-118.425
207348,2010-12-31,1655,BATTERY - SIMPLE ASSAULT,624,33.9451,-118.4029
207404,2010-12-31,1500,THEFT OF IDENTITY,354,34.2203,-118.5689
207478,2010-12-31,1200,THEFT OF IDENTITY,354,34.3066,-118.4186
207541,2010-12-31,1200,THEFT OF IDENTITY,354,34.23,-118.5951
207566,2010-12-31,1200,THEFT OF IDENTITY,354,34.0607,-118.2725
207748,2010-12-31,1200,THEFT OF IDENTITY,354,33.9709,-118.3287
207858,2010-12-31,1200,THEFT OF IDENTITY,354,33.9511,-118.2695
207990,2010-12-31,1,THEFT OF IDENTITY,354,34.1056,-118.3704
208011,2010-12-31,2100,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),812,34.0415,-118.4613
208064,2010-12-31,1200,THEFT OF IDENTITY,354,34.1327,-118.1959
208098,2010-12-31,2200,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),812,33.9806,-118.2695
208104,2010-12-31,1200,THEFT OF IDENTITY,354,34.0058,-118.2538
208208,2010-12-31,1200,THEFT OF IDENTITY,354,34.0735,-118.2856
208474,2010-12-31,1200,THEFT OF IDENTITY,354,34.0764,-118.2905
208508,2010-12-31,1500,OTHER MISCELLANEOUS CRIME,946,34.0496,-118.3425
208733,2010-12-31,1800,SEXUAL PENETRATION W/FOREIGN OBJECT,815,34.2468,-118.4357
